"from","to","r","p","fdr"
"s__Streptococcus pseudopneumoniae_C","s__Paraclostridium bifermentans",-0.313302271403611,0.00142185616241935,0.825051754605599
"g__Streptococcus_HROM_Genome_2103","s__Prevotella salivae",0.313278974956319,0.00142308626406805,0.825051754605599
"g__Actinomyces_HROM_Genome_0338","s__Lawsonella sp018376445",0.313255678509027,0.00142431733169379,0.825051754605599
"s__Streptococcus constellatus","s__Prevotella intermedia",-0.313232382061736,0.00142554936596759,0.825051754605599
"s__Eubacterium_B sulci","s__Prevotella melaninogenica",0.313197437390798,0.00142739923131215,0.825051754605599
"s__Streptococcus mitis_BK","s__Cutibacterium acnes",-0.31302271403611,0.00143668128450304,0.825051754605599
"s__Pauljensenia bouchesdurhonensis","s__Prevotella salivae",0.312999417588818,0.00143792302224871,0.825051754605599
"g__Prevotella_HROM_Genome_1010","s__Acidovorax_A wautersii",0.312801397786837,0.00144851718882901,0.825051754605599
"s__Parvimonas sp000223315","s__Brevundimonas sp002434505",0.312615026208503,0.00145855282936566,0.825051754605599
"g__Streptococcus_HROM_Genome_2463","g__Corynebacterium_HROM_Genome_0366",-0.312580081537566,0.00146044152139266,0.825051754605599
"g__Tannerella_HROM_Genome_1115","s__Moraxella_A cinereus",0.312580081537566,0.00146044152139266,0.825051754605599
"s__Pauljensenia hongkongensis","s__Xanthomonas campestris",0.312545136866628,0.00146233243254699,0.825051754605599
"g__JABCPE02_HROM_Genome_1191","s__Escherichia coli",-0.312323820617356,0.00147435988512208,0.825051754605599
"g__Tannerella_HROM_Genome_1115","s__Neisseria sp000186165",0.312288875946418,0.0014762671404389,0.825051754605599
"s__Prevotella baroniae","s__Sphingobium yanoikuyae",0.312125800815376,0.00148519729938813,0.825051754605599
"s__Prevotella sp013333285","s__Burkholderia contaminans",0.312125800815376,0.00148519729938813,0.825051754605599
"g__Granulicatella_HROM_Genome_2607","s__Pseudomonas_E juntendi",-0.31211415259173,0.00148583703945772,0.825051754605599
"s__Prevotella seregens","s__Pauljensenia sp000466265",-0.311846243447874,0.00150062023693357,0.825051754605599
"s__Prevotella sp000599605","s__Prevotella salivae",0.311776354105999,0.00150449860406125,0.825051754605599
"g__Kingella_B_HROM_Genome_4817","s__Capnocytophaga leadbetteri",-0.311764705882353,0.00150514588188559,0.825051754605599
"g__Gemella_HROM_Genome_2673","s__Burkholderia contaminans",-0.311764705882353,0.00150514588188559,0.825051754605599
"g__Eubacterium_B_HROM_Genome_1922","s__Prevotella melaninogenica",0.311729761211415,0.0015070892313336,0.825051754605599
"s__Streptococcus mitis_BQ","g__Corynebacterium_HROM_Genome_0366",-0.311671520093186,0.00151033320555958,0.825051754605599
"s__Prevotella multisaccharivorax","s__Acinetobacter junii",-0.311566686080373,0.00151618832453093,0.825051754605599
"s__Prevotella aurantiaca","s__Burkholderia contaminans",0.311496796738497,0.00152010316723461,0.825051754605599
"s__W5053 sp000467935","s__Brevundimonas sp002434505",0.311450203843914,0.00152271815348708,0.825051754605599
"g__Campylobacter_A_HROM_Genome_1259","g__Corynebacterium_HROM_Genome_0366",-0.311415259172976,0.00152468207000333,0.825051754605599
"g__Campylobacter_A_HROM_Genome_1263","s__Klebsiella pneumoniae",0.311322073383809,0.00152993041721744,0.825051754605599
"g__Streptococcus_HROM_Genome_2271","g__Corynebacterium_HROM_Genome_0366",-0.311275480489225,0.00153256073038202,0.825051754605599
"s__Prevotella seregens","s__Pauljensenia sp000278725",-0.311112405358183,0.00154179915539014,0.825051754605599
"g__JABCPE02_HROM_Genome_1193","s__Escherichia coli",-0.311112405358183,0.00154179915539014,0.825051754605599
"s__Streptococcus pseudopneumoniae_C","s__Achromobacter xylosoxidans",-0.310926033779849,0.00155241917480364,0.825051754605599
"s__Streptococcus pseudopneumoniae_L","s__Capnocytophaga leadbetteri",0.310867792661619,0.00155575150817152,0.825051754605599
"g__Streptococcus_HROM_Genome_2276","s__Bifidobacterium piotii",0.310693069306931,0.0015657874607362,0.825051754605599
"s__Anaeroglobus micronuciformis","s__Lactobacillus iners",0.310599883517763,0.00157116393626453,0.825051754605599
"s__JABZIP01 sp015258265","s__Neisseria sp000186165",0.310599883517763,0.00157116393626453,0.825051754605599
"g__Streptococcus_HROM_Genome_2231","g__Prevotella_HROM_Genome_1010",0.310471753057659,0.00157858392008311,0.825051754605599
"g__Streptococcus_HROM_Genome_2292","s__Veillonella dispar",0.310413511939429,0.0015819671299588,0.825051754605599
"g__Streptococcus_HROM_Genome_2456","s__Burkholderia contaminans",0.310308677926616,0.00158807347666103,0.825051754605599
"g__Streptococcus_HROM_Genome_2309","s__Prevotella histicola",-0.310075713453698,0.00160171970236773,0.825051754605599
"s__Streptococcus sp905373305","s__Prevotella veroralis",0.310064065230052,0.00160240479538658,0.825051754605599
"g__Streptococcus_HROM_Genome_2459","s__Moraxella_A cinereus",-0.310052417006407,0.0016030901539976,0.825051754605599
"s__Capnocytophaga bilenii","s__Escherichia coli",-0.310005824111823,0.00160583424618103,0.825051754605599
"s__Leptotrichia_A sp001274535","s__Bifidobacterium swidsinskii",-0.309982527664531,0.00160720788818931,0.825051754605599
"s__Parvimonas micra","s__Prevotella shahii",-0.30990099009901,0.0016120240262044,0.825051754605599
"g__Lancefieldella_HROM_Genome_0811","s__Neisseria sp000186165",-0.30990099009901,0.0016120240262044,0.825051754605599
"g__F0422_HROM_Genome_2784","s__Klebsiella pneumoniae",-0.309819452533489,0.00161685324068513,0.825051754605599
"g__Rothia_HROM_Genome_0196","s__Eubacterium_B sulci",0.30970297029703,0.00162377486427739,0.825051754605599
"s__Kingella kingae","g__Prevotella_HROM_Genome_0993",-0.309551543389633,0.00163281311761655,0.825051754605599
"s__Fretibacterium fastidiosum","s__Neisseria subflava_C",-0.309516598718695,0.00163490533178542,0.825051754605599
"s__Kingella kingae","s__Pseudomonas_F sp003234055",-0.309411764705882,0.00164119655834277,0.825051754605599
"g__Oribacterium_HROM_Genome_1757","g__Cupriavidus_HROM_Genome_4891",0.309365171811299,0.00164399969377054,0.825051754605599
"s__Treponema_D buccale","s__Neisseria subflava_C",-0.309295282469423,0.00164821253146065,0.825051754605599
"g__Streptococcus_HROM_Genome_2099","s__Acidovorax_A wautersii",0.309202096680256,0.00165384486395973,0.825051754605599
"s__Streptococcus mitis_AI","s__Prevotella timonensis",0.309167152009319,0.00165596148047263,0.825051754605599
"g__Haemophilus_A_HROM_Genome_4931","s__Porphyromonas gingivalis",-0.308852649970879,0.00167512175985732,0.825051754605599
"s__Prevotella seregens","s__F0428 sp003043955",-0.308852649970879,0.00167512175985732,0.825051754605599
"g__Kingella_B_HROM_Genome_4817","g__Prevotella_HROM_Genome_0987",-0.308771112405358,0.00168012191227253,0.825051754605599
"g__Gemella_HROM_Genome_2686","s__Streptococcus agalactiae",-0.308701223063483,0.00168441851366008,0.825051754605599
"g__Granulicatella_HROM_Genome_2618","s__Acinetobacter junii",-0.308666278392545,0.00168657054449958,0.825051754605599
"g__Streptococcus_HROM_Genome_2388","s__Acidovorax_A wautersii",-0.308561444379732,0.0016930415880557,0.825051754605599
"g__Nanogingivalis_HROM_Genome_3862","s__Moraxella_A cinereus",-0.308549796156086,0.00169376197928994,0.825051754605599
"s__Prevotella seregens","s__Neisseria subflava_C",-0.308526499708794,0.00169520359472589,0.825051754605599
"s__Porphyromonas catoniae","s__Prevotella melaninogenica",-0.308503203261503,0.00169664632141393,0.825051754605599
"g__Abiotrophia_HROM_Genome_2562","s__Lactobacillus iners",-0.308491555037857,0.00169736810171339,0.825051754605599
"s__Saccharimonas sp013333675","s__Streptococcus agalactiae",-0.308351776354106,0.00170605118383322,0.825051754605599
"s__Saccharimonas sp013333845","s__Neisseria sicca_A",-0.308305183459522,0.0017089544718586,0.825051754605599
"s__CAG-793 sp013333395","s__Neisseria flavescens",0.308281887012231,0.00171040779315375,0.825051754605599
"g__Eikenella_HROM_Genome_4846","s__Neisseria subflava_C",-0.30814210832848,0.0017191512507237,0.825051754605599
"s__Streptococcus mitis_Q","s__Paraclostridium bifermentans",-0.308130460104834,0.00171988169603551,0.825051754605599
"g__Mogibacterium_HROM_Genome_1912","s__Bifidobacterium swidsinskii",-0.307874199184624,0.00173602276397451,0.825051754605599
"g__Streptococcus_HROM_Genome_2459","s__Neisseria flavescens",-0.307839254513687,0.00173823441364731,0.825051754605599
"s__Oribacterium sinus","s__Lactobacillus iners",0.307629586488061,0.00175155796994652,0.825051754605599
"g__Tannerella_HROM_Genome_1115","s__Bifidobacterium swidsinskii",-0.307466511357018,0.0017619845824719,0.825051754605599
"s__Streptococcus mitis_BO","s__Prevotella melaninogenica",-0.307361677344205,0.00176871704189213,0.825051754605599
"s__SDRK01 sp007845205","s__Streptococcus agalactiae",-0.307280139778684,0.00177396948899452,0.825051754605599
"s__Eubacterium_B sulci","s__Prevotella aurantiaca",0.307175305765871,0.00178074338041148,0.825051754605599
"s__Haemophilus seminalis","s__Neisseria flavescens",-0.307163657542225,0.00178149747840581,0.825051754605599
"g__Treponema_D_HROM_Genome_5082","s__Neisseria sp000186165",0.307152009318579,0.00178225186543594,0.825051754605599
"s__Treponema_C maltophilum","s__Neisseria subflava_C",-0.307105416423995,0.00178527230586554,0.825051754605599
"s__Kingella_A denitrificans","s__Prevotella jejuni",-0.306919044845661,0.00179740045395718,0.825051754605599
"s__Streptococcus mitis_AI","g__Prevotella_HROM_Genome_1010",0.306907396622015,0.00179816093331139,0.825051754605599
"g__Streptococcus_HROM_Genome_2185","s__Prevotella pallens",-0.306872451951077,0.00180044411889376,0.825051754605599
"g__JABCPE02_HROM_Genome_1192","s__Sphingomonas echinoides",0.306825859056494,0.00180349244754867,0.825051754605599
"g__Bulleidia_HROM_Genome_2044","s__Pseudomonas_E juntendi",-0.306721025043681,0.00181036827132802,0.825051754605599
"g__JABCPE02_HROM_Genome_1185","s__Neisseria sp000186165",-0.306651135701805,0.00181496532368142,0.825051754605599
"s__Haemophilus_A parahaemolyticus_A","s__Lawsonella sp018376445",0.306569598136284,0.00182034190050424,0.825051754605599
"s__Porphyromonas catoniae","s__Veillonella dispar",-0.306534653465347,0.00182265055641353,0.825051754605599
"s__Prevotella pleuritidis","s__Pseudomonas aeruginosa",-0.306534653465347,0.00182265055641353,0.825051754605599
"s__Streptococcus mitis_BA","s__Porphyromonas gingivalis",-0.306511357018055,0.00182419113189827,0.825051754605599
"s__Campylobacter_A sp905372745","s__Prevotella veroralis",-0.306476412347117,0.001826504204424,0.825051754605599
"f__Lachnospiraceae_HROM_Genome_1882","s__Micrococcus luteus",0.306068724519511,0.00185368682251214,0.827190346840271
"s__Prevotella seregens","g__Neisseria_HROM_Genome_4837",-0.306045428072219,0.00185525111234049,0.827190346840271
"g__CAJPNX01_HROM_Genome_4853","s__Escherichia coli",-0.306022131624927,0.00185681659626948,0.827190346840271
"s__Campylobacter_A sp905372745","s__Prevotella melaninogenica",-0.305987186953989,0.00185916706285549,0.827190346840271
"g__Granulicatella_HROM_Genome_2606","s__Bradyrhizobium sp003020075",-0.305835760046593,0.00186938355162367,0.827190346840271
"g__RGIG9060_HROM_Genome_5099","s__Escherichia coli",-0.305835760046593,0.00186938355162367,0.827190346840271
"g__Olsenella_F_HROM_Genome_0958","s__Neisseria subflava_C",-0.305777518928363,0.00187332647329825,0.827190346840271
"s__Streptococcus mitis_AZ","s__Porphyromonas gingivalis",-0.305614443797321,0.00188440670556839,0.827190346840271
"g__Streptococcus_HROM_Genome_2437","s__Escherichia coli",0.305521258008154,0.00189076484719291,0.827190346840271
"g__Cryptobacteroides_HROM_Genome_0964","s__Brevundimonas sp002434505",0.305323238206174,0.00190434036360891,0.827190346840271
"s__Leptotrichia buccalis","s__Neisseria subflava_C",-0.305253348864298,0.00190915272715822,0.827190346840271
"s__CAJPNN01 sp905372035","s__Alloprevotella sp015257125",0.305195107746069,0.00191317142776377,0.827190346840271
"s__Saccharimonas sp905372095","s__Kocuria palustris",-0.30507862550961,0.00192123178530952,0.827190346840271
"s__Eubacterium_M brachy","s__Alloprevotella sp015257125",0.304868957483984,0.00193581784626581,0.827190346840271
"g__Kingella_B_HROM_Genome_4817","s__Pauljensenia sp000466265",-0.304787419918462,0.0019415171892491,0.827190346840271
"g__Alloprevotella_HROM_Genome_1050","s__Kocuria palustris",-0.304764123471171,0.00194314835700169,0.827190346840271
"g__JABCPE02_HROM_Genome_1200","s__Escherichia coli",-0.304705882352941,0.00194723169823355,0.827190346840271
"g__Nanoperiomorbus_HROM_Genome_3111","s__Escherichia coli",-0.304705882352941,0.00194723169823355,0.827190346840271
"g__Treponema_HROM_Genome_5042","g__Neisseria_HROM_Genome_4825",-0.304682585905649,0.00194886720563743,0.827190346840271
"f__Lachnospiraceae_HROM_Genome_1882","s__Prevotella timonensis",0.304542807221899,0.00195870635607279,0.827190346840271
"s__Streptococcus mitis_AI","s__Prevotella shahii",-0.304321490972627,0.00197437687363773,0.827190346840271
"s__Saccharimonas sp905372275","g__Neisseria_HROM_Genome_4825",0.304321490972627,0.00197437687363773,0.827190346840271
"s__Oribacterium sinus","s__Achromobacter xylosoxidans",0.304309842748981,0.00197520476809574,0.827190346840271
"s__F0422 sp003999875","s__Brevundimonas sp002434505",-0.304181712288876,0.00198433233878641,0.827190346840271
"g__Gemella_HROM_Genome_2672","g__Prevotella_HROM_Genome_1010",0.304158415841584,0.00198599598694679,0.827190346840271
"g__Granulicatella_HROM_Genome_2621","s__Acinetobacter junii",-0.304135119394292,0.00198766089561775,0.827190346840271
"g__Mogibacterium_HROM_Genome_1917","s__Veillonella tobetsuensis",0.304123471170646,0.00198849382290678,0.827190346840271
"s__Saccharimonas sp905372095","s__Lactobacillus crispatus",-0.304088526499709,0.0019909944978467,0.827190346840271
"s__Pseudoleptotrichia goodfellowii","s__Acinetobacter baumannii",0.304018637157833,0.00199600437600219,0.827190346840271
"s__Treponema_D paredis","s__Neisseria subflava_C",-0.303564356435644,0.00202884723183115,0.827190346840271
"s__Porphyromonas catoniae","s__Pauljensenia sp000466265",-0.303529411764706,0.00203139371739016,0.827190346840271
"g__Kingella_A_HROM_Genome_4854","s__Prevotella jejuni",-0.303529411764706,0.00203139371739016,0.827190346840271
"s__Streptococcus mitis_AI","s__Alloprevotella sp905369775",-0.303447874199185,0.00203734675103689,0.827190346840271
"g__Streptococcus_HROM_Genome_2219","s__Brevundimonas sp002434505",0.303412929528247,0.0020399028726681,0.827190346840271
"g__Prevotella_HROM_Genome_1010","s__Kocuria palustris",0.303389633080955,0.00204160856305315,0.827190346840271
"s__Prevotella multisaccharivorax","s__Prevotella pallens",-0.303389633080955,0.00204160856305315,0.827190346840271
"s__Streptococcus mitis_AP","s__Veillonella tobetsuensis",-0.303389633080955,0.00204160856305315,0.827190346840271
"g__Streptococcus_HROM_Genome_2276","s__Kocuria palustris",0.303377984857309,0.00204246189135501,0.827190346840271
"g__Saccharimonas_HROM_Genome_3416","s__Brevundimonas sp002434505",0.303284799068142,0.0020493001264911,0.827190346840271
"g__Nanosynbacter_HROM_Genome_3475","g__Cupriavidus_HROM_Genome_4891",0.303249854397204,0.00205186979238625,0.827190346840271
"g__Granulicatella_HROM_Genome_2618","s__Prevotella jejuni",-0.303133372160745,0.00206045638206659,0.828424993849228
"s__Ligilactobacillus salivarius","s__Alloprevotella sp900095835",-0.303005241700641,0.0020699391104475,0.830012375710136
"g__Prevotella_HROM_Genome_0979","s__Burkholderia contaminans",0.302783925451369,0.00208641125994665,0.831788744076263
"g__Granulicatella_HROM_Genome_2598","s__Lactobacillus gasseri",-0.302527664531159,0.00210563211653792,0.831788744076263
"g__Treponema_HROM_Genome_5048","s__Moraxella_A cinereus",0.302376237623762,0.00211706491627216,0.831788744076263
"s__Porphyromonas catoniae","s__Veillonella rogosae",-0.302329644729179,0.00212059396088367,0.831788744076263
"f__Pasteurellaceae_HROM_Genome_4958","s__Neisseria sicca_A",-0.302306348281887,0.00212236047441513,0.831788744076263
"g__CAJPSE01_HROM_Genome_5103","s__Neisseria flavescens",-0.302271403610949,0.00212501273620725,0.831788744076263
"g__Campylobacter_A_HROM_Genome_1603","s__Neisseria subflava_C",-0.302131624927199,0.00213565173721834,0.831788744076263
"s__Haemophilus haemolyticus","s__Neisseria flavescens",-0.302026790914386,0.00214366252252757,0.831788744076263
"s__SDRK01 sp007845205","s__Prevotella shahii",0.301980198019802,0.00214723157156428,0.831788744076263
"g__Granulicatella_HROM_Genome_2581","s__Prevotella timonensis",0.301968549796156,0.00214812467164876,0.831788744076263
"g__Streptococcus_HROM_Genome_2107","s__Acidovorax_A wautersii",0.301863715783343,0.00215617767644609,0.831788744076263
"g__HOT-345_HROM_Genome_2915","s__Prevotella pallens",0.301747233546884,0.00216515741588174,0.831788744076263
"s__Streptococcus pseudopneumoniae_L","s__Prevotella melaninogenica_A",0.3017006406523,0.00216875875413743,0.831788744076263
"g__Streptococcus_HROM_Genome_2434","s__Prevotella timonensis",0.301677344205009,0.00217056145020419,0.831788744076263
"s__Prevotella seregens","s__Prevotella melaninogenica",-0.301572510192196,0.00217869033225491,0.831788744076263
"s__CAG-793 sp013333395","s__Sphingomonas sp017418975",-0.301514269073966,0.00218321824186856,0.831788744076263
"g__Actinomyces_HROM_Genome_0330","s__Lawsonella sp018376445",0.301467676179383,0.00218684668309512,0.831788744076263
"g__Campylobacter_A_HROM_Genome_1602","s__Prevotella shahii",-0.301409435061153,0.00219138988826642,0.831788744076263
"g__Streptococcus_HROM_Genome_2374","s__Paraclostridium bifermentans",-0.301071636575422,0.00221790887695339,0.831788744076263
"s__Prevotella shahii","g__Streptococcus_HROM_Genome_2214",-0.301036691904485,0.00222066868287523,0.831788744076263
"g__Campylobacter_A_HROM_Genome_1616","s__Neisseria flavescens",-0.300931857891671,0.00222896670378356,0.831788744076263
"s__Catonella massiliensis","s__Lactobacillus iners",0.30085032032615,0.00223544005225754,0.831788744076263
"s__Capnocytophaga sp002999135","s__Acinetobacter junii",-0.300838672102504,0.00223636619976149,0.831788744076263
"g__Butyrivibrio_HROM_Genome_1674","s__CAISGS01 sp017418605",0.300792079207921,0.00224007425289884,0.831788744076263
"s__Haemophilus haemolyticus","s__Veillonella tobetsuensis",-0.300582411182295,0.00225682923412761,0.831788744076263
"g__Mogibacterium_HROM_Genome_1915","s__Escherichia coli",0.300430984274898,0.00226900027863832,0.831788744076263
"g__Treponema_D_HROM_Genome_5067","s__Prevotella timonensis",0.300407687827606,0.00227087799349357,0.831788744076263
"s__Actinomyces oris_C","s__Lawsonella sp018376445",0.300361094933023,0.00227463762907008,0.831788744076263
"s__Streptococcus sanguinis_H","s__Prevotella aurantiaca",-0.300221316249272,0.00228595024873365,0.831788744076263
"g__Prevotella_HROM_Genome_1016","s__Prevotella salivae",-0.300174723354688,0.00228973238408236,0.831788744076263
"g__Campylobacter_A_HROM_Genome_1604","s__Prevotella melaninogenica",-0.300151426907397,0.00229162556754324,0.831788744076263
"g__JABCPE02_HROM_Genome_1200","s__Lactobacillus iners",-0.300104834012813,0.00229541617064223,0.831788744076263
