"feature","glr","p","padj","Genus"
"g__Oribacterium_HROM_Genome_1795",-0.812720921523341,0.137788369440679,0.459087689856921,"g__Oribacterium"
"s__Streptococcus infantis_C",-1.39510764557207,0.141285016782438,0.459087689856921,"g__Streptococcus"
"s__Streptococcus lactarius",-0.887982147502461,0.144455346190258,0.459087689856921,"g__Streptococcus"
"g__Gemella_HROM_Genome_2682",1.42352786810712,0.147318699027015,0.459087689856921,"g__Gemella"
"g__Kingella_B_HROM_Genome_4856",0.979336346653897,0.164764336191412,0.459087689856921,"g__Kingella_B"
"g__Alloprevotella_HROM_Genome_1058",1.15572417941357,0.164972893015078,0.459087689856921,"g__Alloprevotella"
"s__Actinomyces sp000195595",-0.571046781099058,0.165011985141109,0.459087689856921,"g__Actinomyces"
"s__Cardiobacterium valvarum",0.775701094065359,0.165011985141109,0.459087689856921,"g__Cardiobacterium"
"s__Eikenella corrodens_B",0.629457687131995,0.16502501498805,0.459087689856921,"g__Eikenella"
"s__Neisseria sp002237445",0.625629769639765,0.16502501498805,0.459087689856921,"g__Neisseria"
"g__Haemophilus_D_HROM_Genome_4940",-0.486374283666469,0.16502501498805,0.459087689856921,"g__Haemophilus_D"
"s__Acidovorax_A wautersii",1.52208958019891,0.0748082336244853,0.459145792479126,"g__Acidovorax_A"
"s__Aggregatibacter actinomycetemcomitans",1.63948049643355,0.118000376861818,0.459145792479126,"g__Aggregatibacter"
"g__Filifactor_HROM_Genome_1934",1.232140610754,0.12857545990822,0.459145792479126,"g__Filifactor"
"s__Nanogingivalis sp015257795",1.61816978199812,0.137485207595023,0.459145792479126,"g__Nanogingivalis"
"g__Streptococcus_HROM_Genome_2405",1.18554905878724,0.15982812639678,0.459145792479126,"g__Streptococcus"
"f__Lachnospiraceae_HROM_Genome_1702",1.21917273825298,0.029169446461973,0.465082012176201,"g__"
"g__F0422_HROM_Genome_2791",1.08566502818486,0.029169446461973,0.465082012176201,"g__F0422"
"g__Nanosynbacter_HROM_Genome_3468",0.705602779841493,0.0490265398658793,0.465082012176201,"g__Nanosynbacter"
"s__Eggerthia catenaformis",0.834512682721184,0.0683945896379935,0.465082012176201,"g__Eggerthia"
"g__Streptococcus_HROM_Genome_2358",1.03083320608297,0.101752454711376,0.465082012176201,"g__Streptococcus"
"g__RUG343_HROM_Genome_2654",1.31054808400224,0.11533300762265,0.465082012176201,"g__RUG343"
"s__Nanogingivalis sp013333405",1.34565409883729,0.136791704071465,0.465082012176201,"g__Nanogingivalis"
"s__Streptococcus mitis_N",-1.06679914738586,0.148593419755461,0.465082012176201,"g__Streptococcus"
"s__Leptotrichia sp013394795",0.928486927466666,0.168964965713601,0.465082012176201,"g__Leptotrichia"
"s__Streptococcus oralis_BC",1.18007616393142,0.171657439192276,0.465082012176201,"g__Streptococcus"
"g__Brachymonas_HROM_Genome_4814",0.920637050744772,0.172506535812228,0.465082012176201,"g__Brachymonas"
"s__Streptococcus sanguinis_G",0.453374431466088,0.172771487085488,0.465082012176201,"g__Streptococcus"
"g__Eikenella_HROM_Genome_4846",0.635691622424652,0.172771487085488,0.465082012176201,"g__Eikenella"
"g__Streptococcus_HROM_Genome_2105",-1.02364239908112,0.135669844849549,0.468629175216002,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2364",-1.08102370578507,0.170622726652334,0.468629175216002,"g__Streptococcus"
"g__Nanosynbacter_HROM_Genome_3746",0.511429134962608,0.0222217527942446,0.482380633065565,"g__Nanosynbacter"
"g__Saccharimonas_HROM_Genome_3390",1.25048767767969,0.0322605652223689,0.482380633065565,"g__Saccharimonas"
"g__Nanosyncoccus_HROM_Genome_4787",0.836702025753033,0.100382656293934,0.482380633065565,"g__Nanosyncoccus"
"s__Streptococcus cristatus_E",-1.27029048879572,0.16245899307655,0.482380633065565,"g__Streptococcus"
"g__Oribacterium_HROM_Genome_1858",-0.943288430983067,0.174616511672569,0.482380633065565,"g__Oribacterium"
"s__Streptococcus sp000187445",-0.685234163889745,0.177816282592943,0.482380633065565,"g__Streptococcus"
"g__Olsenella_F_HROM_Genome_0958",0.926602761942366,0.180773249258803,0.482380633065565,"g__Olsenella_F"
"s__Prevotella melaninogenica",-0.836034569174555,0.180786696226678,0.482380633065565,"g__Prevotella"
"s__Prevotella oris",0.69662524757068,0.180786696226678,0.482380633065565,"g__Prevotella"
"s__Capnocytophaga gingivalis",0.796803720191238,0.180786696226678,0.482380633065565,"g__Capnocytophaga"
"s__Leptotrichia sp000469385",0.673472490588216,0.18476090279038,0.486326173826174,"g__Leptotrichia"
"g__Catonella_HROM_Genome_1697",0.987297618687885,0.114941827428812,0.500254097933015,"g__Catonella"
"s__Prevotella conceptionensis",0.491791129169194,0.189074777426965,0.500254097933015,"g__Prevotella"
"s__Prevotella loescheii",0.83053198535808,0.189074777426965,0.500254097933015,"g__Prevotella"
"g__Cardiobacterium_HROM_Genome_4916",0.639427943249153,0.189074777426965,0.500254097933015,"g__Cardiobacterium"
"g__Haemophilus_D_HROM_Genome_4955",-0.391941309677862,0.189074777426965,0.500254097933015,"g__Haemophilus_D"
"s__Streptococcus oralis_C",1.6712151204539,0.179753361161677,0.503381012051532,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2112",-0.993300933668208,0.191048864359813,0.503381012051532,"g__Streptococcus"
"s__Aggregatibacter actinomycetemcomitans_A",1.13585129490846,0.113745316453786,0.513207019823277,"g__Aggregatibacter"
"g__Peptoanaerobacter_HROM_Genome_1940",-1.02270660718341,0.164314224055933,0.513207019823277,"g__Peptoanaerobacter"
"g__Gemella_HROM_Genome_2675",1.15003794065863,0.17566715520936,0.513207019823277,"g__Gemella"
"g__HOT-345_HROM_Genome_2921",1.33434388188691,0.17874464825277,0.513207019823277,"g__HOT-345"
"g__Nanosyncoccus_HROM_Genome_4477",1.12844299841245,0.181506843813446,0.513207019823277,"g__Nanosyncoccus"
"g__Selenomonas_HROM_Genome_2720",1.03962013481202,0.18980871983066,0.513207019823277,"g__Selenomonas"
"g__Veillonella_HROM_Genome_2848",-0.52858321737265,0.197625835869703,0.513207019823277,"g__Veillonella"
"s__Actinomyces oris_E",-0.70740771541744,0.197639659271768,0.513207019823277,"g__Actinomyces"
"g__Prevotella_HROM_Genome_1169",0.515150071204177,0.197639659271768,0.513207019823277,"g__Prevotella"
"s__Haemophilus_D parainfluenzae_K",-0.568571564183909,0.197639659271768,0.513207019823277,"g__Haemophilus_D"
"s__Lachnoanaerobaculum orale",-1.18746163127889,0.201539850734324,0.517267638022355,"g__Lachnoanaerobaculum"
"g__Brooklawnia_HROM_Genome_0402",0.377944399956597,0.00316461800729301,0.523799136643173,"g__Brooklawnia"
"g__Campylobacter_A_HROM_Genome_1356",0.447119596536484,0.00316461800729301,0.523799136643173,"g__Campylobacter_A"
"f__Anaerovoracaceae_HROM_Genome_1951",1.22930272729855,0.00316461800729301,0.523799136643173,"g__"
"g__JAAYOA01_HROM_Genome_1953",0.556876401267806,0.00316461800729301,0.523799136643173,"g__JAAYOA01"
"g__Parvimonas_HROM_Genome_1968",0.397314992399814,0.00316461800729301,0.523799136643173,"g__Parvimonas"
"s__F0422 sp003992135",0.400811471602578,0.00316461800729301,0.523799136643173,"g__F0422"
"g__Campylobacter_A_HROM_Genome_1575",0.807761232050909,0.0432692431577377,0.523799136643173,"g__Campylobacter_A"
"s__Campylobacter_A concisus_Z",1.05933594047906,0.111747922437751,0.523799136643173,"g__Campylobacter_A"
"g__Bacteroides_D_HROM_Genome_1070",1.91975161381386,0.137298261603722,0.523799136643173,"g__Bacteroides_D"
"g__HOT-345_HROM_Genome_2924",0.828145485349752,0.157302922465412,0.523799136643173,"g__HOT-345"
"g__Streptococcus_HROM_Genome_2281",0.922739954419489,0.172660994339375,0.523799136643173,"g__Streptococcus"
"s__Gemella sp900555985",-1.02817386328973,0.190133071399546,0.523799136643173,"g__Gemella"
"s__Alloprevotella tannerae",0.455695168099944,0.206485049460863,0.523799136643173,"g__Alloprevotella"
"g__Prevotella_HROM_Genome_0987",-0.779823077744335,0.206485049460863,0.523799136643173,"g__Prevotella"
"s__Prevotella aurantiaca",0.809862936154217,0.206485049460863,0.523799136643173,"g__Prevotella"
"g__Gemella_HROM_Genome_2678",-0.747803524472073,0.105302928835069,0.526046945754975,"g__Gemella"
"g__SDRW01_HROM_Genome_3281",1.53049851591222,0.155284507402199,0.526046945754975,"g__SDRW01"
"g__Pauljensenia_HROM_Genome_0257",1.2386799743968,0.209829504570007,0.526046945754975,"g__Pauljensenia"
"g__Campylobacter_A_HROM_Genome_1616",1.01867045049724,0.0475823208049463,0.528753931580787,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1607",0.638238092605574,0.0978827810570777,0.528753931580787,"g__Campylobacter_A"
"s__CAG-793 sp013333035",-0.884760929372445,0.128470738428785,0.528753931580787,"g__CAG-793"
"g__Streptococcus_HROM_Genome_2211",-1.08211981379903,0.14525352954599,0.528753931580787,"g__Streptococcus"
"g__Campylobacter_A_HROM_Genome_1571",1.12769166869273,0.152658649711599,0.528753931580787,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2301",1.07082651513603,0.185623742879857,0.528753931580787,"g__Streptococcus"
"s__Streptococcus mitis_BT",-0.999850716337141,0.189522465676592,0.528753931580787,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2461",-0.972244904488171,0.193044248956888,0.528753931580787,"g__Streptococcus"
"g__Pauljensenia_HROM_Genome_0223",-1.04828841987464,0.203849975462233,0.528753931580787,"g__Pauljensenia"
"s__Parvimonas sp015257355",1.04770774359258,0.203849975462233,0.528753931580787,"g__Parvimonas"
"g__Centipeda_HROM_Genome_2744",1.27276727029123,0.21511866795977,0.528753931580787,"g__Centipeda"
"g__Centipeda_HROM_Genome_2752",1.22674658731442,0.215472856930377,0.528753931580787,"g__Centipeda"
"g__Centipeda_HROM_Genome_2748",0.977151089135316,0.215557802713821,0.528753931580787,"g__Centipeda"
"s__Pauljensenia odontolytica_B",0.67730235804475,0.215600266962503,0.528753931580787,"g__Pauljensenia"
"s__Actinomyces oris_C",-0.593287429633767,0.215614420431795,0.528753931580787,"g__Actinomyces"
"s__Alloprevotella sp900095835",1.0336002623567,0.215614420431795,0.528753931580787,"g__Alloprevotella"
"s__Prevotella fusca",-0.398523755111673,0.215614420431795,0.528753931580787,"g__Prevotella"
"s__Streptococcus salivarius",-0.925468123124008,0.215614420431795,0.528753931580787,"g__Streptococcus"
"g__Abiotrophia_HROM_Genome_2562",1.10552334518446,0.200771368942461,0.5328128661462,"g__Abiotrophia"
"f__Lachnospiraceae_HROM_Genome_1883",0.688728780599235,0.104853205442937,0.545372887981584,"g__"
"g__Nanosynbacter_HROM_Genome_3460",0.802270072447768,0.136368960030621,0.545372887981584,"g__Nanosynbacter"
"s__Streptococcus mitis_O",-1.17961375956958,0.145320612897378,0.545372887981584,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2523",-0.8194156256117,0.190298981877983,0.545372887981584,"g__Streptococcus"
"s__Streptococcus sp015256435",-0.836660919933836,0.223310251266772,0.545372887981584,"g__Streptococcus"
"s__Streptococcus vestibularis",-0.450979615990668,0.224887971130895,0.545372887981584,"g__Streptococcus"
"g__Veillonella_HROM_Genome_2851",-0.4875728578575,0.224973793605358,0.545372887981584,"g__Veillonella"
"s__Actinomyces johnsonii",-0.604587472675321,0.225030995110688,0.545372887981584,"g__Actinomyces"
"s__Streptococcus mitis_BK",-1.23772170478879,0.172483701780407,0.547649582251658,"g__Streptococcus"
"g__Abiotrophia_HROM_Genome_2559",1.2566509205815,0.210115585236548,0.547649582251658,"g__Abiotrophia"
"g__Granulicatella_HROM_Genome_2591",0.622827329510931,0.229704215951855,0.547649582251658,"g__Granulicatella"
"g__Nanosynbacter_HROM_Genome_3548",0.710854059594201,0.0572972699843913,0.557601076609341,"g__Nanosynbacter"
"g__Streptococcus_HROM_Genome_2209",-0.816659547922882,0.0720589046325611,0.557601076609341,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2305",-0.614199441071131,0.0720589046325611,0.557601076609341,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2324",-0.497205726643652,0.0720589046325611,0.557601076609341,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2351",-0.524733997315784,0.0720589046325611,0.557601076609341,"g__Streptococcus"
"g__Oribacterium_HROM_Genome_1777",-0.38804640109475,0.0720589046325611,0.557601076609341,"g__Oribacterium"
"g__Oribacterium_HROM_Genome_1869",-0.509908933825268,0.0720589046325611,0.557601076609341,"g__Oribacterium"
"g__Nanoperiomorbus_HROM_Genome_2968",-0.628929472048253,0.0720589046325611,0.557601076609341,"g__Nanoperiomorbus"
"g__Nanosynbacter_HROM_Genome_3475",-0.48230849512769,0.0720589046325611,0.557601076609341,"g__Nanosynbacter"
"g__Nanosynbacter_HROM_Genome_3681",-0.675305354362326,0.0720589046325611,0.557601076609341,"g__Nanosynbacter"
"g__Nanosynbacter_HROM_Genome_3549",0.51489010643334,0.103275673763858,0.557601076609341,"g__Nanosynbacter"
"g__Campylobacter_A_HROM_Genome_1540",0.905523250058031,0.112212032245812,0.557601076609341,"g__Campylobacter_A"
"s__Rothia mucilaginosa_A",-0.917042896675791,0.127886119982183,0.557601076609341,"g__Rothia"
"g__Streptococcus_HROM_Genome_2271",-0.804542473996589,0.183456017509162,0.557601076609341,"g__Streptococcus"
"g__Shuttleworthia_HROM_Genome_1671",1.22208138785969,0.183456017509162,0.557601076609341,"g__Shuttleworthia"
"s__Leptotrichia sp001553645",-1.23058210420867,0.194050378316592,0.557601076609341,"g__Leptotrichia"
"s__SDRW01 sp013333595",1.144945021457,0.1947186385876,0.557601076609341,"g__SDRW01"
"g__Bacteroides_D_HROM_Genome_1066",2.06121851529957,0.204028927137252,0.557601076609341,"g__Bacteroides_D"
"g__Streptococcus_HROM_Genome_2103",-1.11160644673614,0.204028927137252,0.557601076609341,"g__Streptococcus"
"g__Bulleidia_HROM_Genome_2039",1.32764443701623,0.212863237098381,0.557601076609341,"g__Bulleidia"
"g__Streptococcus_HROM_Genome_2185",1.06913644703313,0.226544285323993,0.557601076609341,"g__Streptococcus"
"g__Alloprevotella_HROM_Genome_1044",-0.993725132067711,0.228097753276529,0.557601076609341,"g__Alloprevotella"
"g__Prevotella_HROM_Genome_1159",0.782896156621061,0.23392847433726,0.557601076609341,"g__Prevotella"
"s__Pauljensenia sp001064145",0.938289602828332,0.234448966713784,0.557601076609341,"g__Pauljensenia"
"g__Veillonella_HROM_Genome_2823",-0.751027248564238,0.234737732839904,0.557601076609341,"g__Veillonella"
"s__Pseudoleptotrichia goodfellowii",1.03475368909274,0.237299709440025,0.557601076609341,"g__Pseudoleptotrichia"
"g__Alloprevotella_HROM_Genome_1061",0.794965884256425,0.239555805961862,0.557601076609341,"g__Alloprevotella"
"g__Campylobacter_A_HROM_Genome_1524",0.589898822768293,0.0627421439683092,0.564218040024492,"g__Campylobacter_A"
"g__Campylobacter_B_HROM_Genome_1404",0.519189498263371,0.0627421439683092,0.564218040024492,"g__Campylobacter_B"
"f__CAG-74_HROM_Genome_1660",1.32993645060914,0.0782591488031368,0.564218040024492,"g__"
"g__Saccharimonas_HROM_Genome_3626",0.629033653814007,0.0782591488031368,0.564218040024492,"g__Saccharimonas"
"g__Streptococcus_HROM_Genome_2239",-0.882269007305175,0.119972222855903,0.564218040024492,"g__Streptococcus"
"g__Prevotella_HROM_Genome_1031",1.22640016585815,0.204282051563664,0.564218040024492,"g__Prevotella"
"g__Rothia_HROM_Genome_0196",-0.925992570777579,0.213714481960647,0.564218040024492,"g__Rothia"
"g__Veillonella_HROM_Genome_2847",-0.769726122844382,0.243921405826432,0.564218040024492,"g__Veillonella"
"s__Abiotrophia defectiva",0.758304483882074,0.244227644003056,0.564218040024492,"g__Abiotrophia"
"g__Veillonella_HROM_Genome_2814",-0.768545816558058,0.244446185611926,0.564218040024492,"g__Veillonella"
"s__Prevotella histicola",-1.16883541166203,0.244737315532833,0.564218040024492,"g__Prevotella"
"g__Porphyromonas_HROM_Genome_1105",0.523112632416138,0.244737315532833,0.564218040024492,"g__Porphyromonas"
"g__Streptococcus_HROM_Genome_2544",0.62729209058633,0.244737315532833,0.564218040024492,"g__Streptococcus"
"s__Lachnoanaerobaculum sp000287675",-0.637827499920845,0.244737315532833,0.564218040024492,"g__Lachnoanaerobaculum"
"g__Kingella_A_HROM_Genome_4854",0.805360112768825,0.244737315532833,0.564218040024492,"g__Kingella_A"
"f__Anaerovoracaceae_HROM_Genome_1947",0.652516057467541,0.0185613328065245,0.567692339762966,"g__"
"g__Nanosynbacter_HROM_Genome_3788",0.702305196469965,0.0185613328065245,0.567692339762966,"g__Nanosynbacter"
"g__Streptococcus_HROM_Genome_2238",0.60764166470925,0.110821157253128,0.567692339762966,"g__Streptococcus"
"g__Gemella_HROM_Genome_2672",0.420759675432556,0.0686079848586724,0.571195159980207,"g__Gemella"
"s__GN02-872 sp002761215",0.651589054582103,0.0848868777118157,0.571195159980207,"g__GN02-872"
"g__Kingella_B_HROM_Genome_4873",1.08787866439424,0.0848868777118157,0.571195159980207,"g__Kingella_B"
"g__Nanogingivalis_HROM_Genome_3827",1.00161532144569,0.100318730636924,0.571195159980207,"g__Nanogingivalis"
"g__Nanogingivalis_HROM_Genome_3833",0.722191184921591,0.100318730636924,0.571195159980207,"g__Nanogingivalis"
"g__Lancefieldella_HROM_Genome_0923",0.728395251416701,0.128146524168732,0.571195159980207,"g__Lancefieldella"
"g__Kingella_B_HROM_Genome_4862",-0.798260246029368,0.171881671055185,0.571195159980207,"g__Kingella_B"
"g__Pauljensenia_HROM_Genome_0231",-0.772804559748943,0.202599272565607,0.571195159980207,"g__Pauljensenia"
"g__Streptococcus_HROM_Genome_2539",0.731048513422924,0.242815027614941,0.571195159980207,"g__Streptococcus"
"g__Gemella_HROM_Genome_2689",1.27194904324727,0.242815027614941,0.571195159980207,"g__Gemella"
"s__Peptidiphaga gingivicola",0.909114862067557,0.253268337004219,0.571195159980207,"g__Peptidiphaga"
"s__Leptotrichia hofstadii",0.546767157858969,0.254738940431905,0.571195159980207,"g__Leptotrichia"
"s__Catonella morbi",0.579822023556334,0.255017481742393,0.571195159980207,"g__Catonella"
"s__Centipeda sp000286455",0.911537378196904,0.255017481742393,0.571195159980207,"g__Centipeda"
"s__Kingella_A denitrificans",1.00154770040668,0.255017481742393,0.571195159980207,"g__Kingella_A"
"s__Rothia mucilaginosa",-0.987830593246533,0.255032134106864,0.571195159980207,"g__Rothia"
"s__Streptococcus sanguinis_E",0.396596022411014,0.255032134106864,0.571195159980207,"g__Streptococcus"
"s__Centipeda sp001683335",0.926663876154533,0.255032134106864,0.571195159980207,"g__Centipeda"
"s__Lautropia mirabilis",0.761213846848183,0.255032134106864,0.571195159980207,"g__Lautropia"
"g__Campylobacter_A_HROM_Genome_1573",0.558330307958396,0.0212762007344756,0.571784696784697,"g__Campylobacter_A"
"g__Nanosynbacter_HROM_Genome_3739",0.509857678546183,0.0212762007344756,0.571784696784697,"g__Nanosynbacter"
"g__Nanosynbacter_HROM_Genome_3771",0.559049635988503,0.0212762007344756,0.571784696784697,"g__Nanosynbacter"
"g__F0422_HROM_Genome_2790",0.787485401195149,0.14492213020536,0.571784696784697,"g__F0422"
"s__Nanogingivalis sp900556165",0.900295486098938,0.14492213020536,0.571784696784697,"g__Nanogingivalis"
"s__Oribacterium sp000160135",-0.550554646826859,0.260143905943837,0.571784696784697,"g__Oribacterium"
"g__F0422_HROM_Genome_2760",0.471825567352382,0.0749172268910106,0.578653623902493,"g__F0422"
"o__Saccharimonadales_HROM_Genome_3878",0.672695276279266,0.0919614138843509,0.578653623902493,"g__"
"g__Nanosynbacter_HROM_Genome_3737",0.577153233499293,0.0919614138843509,0.578653623902493,"g__Nanosynbacter"
"g__Campylobacter_A_HROM_Genome_1541",0.981758622546003,0.224424780252371,0.578653623902493,"g__Campylobacter_A"
"g__JABCPE02_HROM_Genome_1186",1.11968886316598,0.234071551698161,0.578653623902493,"g__JABCPE02"
"g__Streptococcus_HROM_Genome_2424",-1.0026190145233,0.234071551698161,0.578653623902493,"g__Streptococcus"
"s__Pauljensenia sp900541895",-0.644568030427455,0.24194114336573,0.578653623902493,"g__Pauljensenia"
"g__F0428_HROM_Genome_1701",1.13283966526323,0.245290293768354,0.578653623902493,"g__F0428"
"g__JABCPE02_HROM_Genome_1191",0.480808952311993,0.260205711653694,0.578653623902493,"g__JABCPE02"
"g__Propionivibrio_HROM_Genome_4888",0.832360428808598,0.261375899605748,0.578653623902493,"g__Propionivibrio"
"g__Streptococcus_HROM_Genome_2100",-1.06437117943763,0.264383351009424,0.578653623902493,"g__Streptococcus"
"g__Haemophilus_HROM_Genome_4949",-0.817073061468288,0.265329330556763,0.578653623902493,"g__Haemophilus"
"g__Prevotella_HROM_Genome_0986",-0.688756020616704,0.26560953561805,0.578653623902493,"g__Prevotella"
"s__Aggregatibacter kilianii",0.696842683463466,0.26560953561805,0.578653623902493,"g__Aggregatibacter"
"s__Actinomyces oris",-0.681082873264582,0.265624275246089,0.578653623902493,"g__Actinomyces"
"s__Streptococcus parasanguinis_A",-0.720871621700091,0.26079254261363,0.582264582264582,"g__Streptococcus"
"s__Gemella sp002871655",0.838005522105669,0.26858309643719,0.582264582264582,"g__Gemella"
"g__Granulicatella_HROM_Genome_2603",-0.540826994784433,0.269788275197973,0.582264582264582,"g__Granulicatella"
"g__Campylobacter_A_HROM_Genome_1269",0.496947531213288,0.09950205893164,0.59228824273072,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1342",-1.01973375222811,0.200560093034222,0.59228824273072,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2395",-1.02762936046388,0.208809618134369,0.59228824273072,"g__Streptococcus"
"g__JABCPE02_HROM_Genome_1200",0.582470256344135,0.261765194080072,0.59228824273072,"g__JABCPE02"
"g__JABCPE02_HROM_Genome_1202",0.295035817525739,0.274732290730023,0.59228824273072,"g__JABCPE02"
"g__Lachnoanaerobaculum_HROM_Genome_1725",-0.822312434593608,0.274732290730023,0.59228824273072,"g__Lachnoanaerobaculum"
"s__Peptoanaerobacter yurii",0.6792075093104,0.274732290730023,0.59228824273072,"g__Peptoanaerobacter"
"g__Leptotrichia_HROM_Genome_2869",0.579252062527118,0.274732290730023,0.59228824273072,"g__Leptotrichia"
"g__JABCPE02_HROM_Genome_1187",0.62302432862444,0.276219137853215,0.59228824273072,"g__JABCPE02"
"g__Prevotella_HROM_Genome_1162",0.484685705724453,0.276367364695239,0.59228824273072,"g__Prevotella"
"s__Capnocytophaga sp905372595",0.668355324931304,0.276515508545567,0.59228824273072,"g__Capnocytophaga"
"s__Paraclostridium bifermentans",0.800634191271473,0.276515508545567,0.59228824273072,"g__Paraclostridium"
"s__F0422 sp003992005",0.849308910979617,0.163644824369776,0.595764001050345,"g__F0422"
"s__Streptococcus halitosis",0.91046780217228,0.271784376109046,0.595764001050345,"g__Streptococcus"
"s__Stomatobaculum longum",-0.906223164661035,0.281925311126928,0.595764001050345,"g__Stomatobaculum"
"g__Lancefieldella_HROM_Genome_0702",0.374920120728848,0.107528006465643,0.601438675937243,"g__Lancefieldella"
"s__Streptococcus oralis_W",0.528409787235413,0.107528006465643,0.601438675937243,"g__Streptococcus"
"g__Nanogingivalis_HROM_Genome_3861",0.717958324215623,0.124793592337314,0.601438675937243,"g__Nanogingivalis"
"g__Rothia_HROM_Genome_0145",-0.754058303027459,0.211104848853217,0.601438675937243,"g__Rothia"
"g__Streptococcus_HROM_Genome_2534",0.682731475161506,0.240255971819715,0.601438675937243,"g__Streptococcus"
"g__Mitsuokella_HROM_Genome_2711",-0.841595789144832,0.24594853671416,0.601438675937243,"g__Mitsuokella"
"g__Gemella_HROM_Genome_2669",1.00566952499739,0.259971406304114,0.601438675937243,"g__Gemella"
"s__Streptococcus thermophilus",-0.666538028052286,0.279246746633575,0.601438675937243,"g__Streptococcus"
"s__Saccharimonas sp905373345",0.839233234144094,0.28591735316032,0.601438675937243,"g__Saccharimonas"
"s__JABCPE02 sp013333255",0.318725776989416,0.286873520765918,0.601438675937243,"g__JABCPE02"
"g__Streptococcus_HROM_Genome_2470",0.547261975730618,0.286873520765918,0.601438675937243,"g__Streptococcus"
"g__Gemella_HROM_Genome_2683",0.952217178473497,0.286873520765918,0.601438675937243,"g__Gemella"
"g__Alloprevotella_HROM_Genome_1042",0.423902150573087,0.287707274089094,0.601438675937243,"g__Alloprevotella"
"s__Prevotella oulorum",-0.476972564145993,0.287707274089094,0.601438675937243,"g__Prevotella"
"s__Veillonella sp900552445",-0.522173275721169,0.287707274089094,0.601438675937243,"g__Veillonella"
"s__Neisseria sp000090875",0.637679666017482,0.287707274089094,0.601438675937243,"g__Neisseria"
"g__Haemophilus_D_HROM_Genome_4953",-0.436436160882672,0.287707274089094,0.601438675937243,"g__Haemophilus_D"
"g__Streptococcus_HROM_Genome_2521",-0.670058610033854,0.232582350276192,0.60436420722135,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2117",-1.02598853523578,0.26561985511285,0.60436420722135,"g__Streptococcus"
"g__Campylobacter_A_HROM_Genome_1526",0.520555187194867,0.0547145173970926,0.611849056293501,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1620",0.60190984747069,0.0547145173970926,0.611849056293501,"g__Campylobacter_A"
"g__Enterosoma_HROM_Genome_2660",1.02822319551306,0.0547145173970926,0.611849056293501,"g__Enterosoma"
"g__Rothia_HROM_Genome_0129",-0.562814445229966,0.0967324636843432,0.611849056293501,"g__Rothia"
"g__Campylobacter_A_HROM_Genome_1262",-0.365456064326545,0.0967324636843432,0.611849056293501,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2263",-0.417556821696927,0.0967324636843432,0.611849056293501,"g__Streptococcus"
"s__Streptococcus mitis_AV",-0.532044184754255,0.0967324636843432,0.611849056293501,"g__Streptococcus"
"s__Streptococcus mitis_BA",-0.521208776317809,0.0967324636843432,0.611849056293501,"g__Streptococcus"
"s__Streptococcus peroris",-0.400747424001898,0.0967324636843432,0.611849056293501,"g__Streptococcus"
"g__Oribacterium_HROM_Genome_1837",-0.506448244351779,0.0967324636843432,0.611849056293501,"g__Oribacterium"
"g__Oribacterium_HROM_Genome_1852",-0.512790390186569,0.0967324636843432,0.611849056293501,"g__Oribacterium"
"s__Anaeroglobus massiliensis",-0.408359171044294,0.0967324636843432,0.611849056293501,"g__Anaeroglobus"
"g__F0422_HROM_Genome_2759",0.903594954106471,0.116058249919462,0.611849056293501,"g__F0422"
"g__Nanogingivalis_HROM_Genome_3851",0.440606525876237,0.116058249919462,0.611849056293501,"g__Nanogingivalis"
"g__Lancefieldella_HROM_Genome_0712",0.738761677218545,0.191229519172542,0.611849056293501,"g__Lancefieldella"
"s__Corynebacterium argentoratense",-1.14755106082325,0.202494180096153,0.611849056293501,"g__Corynebacterium"
"g__Nanogingivalis_HROM_Genome_3825",1.00545846090101,0.212735542053678,0.611849056293501,"g__Nanogingivalis"
"g__CAJPPJ01_HROM_Genome_2657",0.880226078932811,0.222044808167336,0.611849056293501,"g__CAJPPJ01"
"g__Streptococcus_HROM_Genome_2451",-0.909420005013389,0.257236763905857,0.611849056293501,"g__Streptococcus"
"g__Nanogingivalis_HROM_Genome_3824",1.07942842443352,0.257236763905857,0.611849056293501,"g__Nanogingivalis"
"s__Saccharimonas sp015257605",0.852711518341187,0.281620060070294,0.611849056293501,"g__Saccharimonas"
"g__Granulicatella_HROM_Genome_2608",-0.482598072009398,0.294902501048812,0.611849056293501,"g__Granulicatella"
"s__Veillonella sp003463825",-0.576771292359702,0.294902501048812,0.611849056293501,"g__Veillonella"
