"feature","Genus","term","lfc","q","diff_abn"
"g__Campylobacter_A_HROM_Genome_1577","g__Campylobacter_A","Diabetes",-0.721675532505039,0.706441223157794,FALSE
"g__Campylobacter_A_HROM_Genome_1578","g__Campylobacter_A","Diabetes",-0.175184418571234,0.939586313820513,FALSE
"g__Campylobacter_A_HROM_Genome_1579","g__Campylobacter_A","Diabetes",-0.594522929655714,0.630484039035678,FALSE
"g__Campylobacter_A_HROM_Genome_1581","g__Campylobacter_A","Diabetes",0.0437512395409607,0.982173584149934,FALSE
"g__Campylobacter_A_HROM_Genome_1582","g__Campylobacter_A","Diabetes",-0.0522174319254377,0.980963558622602,FALSE
"g__Campylobacter_A_HROM_Genome_1584","g__Campylobacter_A","Diabetes",0.180704461511358,0.955665328815942,FALSE
"g__Campylobacter_A_HROM_Genome_1585","g__Campylobacter_A","Diabetes",0.718963810072353,0.598984246066989,FALSE
"g__Campylobacter_A_HROM_Genome_1586","g__Campylobacter_A","Diabetes",-0.0140665062282287,0.993097180728276,FALSE
"g__Campylobacter_A_HROM_Genome_1587","g__Campylobacter_A","Diabetes",-0.206938740994689,0.899175536762991,FALSE
"g__Campylobacter_A_HROM_Genome_1589","g__Campylobacter_A","Diabetes",0.244870693667209,0.849756749912117,FALSE
"g__Campylobacter_A_HROM_Genome_1591","g__Campylobacter_A","Diabetes",0.227759436992895,0.899175536762991,FALSE
"g__Campylobacter_A_HROM_Genome_1594","g__Campylobacter_A","Diabetes",-0.18612019777588,0.939586313820513,FALSE
"g__Campylobacter_A_HROM_Genome_1595","g__Campylobacter_A","Diabetes",0.177352520390533,0.939586313820513,FALSE
"g__Campylobacter_A_HROM_Genome_1596","g__Campylobacter_A","Diabetes",-0.587671209896261,0.765719221055857,FALSE
"g__Campylobacter_A_HROM_Genome_1597","g__Campylobacter_A","Diabetes",-0.557758431049426,0.935825698241103,FALSE
"g__Campylobacter_A_HROM_Genome_1598","g__Campylobacter_A","Diabetes",-0.2707155514574,0.965957117920896,FALSE
"g__Campylobacter_A_HROM_Genome_1599","g__Campylobacter_A","Diabetes",0.401326603698337,0.939586313820513,FALSE
"g__Campylobacter_A_HROM_Genome_1601","g__Campylobacter_A","Diabetes",-0.67881592180725,0.835718210730412,FALSE
"g__Campylobacter_A_HROM_Genome_1602","g__Campylobacter_A","Diabetes",-0.145918126369922,0.980963558622602,FALSE
"g__Campylobacter_A_HROM_Genome_1603","g__Campylobacter_A","Diabetes",-0.167820646430818,0.980963558622602,FALSE
"g__Campylobacter_A_HROM_Genome_1604","g__Campylobacter_A","Diabetes",0.40528898324556,0.936833083994278,FALSE
"g__Campylobacter_A_HROM_Genome_1605","g__Campylobacter_A","Diabetes",-0.511289056913303,0.906913449356294,FALSE
"g__Campylobacter_A_HROM_Genome_1606","g__Campylobacter_A","Diabetes",-0.433755014972737,0.919419356579198,FALSE
"g__Campylobacter_A_HROM_Genome_1607","g__Campylobacter_A","Diabetes",0.953349987900136,0.804659490752908,FALSE
"g__Campylobacter_A_HROM_Genome_1608","g__Campylobacter_A","Diabetes",-0.211837492442696,0.967016874393836,FALSE
"g__Campylobacter_A_HROM_Genome_1610","g__Campylobacter_A","Diabetes",-0.455302163058264,0.878128954490728,FALSE
"g__Campylobacter_A_HROM_Genome_1611","g__Campylobacter_A","Diabetes",-0.433637308580613,0.899559890758976,FALSE
"g__Campylobacter_A_HROM_Genome_1612","g__Campylobacter_A","Diabetes",-0.238930578314942,0.955665328815942,FALSE
"g__Campylobacter_A_HROM_Genome_1613","g__Campylobacter_A","Diabetes",-0.191012719041141,0.955665328815942,FALSE
"g__Campylobacter_A_HROM_Genome_1614","g__Campylobacter_A","Diabetes",0.624904425540182,0.835718210730412,FALSE
"g__Campylobacter_A_HROM_Genome_1616","g__Campylobacter_A","Diabetes",-0.190621141472516,0.965957117920896,FALSE
"g__Campylobacter_A_HROM_Genome_1617","g__Campylobacter_A","Diabetes",0.467539439275345,0.866585333565957,FALSE
"g__Campylobacter_A_HROM_Genome_1618","g__Campylobacter_A","Diabetes",-0.653387936830208,0.828866157381598,FALSE
"g__Campylobacter_A_HROM_Genome_1619","g__Campylobacter_A","Diabetes",-0.0759531749805774,0.980963558622602,FALSE
"g__Campylobacter_A_HROM_Genome_1620","g__Campylobacter_A","Diabetes",0.492474881125902,0.889358993338751,FALSE
"g__Campylobacter_A_HROM_Genome_1621","g__Campylobacter_A","Diabetes",0.868811356074401,0.804659490752908,FALSE
"g__Campylobacter_A_HROM_Genome_1622","g__Campylobacter_A","Diabetes",-1.08100614469516,0.598055099039593,FALSE
"g__Campylobacter_A_HROM_Genome_1623","g__Campylobacter_A","Diabetes",0.184617778809948,0.973592472171829,FALSE
"g__Campylobacter_A_HROM_Genome_1624","g__Campylobacter_A","Diabetes",0.0837709255092929,0.980963558622602,FALSE
"g__Campylobacter_A_HROM_Genome_1625","g__Campylobacter_A","Diabetes",0.347676592461712,0.933824631225922,FALSE
"g__Campylobacter_A_HROM_Genome_1626","g__Campylobacter_A","Diabetes",-0.983093977380416,0.598055099039593,FALSE
"g__Campylobacter_A_HROM_Genome_1627","g__Campylobacter_A","Diabetes",-0.400710915382253,0.859097461605817,FALSE
"g__Campylobacter_A_HROM_Genome_1630","g__Campylobacter_A","Diabetes",-0.103006075125625,0.976164457144446,FALSE
"g__Campylobacter_A_HROM_Genome_1633","g__Campylobacter_A","Diabetes",0.239780746089147,0.936833083994278,FALSE
"g__Campylobacter_A_HROM_Genome_1634","g__Campylobacter_A","Diabetes",-0.299152159955355,0.939586313820513,FALSE
"g__Campylobacter_A_HROM_Genome_1635","g__Campylobacter_A","Diabetes",0.935809929672252,0.614400448873352,FALSE
"g__Campylobacter_A_HROM_Genome_1638","g__Campylobacter_A","Diabetes",0.167846750728268,0.968312365051094,FALSE
"g__Campylobacter_A_HROM_Genome_1639","g__Campylobacter_A","Diabetes",-0.502173542019053,0.838384730634404,FALSE
"g__Campylobacter_A_HROM_Genome_1641","g__Campylobacter_A","Diabetes",-0.842466184104073,0.655889048074177,FALSE
"g__Campylobacter_A_HROM_Genome_1643","g__Campylobacter_A","Diabetes",-0.050574108732615,0.982815843150977,FALSE
"g__Campylobacter_A_HROM_Genome_1644","g__Campylobacter_A","Diabetes",0.0937380604203412,0.968312365051094,FALSE
"s__Campylobacter_A concisus","g__Campylobacter_A","Diabetes",0.462759791409486,0.835718210730412,FALSE
"s__Campylobacter_A concisus_AC","g__Campylobacter_A","Diabetes",-0.260579835433697,0.939586313820513,FALSE
"s__Campylobacter_A concisus_AD","g__Campylobacter_A","Diabetes",0.25116664871185,0.939586313820513,FALSE
"s__Campylobacter_A concisus_AF","g__Campylobacter_A","Diabetes",-0.629120903430306,0.840646525948142,FALSE
"s__Campylobacter_A concisus_B","g__Campylobacter_A","Diabetes",-0.27397825152791,0.939586313820513,FALSE
"s__Campylobacter_A concisus_C","g__Campylobacter_A","Diabetes",-0.032399005155852,0.992057882088214,FALSE
"s__Campylobacter_A concisus_D","g__Campylobacter_A","Diabetes",-0.559200985647036,0.853360804404697,FALSE
"s__Campylobacter_A concisus_F","g__Campylobacter_A","Diabetes",-0.348774217475376,0.857959982067268,FALSE
"s__Campylobacter_A concisus_G","g__Campylobacter_A","Diabetes",0.356257820970747,0.911366686046008,FALSE
"s__Campylobacter_A concisus_I","g__Campylobacter_A","Diabetes",-0.468100083014727,0.936460385072962,FALSE
"s__Campylobacter_A concisus_Q","g__Campylobacter_A","Diabetes",-0.0675060182133836,0.980963558622602,FALSE
"s__Campylobacter_A concisus_R","g__Campylobacter_A","Diabetes",-0.242711483269245,0.968312365051094,FALSE
"s__Campylobacter_A concisus_T","g__Campylobacter_A","Diabetes",0.057758067085843,0.990926407581136,FALSE
"s__Campylobacter_A concisus_Z","g__Campylobacter_A","Diabetes",0.18687985537163,0.958211439943551,FALSE
"s__Campylobacter_A curvus","g__Campylobacter_A","Diabetes",0.0895831307245628,0.980963558622602,FALSE
"s__Campylobacter_A rectus","g__Campylobacter_A","Diabetes",0.304505749819174,0.924208063377624,FALSE
"s__Campylobacter_A showae","g__Campylobacter_A","Diabetes",-0.12506979069257,0.971574412708557,FALSE
"s__Campylobacter_A showae_A","g__Campylobacter_A","Diabetes",-0.837573567177757,0.763792548624239,FALSE
"s__Campylobacter_A showae_B","g__Campylobacter_A","Diabetes",-0.0101414747275168,0.998746427183491,FALSE
"s__Campylobacter_A showae_E","g__Campylobacter_A","Diabetes",0.0251721157222872,0.992057882088214,FALSE
"s__Campylobacter_A sp014253065","g__Campylobacter_A","Diabetes",-1.00753015973581,0.539217300504275,FALSE
"s__Campylobacter_A sp905371695","g__Campylobacter_A","Diabetes",-0.216629988495671,0.955592527078815,FALSE
"s__Campylobacter_A sp905372745","g__Campylobacter_A","Diabetes",0.204856749146421,0.955665328815942,FALSE
"g__Campylobacter_B_HROM_Genome_1368","g__Campylobacter_B","Diabetes",-0.694236141466452,0.835707758080015,FALSE
"g__Campylobacter_B_HROM_Genome_1369","g__Campylobacter_B","Diabetes",-0.471148952461767,0.855950295262937,FALSE
"g__Campylobacter_B_HROM_Genome_1371","g__Campylobacter_B","Diabetes",-0.241607320206401,0.939586313820513,FALSE
"g__Campylobacter_B_HROM_Genome_1381","g__Campylobacter_B","Diabetes",-0.0675556976730066,0.980963558622602,FALSE
"g__Campylobacter_B_HROM_Genome_1390","g__Campylobacter_B","Diabetes",0.0216454331794553,0.990926407581136,FALSE
"g__Campylobacter_B_HROM_Genome_1394","g__Campylobacter_B","Diabetes",0.601472544443327,0.804659490752908,FALSE
"g__Campylobacter_B_HROM_Genome_1397","g__Campylobacter_B","Diabetes",0.286037167078541,0.935825698241103,FALSE
"g__Campylobacter_B_HROM_Genome_1401","g__Campylobacter_B","Diabetes",0.0072737641488785,0.997855499997806,FALSE
"g__Campylobacter_B_HROM_Genome_1402","g__Campylobacter_B","Diabetes",0.46920778302129,0.835707758080015,FALSE
"g__Campylobacter_B_HROM_Genome_1404","g__Campylobacter_B","Diabetes",-0.44370655714859,0.835718210730412,FALSE
"g__Campylobacter_B_HROM_Genome_1410","g__Campylobacter_B","Diabetes",-0.146905126896353,0.961491262161889,FALSE
"g__Campylobacter_B_HROM_Genome_1420","g__Campylobacter_B","Diabetes",-0.648911821949567,0.706441223157794,FALSE
"g__Campylobacter_B_HROM_Genome_1442","g__Campylobacter_B","Diabetes",-0.068075427806122,0.980963558622602,FALSE
"g__Campylobacter_B_HROM_Genome_1449","g__Campylobacter_B","Diabetes",-0.344915925671742,0.875876060912793,FALSE
"g__Campylobacter_B_HROM_Genome_1451","g__Campylobacter_B","Diabetes",0.17929248014256,0.951012521178235,FALSE
"g__Campylobacter_B_HROM_Genome_1461","g__Campylobacter_B","Diabetes",-0.00507562236957812,0.998746427183491,FALSE
"g__Campylobacter_B_HROM_Genome_1473","g__Campylobacter_B","Diabetes",0.372060392126963,0.835718210730412,FALSE
"g__Campylobacter_B_HROM_Genome_1474","g__Campylobacter_B","Diabetes",-0.093111254001351,0.965957117920896,FALSE
"g__Campylobacter_B_HROM_Genome_1480","g__Campylobacter_B","Diabetes",0.0652884386193191,0.980963558622602,FALSE
"g__Campylobacter_B_HROM_Genome_1485","g__Campylobacter_B","Diabetes",0.31635756876714,0.835707758080015,FALSE
"g__Campylobacter_B_HROM_Genome_1489","g__Campylobacter_B","Diabetes",0.118351857925375,0.958211439943551,FALSE
"g__Campylobacter_B_HROM_Genome_1499","g__Campylobacter_B","Diabetes",-0.0631986095680289,0.980963558622602,FALSE
"s__Campylobacter_B sp900539505","g__Campylobacter_B","Diabetes",-0.18798009833721,0.955665328815942,FALSE
"g__Wolinella_HROM_Genome_1364","g__Wolinella","Diabetes",-0.190298583672598,0.972321328490518,FALSE
"g__Flexilinea_HROM_Genome_1646","g__Flexilinea","Diabetes",-0.232720967565249,0.878128954490728,FALSE
"s__Flexilinea sp001717545","g__Flexilinea","Diabetes",-0.186341260762751,0.939586313820513,FALSE
"s__Desulfobulbus oralis","g__Desulfobulbus","Diabetes",0.243752067955843,0.939586313820513,FALSE
"s__Desulfomicrobium orale","g__Desulfomicrobium","Diabetes",-0.858041279639901,0.825571948497359,FALSE
"s__Desulfovibrio sp000403945","g__Desulfovibrio","Diabetes",-0.552132844215198,0.834164879066595,FALSE
"s__Desulfovibrio sp003860215","g__Desulfovibrio","Diabetes",0.324172113281174,0.955665328815942,FALSE
"g__Endomicrobium_HROM_Genome_1659","g__Endomicrobium","Diabetes",-0.60229330711223,0.866585333565957,FALSE
"f__Acholeplasmataceae_HROM_Genome_2029","g__","Diabetes",0.947569027222198,0.804659490752908,FALSE
"s__Eggerthia catenaformis","g__Eggerthia","Diabetes",-0.313120273301492,0.936833083994278,FALSE
"g__Bulleidia_HROM_Genome_2038","g__Bulleidia","Diabetes",-0.393995772998084,0.804659490752908,FALSE
"g__Bulleidia_HROM_Genome_2039","g__Bulleidia","Diabetes",0.149785924516349,0.958211439943551,FALSE
"g__Bulleidia_HROM_Genome_2044","g__Bulleidia","Diabetes",-0.673704687497802,0.77648887097898,FALSE
"g__Bulleidia_HROM_Genome_2046","g__Bulleidia","Diabetes",-0.0891498976307294,0.980963558622602,FALSE
"g__Bulleidia_HROM_Genome_2047","g__Bulleidia","Diabetes",0.026190473136736,0.992057882088214,FALSE
"g__Bulleidia_HROM_Genome_2048","g__Bulleidia","Diabetes",-0.139205315774957,0.970989915995435,FALSE
"g__Bulleidia_HROM_Genome_2050","g__Bulleidia","Diabetes",0.667270204420197,0.835718210730412,FALSE
"g__Bulleidia_HROM_Genome_2051","g__Bulleidia","Diabetes",0.546880036773115,0.835718210730412,FALSE
"s__Bulleidia extructa","g__Bulleidia","Diabetes",-0.306207774588562,0.939586313820513,FALSE
"s__Bulleidia moorei","g__Bulleidia","Diabetes",-0.0425184183529142,0.982173584149934,FALSE
"s__Bulleidia sp015256455","g__Bulleidia","Diabetes",0.387593786084659,0.936833083994278,FALSE
"s__Bulleidia sp015256775","g__Bulleidia","Diabetes",0.222390504700574,0.958211439943551,FALSE
"s__Bulleidia sp900554555","g__Bulleidia","Diabetes",0.654272555744672,0.849756749912117,FALSE
"g__Abiotrophia_HROM_Genome_2559","g__Abiotrophia","Diabetes",0.962045350274722,0.804659490752908,FALSE
"g__Abiotrophia_HROM_Genome_2562","g__Abiotrophia","Diabetes",0.711188535234103,0.835718210730412,FALSE
"g__Abiotrophia_HROM_Genome_2564","g__Abiotrophia","Diabetes",0.8177277111991,0.807317366291814,FALSE
"s__Abiotrophia defectiva","g__Abiotrophia","Diabetes",0.31586625001509,0.935447998581987,FALSE
"s__Abiotrophia sp001815865","g__Abiotrophia","Diabetes",0.781752210806733,0.841340792441639,FALSE
"g__Granulicatella_HROM_Genome_2573","g__Granulicatella","Diabetes",0.477003347451094,0.936833083994278,FALSE
"g__Granulicatella_HROM_Genome_2574","g__Granulicatella","Diabetes",-0.0967575473692705,0.980963558622602,FALSE
"g__Granulicatella_HROM_Genome_2575","g__Granulicatella","Diabetes",0.142389912365687,0.980963558622602,FALSE
"g__Granulicatella_HROM_Genome_2576","g__Granulicatella","Diabetes",1.34975957366202,0.614400448873352,FALSE
"g__Granulicatella_HROM_Genome_2578","g__Granulicatella","Diabetes",1.42444413992552,0.535485255877636,FALSE
"g__Granulicatella_HROM_Genome_2579","g__Granulicatella","Diabetes",0.175260597148498,0.965957117920896,FALSE
"g__Granulicatella_HROM_Genome_2580","g__Granulicatella","Diabetes",0.588463487064281,0.835707758080015,FALSE
"g__Granulicatella_HROM_Genome_2581","g__Granulicatella","Diabetes",0.247028323656831,0.955665328815942,FALSE
"g__Granulicatella_HROM_Genome_2582","g__Granulicatella","Diabetes",0.567890729063666,0.845329561118579,FALSE
"g__Granulicatella_HROM_Genome_2583","g__Granulicatella","Diabetes",-0.0301696375109111,0.993097180728276,FALSE
"g__Granulicatella_HROM_Genome_2584","g__Granulicatella","Diabetes",0.100357238330462,0.980963558622602,FALSE
"g__Granulicatella_HROM_Genome_2585","g__Granulicatella","Diabetes",0.445526029935281,0.87184202689647,FALSE
"g__Granulicatella_HROM_Genome_2586","g__Granulicatella","Diabetes",1.34480460951667,0.693131481242051,FALSE
"g__Granulicatella_HROM_Genome_2587","g__Granulicatella","Diabetes",0.902227224082879,0.804659490752908,FALSE
"g__Granulicatella_HROM_Genome_2588","g__Granulicatella","Diabetes",0.591950843062602,0.875876060912793,FALSE
"g__Granulicatella_HROM_Genome_2591","g__Granulicatella","Diabetes",-0.196402021728605,0.939586313820513,FALSE
"g__Granulicatella_HROM_Genome_2592","g__Granulicatella","Diabetes",0.210577969043431,0.955592527078815,FALSE
"g__Granulicatella_HROM_Genome_2594","g__Granulicatella","Diabetes",0.294646784667212,0.88358052059909,FALSE
"g__Granulicatella_HROM_Genome_2596","g__Granulicatella","Diabetes",0.352815424286995,0.939586313820513,FALSE
"g__Granulicatella_HROM_Genome_2598","g__Granulicatella","Diabetes",-0.0583956498132691,0.982173584149934,FALSE
"g__Granulicatella_HROM_Genome_2599","g__Granulicatella","Diabetes",0.542277531754117,0.847021161862553,FALSE
"g__Granulicatella_HROM_Genome_2600","g__Granulicatella","Diabetes",1.04304975485126,0.558517584940139,FALSE
"g__Granulicatella_HROM_Genome_2601","g__Granulicatella","Diabetes",-0.700712048490532,0.82813373485902,FALSE
"g__Granulicatella_HROM_Genome_2603","g__Granulicatella","Diabetes",0.0702324916245232,0.980963558622602,FALSE
"g__Granulicatella_HROM_Genome_2604","g__Granulicatella","Diabetes",0.408135040895917,0.889358993338751,FALSE
"g__Granulicatella_HROM_Genome_2606","g__Granulicatella","Diabetes",-0.0071952494818016,0.998746427183491,FALSE
"g__Granulicatella_HROM_Genome_2607","g__Granulicatella","Diabetes",-0.36434349498521,0.898155799440475,FALSE
"g__Granulicatella_HROM_Genome_2608","g__Granulicatella","Diabetes",0.151487988405479,0.967016874393836,FALSE
"g__Granulicatella_HROM_Genome_2609","g__Granulicatella","Diabetes",0.0804618111207913,0.980963558622602,FALSE
"g__Granulicatella_HROM_Genome_2610","g__Granulicatella","Diabetes",0.121457844741067,0.980963558622602,FALSE
"g__Granulicatella_HROM_Genome_2611","g__Granulicatella","Diabetes",0.810724180041901,0.804659490752908,FALSE
"g__Granulicatella_HROM_Genome_2612","g__Granulicatella","Diabetes",-0.805734124417464,0.706441223157794,FALSE
"g__Granulicatella_HROM_Genome_2613","g__Granulicatella","Diabetes",-0.13885218497276,0.958211439943551,FALSE
"g__Granulicatella_HROM_Genome_2614","g__Granulicatella","Diabetes",0.42287110201288,0.865999195811567,FALSE
"g__Granulicatella_HROM_Genome_2615","g__Granulicatella","Diabetes",0.66513777203802,0.804659490752908,FALSE
"g__Granulicatella_HROM_Genome_2616","g__Granulicatella","Diabetes",0.0846174825459813,0.980963558622602,FALSE
"g__Granulicatella_HROM_Genome_2617","g__Granulicatella","Diabetes",0.023037760318709,0.990926407581136,FALSE
"g__Granulicatella_HROM_Genome_2618","g__Granulicatella","Diabetes",0.399861624758671,0.835718210730412,FALSE
"g__Granulicatella_HROM_Genome_2620","g__Granulicatella","Diabetes",0.301448074875023,0.889358993338751,FALSE
"g__Granulicatella_HROM_Genome_2621","g__Granulicatella","Diabetes",0.0745842842114557,0.980963558622602,FALSE
"g__Granulicatella_HROM_Genome_2622","g__Granulicatella","Diabetes",0.358544529866092,0.828866157381598,FALSE
"g__Granulicatella_HROM_Genome_2623","g__Granulicatella","Diabetes",-0.193560948783926,0.889358993338751,FALSE
"g__Granulicatella_HROM_Genome_2624","g__Granulicatella","Diabetes",-0.358417318453991,0.862486885508271,FALSE
"g__Granulicatella_HROM_Genome_2625","g__Granulicatella","Diabetes",0.284386975122721,0.857959982067268,FALSE
"g__Granulicatella_HROM_Genome_2626","g__Granulicatella","Diabetes",-0.0176362611627057,0.993097180728276,FALSE
"g__Granulicatella_HROM_Genome_2627","g__Granulicatella","Diabetes",-0.511233158235707,0.835718210730412,FALSE
"s__Granulicatella adiacens","g__Granulicatella","Diabetes",0.343313222083492,0.835718210730412,FALSE
"s__Granulicatella adiacens_A","g__Granulicatella","Diabetes",0.457344838657922,0.835718210730412,FALSE
"s__Granulicatella elegans","g__Granulicatella","Diabetes",0.986578937655104,0.820854630426958,FALSE
"s__Granulicatella sp001058355","g__Granulicatella","Diabetes",0.674832712650953,0.743353177750413,FALSE
"s__Granulicatella sp001071995","g__Granulicatella","Diabetes",0.0006286726618486,0.999775479961659,FALSE
"s__Granulicatella sp900551535","g__Granulicatella","Diabetes",0.842067882010409,0.737493725628852,FALSE
"s__Granulicatella sp905371865","g__Granulicatella","Diabetes",0.0700462805021236,0.977969141384352,FALSE
"f__Carnobacteriaceae_HROM_Genome_2084","g__","Diabetes",0.164649059558629,0.975023202492576,FALSE
"s__Lactobacillus acidophilus","g__Lactobacillus","Diabetes",0.253683946751807,0.939586313820513,FALSE
"s__Lactobacillus iners","g__Lactobacillus","Diabetes",-0.13743161236398,0.968312365051094,FALSE
"s__Latilactobacillus curvatus","g__Latilactobacillus","Diabetes",-0.797917146086506,0.693131481242051,FALSE
"s__Ligilactobacillus salivarius","g__Ligilactobacillus","Diabetes",0.360916347492314,0.93555356787824,FALSE
"s__Limosilactobacillus fermentum","g__Limosilactobacillus","Diabetes",0.306729896401928,0.889358993338751,FALSE
"s__Limosilactobacillus mucosae","g__Limosilactobacillus","Diabetes",0.507456140891991,0.841340792441639,FALSE
"s__Limosilactobacillus oris","g__Limosilactobacillus","Diabetes",-0.120049034621907,0.965957117920896,FALSE
"s__Limosilactobacillus vaginalis","g__Limosilactobacillus","Diabetes",-0.18035129877341,0.970989915995435,FALSE
"g__Streptococcus_HROM_Genome_2091","g__Streptococcus","Diabetes",0.688725630495785,0.835718210730412,FALSE
"g__Streptococcus_HROM_Genome_2092","g__Streptococcus","Diabetes",0.695883043503875,0.825571948497359,FALSE
"g__Streptococcus_HROM_Genome_2093","g__Streptococcus","Diabetes",0.0204742036870244,0.993097180728276,FALSE
"g__Streptococcus_HROM_Genome_2099","g__Streptococcus","Diabetes",0.0188400297170654,0.992057882088214,FALSE
"g__Streptococcus_HROM_Genome_2100","g__Streptococcus","Diabetes",-0.236554448284459,0.955665328815942,FALSE
"g__Streptococcus_HROM_Genome_2103","g__Streptococcus","Diabetes",0.185830012665461,0.977729732177641,FALSE
"g__Streptococcus_HROM_Genome_2105","g__Streptococcus","Diabetes",0.716445645201663,0.841340792441639,FALSE
"g__Streptococcus_HROM_Genome_2106","g__Streptococcus","Diabetes",0.668683711913261,0.706441223157794,FALSE
"g__Streptococcus_HROM_Genome_2107","g__Streptococcus","Diabetes",-0.298978040094742,0.919573626173395,FALSE
"g__Streptococcus_HROM_Genome_2108","g__Streptococcus","Diabetes",0.976785070470829,0.804659490752908,FALSE
"g__Streptococcus_HROM_Genome_2109","g__Streptococcus","Diabetes",0.405294683678628,0.939586313820513,FALSE
"g__Streptococcus_HROM_Genome_2110","g__Streptococcus","Diabetes",0.401501885445558,0.939586313820513,FALSE
"g__Streptococcus_HROM_Genome_2111","g__Streptococcus","Diabetes",0.216585629337413,0.939586313820513,FALSE
"g__Streptococcus_HROM_Genome_2112","g__Streptococcus","Diabetes",0.00129687599474543,0.999775479961659,FALSE
"g__Streptococcus_HROM_Genome_2113","g__Streptococcus","Diabetes",0.151665358842162,0.973592472171829,FALSE
"g__Streptococcus_HROM_Genome_2117","g__Streptococcus","Diabetes",0.434897983975495,0.899559890758976,FALSE
"g__Streptococcus_HROM_Genome_2118","g__Streptococcus","Diabetes",-0.0453463828713758,0.987208686745971,FALSE
"g__Streptococcus_HROM_Genome_2120","g__Streptococcus","Diabetes",-0.358739687691085,0.936833083994278,FALSE
"g__Streptococcus_HROM_Genome_2121","g__Streptococcus","Diabetes",0.192464971636619,0.976164457144446,FALSE
"g__Streptococcus_HROM_Genome_2122","g__Streptococcus","Diabetes",-0.769971037912575,0.841046025376441,FALSE
"g__Streptococcus_HROM_Genome_2123","g__Streptococcus","Diabetes",0.250643110061137,0.955665328815942,FALSE
"g__Streptococcus_HROM_Genome_2124","g__Streptococcus","Diabetes",0.658574015511812,0.835718210730412,FALSE
"g__Streptococcus_HROM_Genome_2126","g__Streptococcus","Diabetes",0.441056335300418,0.868802051135349,FALSE
"g__Streptococcus_HROM_Genome_2178","g__Streptococcus","Diabetes",0.620087609147725,0.835718210730412,FALSE
"g__Streptococcus_HROM_Genome_2183","g__Streptococcus","Diabetes",1.32421922928023,0.558517584940139,FALSE
"g__Streptococcus_HROM_Genome_2185","g__Streptococcus","Diabetes",0.728124233129552,0.835718210730412,FALSE
"g__Streptococcus_HROM_Genome_2190","g__Streptococcus","Diabetes",-0.771036172498992,0.828866157381598,FALSE
"g__Streptococcus_HROM_Genome_2191","g__Streptococcus","Diabetes",0.191771356681783,0.977729732177641,FALSE
"g__Streptococcus_HROM_Genome_2192","g__Streptococcus","Diabetes",0.250068171523519,0.939586313820513,FALSE
"g__Streptococcus_HROM_Genome_2193","g__Streptococcus","Diabetes",-0.229748630514345,0.958211439943551,FALSE
"g__Streptococcus_HROM_Genome_2195","g__Streptococcus","Diabetes",0.885945000614323,0.598055099039593,FALSE
"g__Streptococcus_HROM_Genome_2198","g__Streptococcus","Diabetes",0.978703003983222,0.626395178000651,FALSE
"g__Streptococcus_HROM_Genome_2199","g__Streptococcus","Diabetes",-0.711317610761862,0.853360804404697,FALSE
"g__Streptococcus_HROM_Genome_2207","g__Streptococcus","Diabetes",0.14015465761765,0.970989915995435,FALSE
"g__Streptococcus_HROM_Genome_2208","g__Streptococcus","Diabetes",-0.00788520549342445,0.998746427183491,FALSE
"g__Streptococcus_HROM_Genome_2209","g__Streptococcus","Diabetes",-0.10876883073596,0.980963558622602,FALSE
"g__Streptococcus_HROM_Genome_2211","g__Streptococcus","Diabetes",0.567535244482466,0.868802051135349,FALSE
"g__Streptococcus_HROM_Genome_2212","g__Streptococcus","Diabetes",0.844530514028502,0.693131481242051,FALSE
"g__Streptococcus_HROM_Genome_2214","g__Streptococcus","Diabetes",-0.521116318322286,0.828866157381598,FALSE
"g__Streptococcus_HROM_Genome_2216","g__Streptococcus","Diabetes",0.189293118343293,0.936833083994278,FALSE
"g__Streptococcus_HROM_Genome_2217","g__Streptococcus","Diabetes",-0.520265723761248,0.868802051135349,FALSE
"g__Streptococcus_HROM_Genome_2219","g__Streptococcus","Diabetes",-0.615923872876303,0.838892089194745,FALSE
"g__Streptococcus_HROM_Genome_2221","g__Streptococcus","Diabetes",-0.757612514184613,0.835718210730412,FALSE
"g__Streptococcus_HROM_Genome_2223","g__Streptococcus","Diabetes",0.532465671314826,0.853360804404697,FALSE
"g__Streptococcus_HROM_Genome_2224","g__Streptococcus","Diabetes",-0.178071715946181,0.951012521178235,FALSE
"g__Streptococcus_HROM_Genome_2228","g__Streptococcus","Diabetes",0.394877701987072,0.936833083994278,FALSE
"g__Streptococcus_HROM_Genome_2231","g__Streptococcus","Diabetes",-0.631975095505398,0.835718210730412,FALSE
"g__Streptococcus_HROM_Genome_2232","g__Streptococcus","Diabetes",0.320152030117386,0.939586313820513,FALSE
"g__Streptococcus_HROM_Genome_2233","g__Streptococcus","Diabetes",-0.816406579567721,0.787881598113794,FALSE
"g__Streptococcus_HROM_Genome_2234","g__Streptococcus","Diabetes",0.781235538692015,0.72382340900034,FALSE
"g__Streptococcus_HROM_Genome_2235","g__Streptococcus","Diabetes",-0.0291628518279617,0.992057882088214,FALSE
"g__Streptococcus_HROM_Genome_2238","g__Streptococcus","Diabetes",0.185828907752755,0.980963558622602,FALSE
"g__Streptococcus_HROM_Genome_2239","g__Streptococcus","Diabetes",-0.152046656214046,0.980963558622602,FALSE
