"feature","synergy","p","padj","Genus"
"g__Alloprevotella_HROM_Genome_1050",1.61343082111228,0.241447998994197,0.917072962325046,"g__Alloprevotella"
"s__GN02-873 sp003260345",2.25766954965548,0.242486939476139,0.917072962325046,"g__GN02-873"
"s__Kocuria palustris",-1.21155281241514,0.243050037653624,0.917072962325046,"g__Kocuria"
"g__Saccharimonas_HROM_Genome_3380",1.8210621791967,0.24414916781124,0.917072962325046,"g__Saccharimonas"
"g__Centipeda_HROM_Genome_2741",1.00183139875484,0.244345486785723,0.917072962325046,"g__Centipeda"
"s__Allisonella pneumosintes",1.88359262711608,0.244875939235596,0.917072962325046,"g__Allisonella"
"g__Nanogingivalis_HROM_Genome_3833",-2.09303548437902,0.245870342383186,0.917072962325046,"g__Nanogingivalis"
"s__Campylobacter_A concisus_F",-1.52987328078723,0.245931917668092,0.917072962325046,"g__Campylobacter_A"
"g__Limimorpha_HROM_Genome_1083",-2.45295605953205,0.245950572746034,0.917072962325046,"g__Limimorpha"
"s__Streptococcus oralis_BC",-1.68414076252922,0.246118117965117,0.917072962325046,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2240",1.27463957926726,0.246221938424944,0.917072962325046,"g__Streptococcus"
"g__Veillonella_HROM_Genome_2826",-1.21446423303777,0.246520585282103,0.917072962325046,"g__Veillonella"
"s__Veillonella rogosae",-1.03216822430396,0.246706198746773,0.917072962325046,"g__Veillonella"
"s__Treponema_B putidum",1.47226173530601,0.246891148584096,0.917072962325046,"g__Treponema_B"
"s__Prevotella koreensis",-1.28126794705905,0.246953312936325,0.917072962325046,"g__Prevotella"
"s__Prevotella marshii",0.861856240252793,0.247165259333496,0.917072962325046,"g__Prevotella"
"g__Streptococcus_HROM_Genome_2110",-2.36895904706572,0.247456031252607,0.917072962325046,"g__Streptococcus"
"s__Campylobacter_A concisus",-1.66129729519612,0.247871181762496,0.917072962325046,"g__Campylobacter_A"
"g__Lachnoanaerobaculum_HROM_Genome_1703",1.70603065439225,0.248286420334313,0.917072962325046,"g__Lachnoanaerobaculum"
"s__Streptococcus sp004166885",-1.20199139348208,0.249770960652352,0.91720813769967,"g__Streptococcus"
"s__Prevotella jejuni",-0.959862469799206,0.250898208013347,0.91720813769967,"g__Prevotella"
"s__Peptoanaerobacter yurii",1.75644837709265,0.251218125610205,0.91720813769967,"g__Peptoanaerobacter"
"g__Kingella_HROM_Genome_4821",-1.97420092897107,0.251472672611581,0.91720813769967,"g__Kingella"
"s__Corynebacterium matruchotii",1.08331273668887,0.251473098666138,0.91720813769967,"g__Corynebacterium"
"f__Anaerovoracaceae_HROM_Genome_1951",-2.13585694053284,0.252289374451416,0.91720813769967,"g__"
"s__Prevotella multisaccharivorax",-2.16460572987343,0.252672027108939,0.91720813769967,"g__Prevotella"
"g__Granulicatella_HROM_Genome_2576",2.41926073394021,0.253714627939397,0.91720813769967,"g__Granulicatella"
"g__Nanosynbacter_HROM_Genome_3432",-1.86393078544566,0.254181019444015,0.91720813769967,"g__Nanosynbacter"
"g__Bacteroides_HROM_Genome_1149",1.49938342321241,0.254475586291138,0.91720813769967,"g__Bacteroides"
"g__Pauljensenia_HROM_Genome_0291",-0.905142910589685,0.255077740900466,0.91720813769967,"g__Pauljensenia"
"g__Porphyromonas_HROM_Genome_1133",1.43428615421556,0.25583831240155,0.91720813769967,"g__Porphyromonas"
"s__Olsenella uli",-0.894585898906203,0.256453285786827,0.91720813769967,"g__Olsenella"
"s__Alloprevotella sp003639005",0.805613219481344,0.256589041450242,0.91720813769967,"g__Alloprevotella"
"s__Alloprevotella tannerae_A",1.18586949717644,0.256901318854036,0.91720813769967,"g__Alloprevotella"
"g__Rothia_HROM_Genome_0144",-1.43135568063812,0.25741430718622,0.91720813769967,"g__Rothia"
"s__Saccharimonas sp905373345",-1.56748284797708,0.257490026749974,0.91720813769967,"g__Saccharimonas"
"s__Centipeda sp000318175",1.02078242381423,0.257695920449043,0.91720813769967,"g__Centipeda"
"g__Streptococcus_HROM_Genome_2243",-3.14466088572045,0.257789739438375,0.91720813769967,"g__Streptococcus"
"s__Streptococcus oralis_B",2.10677104013302,0.257911323462673,0.91720813769967,"g__Streptococcus"
"s__Stomatobaculum longum_A",-1.28744184320885,0.258748509669987,0.91720813769967,"g__Stomatobaculum"
"g__Streptococcus_HROM_Genome_2214",1.14984175794278,0.258778542558156,0.91720813769967,"g__Streptococcus"
"g__Bacteroides_D_HROM_Genome_1070",2.20262675308989,0.259058786983876,0.91720813769967,"g__Bacteroides_D"
"s__Haemophilus_A paraphrohaemolyticus",2.45449755247832,0.260268699698623,0.918157143326301,"g__Haemophilus_A"
"g__Nanosyncoccus_HROM_Genome_4507",2.40095784818749,0.260781330607004,0.918157143326301,"g__Nanosyncoccus"
"s__Streptococcus cristatus",1.23296139197165,0.261053107946167,0.918157143326301,"g__Streptococcus"
"s__JABCPH02 sp013333235",2.11153078051956,0.261560907185926,0.918157143326301,"g__JABCPH02"
"s__Treponema_D sp014334335",1.40518801095969,0.262455648585886,0.918157143326301,"g__Treponema_D"
"g__Campylobacter_A_HROM_Genome_1611",2.24119435461505,0.262762542504456,0.918157143326301,"g__Campylobacter_A"
"s__JABCPE02 sp013333875",0.96820701745862,0.263112194409495,0.918157143326301,"g__JABCPE02"
"g__Abiotrophia_HROM_Genome_2559",2.03131933491989,0.263516677441507,0.918157143326301,"g__Abiotrophia"
"g__Streptococcus_HROM_Genome_2195",1.47366976740773,0.263532126634114,0.918157143326301,"g__Streptococcus"
"g__Campylobacter_A_HROM_Genome_1571",1.83827176868769,0.264222375250917,0.918932685607173,"g__Campylobacter_A"
"g__Oribacterium_HROM_Genome_1750",1.4616331570861,0.264999535737369,0.919851874784797,"g__Oribacterium"
"g__Treponema_D_HROM_Genome_5087",1.0534684073437,0.265422907380651,0.919851874784797,"g__Treponema_D"
"g__Campylobacter_A_HROM_Genome_1575",1.58152092284653,0.266172434359342,0.920825411119908,"g__Campylobacter_A"
"g__Alloprevotella_HROM_Genome_1042",-1.15186891549697,0.268141881542416,0.926008430985671,"g__Alloprevotella"
"g__Arachnia_HROM_Genome_0396",1.06192889586785,0.268969210398825,0.926107005673801,"g__Arachnia"
"s__Pauljensenia bouchesdurhonensis",-1.70392243367498,0.269239785172061,0.926107005673801,"g__Pauljensenia"
"g__Actinomyces_HROM_Genome_0334",0.88589090577783,0.269584329386979,0.926107005673801,"g__Actinomyces"
"g__Saccharimonas_HROM_Genome_3318",-1.48259057767618,0.271801638350538,0.926521110020862,"g__Saccharimonas"
"o__Saccharimonadales_HROM_Genome_3871",1.93224632265511,0.272195022785771,0.926521110020862,"g__"
"s__Cutibacterium avidum",-1.09480539360913,0.27240428427156,0.926521110020862,"g__Cutibacterium"
"g__Centipeda_HROM_Genome_2732",1.25084531280356,0.273639210092406,0.926521110020862,"g__Centipeda"
"g__Streptococcus_HROM_Genome_2260",2.58993737377978,0.274204972607648,0.926521110020862,"g__Streptococcus"
"g__Endomicrobium_HROM_Genome_1659",2.21626675158199,0.2749211578598,0.926521110020862,"g__Endomicrobium"
"s__Rodentibacter sp901420285",1.15750327498104,0.275056407228761,0.926521110020862,"g__Rodentibacter"
"s__Veillonella atypica",-1.20769926746646,0.276199779278415,0.926521110020862,"g__Veillonella"
"s__Prevotella salivae",-1.26149362693381,0.276212618049617,0.926521110020862,"g__Prevotella"
"g__Propionivibrio_HROM_Genome_4888",1.15347545066472,0.276290084121113,0.926521110020862,"g__Propionivibrio"
"g__Lancefieldella_HROM_Genome_0437",1.76072748948686,0.276290551415678,0.926521110020862,"g__Lancefieldella"
"g__Catonella_HROM_Genome_1690",-1.58866602116536,0.276949704710179,0.926521110020862,"g__Catonella"
"g__Granulicatella_HROM_Genome_2606",-1.85896303033438,0.278729708585119,0.926521110020862,"g__Granulicatella"
"s__Streptococcus anginosus",-1.04253087902138,0.279093071471691,0.926521110020862,"g__Streptococcus"
"s__Haemophilus_A sputorum",1.1784304142617,0.279208144026823,0.926521110020862,"g__Haemophilus_A"
"f__Anaerovoracaceae_HROM_Genome_1923",1.36590237302937,0.27936048056822,0.926521110020862,"g__"
"g__Cardiobacterium_HROM_Genome_4912",1.0109692564003,0.279406077957457,0.926521110020862,"g__Cardiobacterium"
"g__Lachnoanaerobaculum_HROM_Genome_1717",-1.58940307132964,0.279680678653158,0.926521110020862,"g__Lachnoanaerobaculum"
"g__Nanosynbacter_HROM_Genome_3464",-1.96684061459049,0.280213243764189,0.926521110020862,"g__Nanosynbacter"
"s__Oribacterium parvum",-1.27408816064948,0.281628207473303,0.926521110020862,"g__Oribacterium"
"g__Streptococcus_HROM_Genome_2443",-2.04939034397193,0.281989833748211,0.926521110020862,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2233",-1.69226221277789,0.282271082679331,0.926521110020862,"g__Streptococcus"
"f__Peptococcaceae_HROM_Genome_1983",1.43987834305866,0.28231144446315,0.926521110020862,"g__"
"s__Veillonella nakazawae",-3.19635787078855,0.282474856999576,0.926521110020862,"g__Veillonella"
"g__Saccharimonas_HROM_Genome_3335",1.42653107513968,0.283265119317298,0.926521110020862,"g__Saccharimonas"
"g__Nanosynbacter_HROM_Genome_3485",-2.01401246336336,0.283860539691369,0.926521110020862,"g__Nanosynbacter"
"g__Centipeda_HROM_Genome_2734",0.700475631993221,0.283922236428173,0.926521110020862,"g__Centipeda"
"g__Campylobacter_A_HROM_Genome_1316",-1.73256213895945,0.284208493911513,0.926521110020862,"g__Campylobacter_A"
"g__Capnocytophaga_HROM_Genome_1215",0.747933266813205,0.285712410191264,0.926521110020862,"g__Capnocytophaga"
"g__Streptococcus_HROM_Genome_2238",3.52936812618622,0.286192902906008,0.926521110020862,"g__Streptococcus"
"s__Streptococcus parasanguinis_A",-2.11443967916869,0.28681017016786,0.926521110020862,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2239",-2.3532726312714,0.287076255437748,0.926521110020862,"g__Streptococcus"
"g__Kingella_B_HROM_Genome_4871",1.03917839772314,0.287602042927458,0.926521110020862,"g__Kingella_B"
"s__Kingella kingae",2.42930972064001,0.288109236513811,0.926521110020862,"g__Kingella"
"g__Granulicatella_HROM_Genome_2616",-1.71836101978989,0.288416850606902,0.926521110020862,"g__Granulicatella"
"g__Haemophilus_D_HROM_Genome_4953",-0.87566636250843,0.288479252173641,0.926521110020862,"g__Haemophilus_D"
"g__Campylobacter_A_HROM_Genome_1304",-1.91412528636194,0.288522412220855,0.926521110020862,"g__Campylobacter_A"
"g__Treponema_HROM_Genome_5054",1.36988783489742,0.288545274123533,0.926521110020862,"g__Treponema"
"g__Haemophilus_D_HROM_Genome_4947",-0.878749611002121,0.289923238627246,0.926521110020862,"g__Haemophilus_D"
"s__Streptococcus gwangjuense",-2.35430993469108,0.290913922253132,0.926521110020862,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2316",-2.12258925981993,0.29103684672832,0.926521110020862,"g__Streptococcus"
"g__Lancefieldella_HROM_Genome_0430",1.97852183646449,0.292247742244515,0.926521110020862,"g__Lancefieldella"
"g__Pauljensenia_HROM_Genome_0243",1.60989543656051,0.292849664822627,0.926521110020862,"g__Pauljensenia"
"s__Nanosynbacter sp007845355",2.7406735767474,0.293235408135685,0.926521110020862,"g__Nanosynbacter"
"s__F0422 sp900766245",-1.63021215987748,0.293870863090635,0.926521110020862,"g__F0422"
"s__Campylobacter_A showae_E",1.60583614661192,0.294229214379089,0.926521110020862,"g__Campylobacter_A"
"s__Scardovia inopinata",-1.38987132666852,0.294497386970193,0.926521110020862,"g__Scardovia"
"s__Centipeda felix",-0.932186433377179,0.29476588671347,0.926521110020862,"g__Centipeda"
"g__Abiotrophia_HROM_Genome_2562",1.74485128590167,0.296772668989111,0.926521110020862,"g__Abiotrophia"
"g__Bulleidia_HROM_Genome_2044",-1.19058386991563,0.296922644520541,0.926521110020862,"g__Bulleidia"
"s__Streptococcus oralis_F",-1.89419202822492,0.29698897376584,0.926521110020862,"g__Streptococcus"
"s__Arachnia propionica",0.916293902746354,0.297051332442572,0.926521110020862,"g__Arachnia"
"s__Campylobacter_B sp900539505",-1.36272371973338,0.297055909223,0.926521110020862,"g__Campylobacter_B"
"s__Saccharimonas sp905372275",-2.21606033999384,0.297203443007035,0.926521110020862,"g__Saccharimonas"
"s__Methanobrevibacter_A oralis",-1.58038416639465,0.297230475183493,0.926521110020862,"g__Methanobrevibacter_A"
"g__Streptococcus_HROM_Genome_2199",2.40191711071572,0.297300632133537,0.926521110020862,"g__Streptococcus"
"g__Nanosynbacter_HROM_Genome_3508",-1.82869270912934,0.298058960743907,0.926521110020862,"g__Nanosynbacter"
"g__Prevotella_HROM_Genome_1002",1.23571953243005,0.298259963404586,0.926521110020862,"g__Prevotella"
"g__Catonella_HROM_Genome_1692",-1.342177850586,0.299232491389694,0.926521110020862,"g__Catonella"
"g__Saccharimonas_HROM_Genome_3416",-1.98175782353117,0.299514411347074,0.926521110020862,"g__Saccharimonas"
"g__Gemella_HROM_Genome_2672",1.82205449194522,0.299671548419011,0.926521110020862,"g__Gemella"
"g__Veillonella_HROM_Genome_2849",-0.736881814940826,0.299915091052916,0.926521110020862,"g__Veillonella"
"g__Granulicatella_HROM_Genome_2620",-1.35632876212315,0.300574199954351,0.926521110020862,"g__Granulicatella"
"g__Pauljensenia_HROM_Genome_0229",-1.68034510195496,0.300847936094158,0.926521110020862,"g__Pauljensenia"
"s__Gemella sp002871655",1.26970910805806,0.300939464368734,0.926521110020862,"g__Gemella"
"g__Pauljensenia_HROM_Genome_0280",-1.16532295988712,0.301381136435286,0.926521110020862,"g__Pauljensenia"
"g__Granulicatella_HROM_Genome_2612",1.09283267942852,0.301573849918106,0.926521110020862,"g__Granulicatella"
"g__Nanosynbacter_HROM_Genome_3771",1.29803368293996,0.302916186177806,0.926521110020862,"g__Nanosynbacter"
"g__Streptococcus_HROM_Genome_2459",1.69296464472202,0.303859672652413,0.926521110020862,"g__Streptococcus"
"s__Limosilactobacillus mucosae",-1.59180286454171,0.30466411986411,0.926521110020862,"g__Limosilactobacillus"
"g__Tannerella_HROM_Genome_1116",0.87839727373987,0.304749530577908,0.926521110020862,"g__Tannerella"
"s__Paraclostridium bifermentans",1.33058276746828,0.305744335102542,0.926521110020862,"g__Paraclostridium"
"g__Veillonella_HROM_Genome_2831",-0.771722929976963,0.306493440135833,0.926521110020862,"g__Veillonella"
"g__Lancefieldella_HROM_Genome_0409",0.939511736699888,0.306549595193318,0.926521110020862,"g__Lancefieldella"
"g__Campylobacter_A_HROM_Genome_1335",-1.72536489524198,0.306719224526047,0.926521110020862,"g__Campylobacter_A"
"g__Gemella_HROM_Genome_2673",2.11703985307421,0.306743004015198,0.926521110020862,"g__Gemella"
"s__Prevotella micans",1.06390972688472,0.307691431565679,0.926521110020862,"g__Prevotella"
"s__Streptococcus parasanguinis_H",-1.64281227180096,0.307811801655289,0.926521110020862,"g__Streptococcus"
"g__Porphyromonas_HROM_Genome_1091",1.34090339579399,0.308241009601337,0.926521110020862,"g__Porphyromonas"
"s__Stomatobaculum longum",-1.54385250023313,0.308625809466339,0.926521110020862,"g__Stomatobaculum"
"g__Prevotella_HROM_Genome_0986",-1.29264881730686,0.309098751091795,0.926521110020862,"g__Prevotella"
"s__Streptococcus sp001650315",1.87506968673621,0.309206234627579,0.926521110020862,"g__Streptococcus"
"g__Nanogingivalis_HROM_Genome_3849",-1.97975615354999,0.309346026012123,0.926521110020862,"g__Nanogingivalis"
"g__Campylobacter_A_HROM_Genome_1630",1.42835078321165,0.3095021075653,0.926521110020862,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1277",-1.60523092555465,0.309783394037509,0.926521110020862,"g__Campylobacter_A"
"s__Parascardovia denticolens",-1.84427427772141,0.311497068889682,0.928088124867541,"g__Parascardovia"
"g__Nanosyncoccus_HROM_Genome_4057",-1.63304046332124,0.311786932020492,0.928088124867541,"g__Nanosyncoccus"
"g__Catonella_HROM_Genome_1698",-1.58183814791199,0.312064606953043,0.928088124867541,"g__Catonella"
"g__Streptococcus_HROM_Genome_2267",-2.1236303699125,0.312196565159005,0.928088124867541,"g__Streptococcus"
"s__Prevotella sp000467895",-0.556112977332476,0.313593064282802,0.929973893254619,"g__Prevotella"
"g__Streptococcus_HROM_Genome_2337",-1.64268092731228,0.313802285137808,0.929973893254619,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2109",-2.18545659150329,0.314250720163393,0.929973893254619,"g__Streptococcus"
"g__Haemophilus_D_HROM_Genome_4952",-0.899860600923158,0.314854044890539,0.930358192796854,"g__Haemophilus_D"
"s__Parvimonas sp000223315",-1.87332560476645,0.31614481906109,0.930581494827866,"g__Parvimonas"
"g__Streptococcus_HROM_Genome_2290",2.48328038335144,0.316731099479786,0.930581494827866,"g__Streptococcus"
"s__Aggregatibacter aphrophilus",1.40457178057817,0.31688929143452,0.930581494827866,"g__Aggregatibacter"
"g__JABCPE02_HROM_Genome_1199",-0.848717110418532,0.317150255279815,0.930581494827866,"g__JABCPE02"
"s__Granulicatella sp905371865",0.845312562095018,0.318329258464965,0.930581494827866,"g__Granulicatella"
"s__Olsenella_F sp001189515",0.732057942805165,0.318370380389166,0.930581494827866,"g__Olsenella_F"
"g__Olsenella_F_HROM_Genome_0958",0.877540529053837,0.318595397873615,0.930581494827866,"g__Olsenella_F"
"s__Alloprevotella sp905371275",1.14652287411519,0.318718242248933,0.930581494827866,"g__Alloprevotella"
"g__Rothia_HROM_Genome_0145",-1.49013401021504,0.319595871250945,0.930899222964227,"g__Rothia"
"g__Gemella_HROM_Genome_2683",1.28376153560379,0.320038553508668,0.930899222964227,"g__Gemella"
"s__Capnocytophaga endodontalis",-0.556403430114882,0.320674556376224,0.930899222964227,"g__Capnocytophaga"
"s__Streptococcus infantis_J",-1.5981358546907,0.320722022364774,0.930899222964227,"g__Streptococcus"
"g__Catonella_HROM_Genome_1693",1.60828922460714,0.321604132830742,0.931188248866328,"g__Catonella"
"g__Gemella_HROM_Genome_2677",2.45620906752331,0.323098354128358,0.931188248866328,"g__Gemella"
"s__Streptococcus anginosus_C",0.952412758961979,0.323447389896205,0.931188248866328,"g__Streptococcus"
"s__Arachnia sp905372155",0.91747981824273,0.323689992922436,0.931188248866328,"g__Arachnia"
"g__Nanosynbacter_HROM_Genome_3733",1.2869362764514,0.323922158355039,0.931188248866328,"g__Nanosynbacter"
"s__Veillonella sp018367495",-2.05139258829165,0.324024357678879,0.931188248866328,"g__Veillonella"
"g__Nanosynbacter_HROM_Genome_3731",1.60014893882953,0.325153143113943,0.931188248866328,"g__Nanosynbacter"
"g__Streptococcus_HROM_Genome_2491",1.83666502209407,0.326074197593563,0.931188248866328,"g__Streptococcus"
"g__Alloprevotella_HROM_Genome_1039",0.859847992793933,0.326106812941274,0.931188248866328,"g__Alloprevotella"
"s__Lancefieldella sp015258485",-1.44763793614634,0.326356580249542,0.931188248866328,"g__Lancefieldella"
"g__Streptococcus_HROM_Genome_2121",-2.0991453947688,0.326356993773636,0.931188248866328,"g__Streptococcus"
"s__Haemophilus_D sp001815355",-0.806787432159397,0.328505168411093,0.931188248866328,"g__Haemophilus_D"
"s__Streptococcus sp905221435",-2.17734871975792,0.328545536011115,0.931188248866328,"g__Streptococcus"
"s__Streptococcus sp013276795",-2.01620004459257,0.328807163298981,0.931188248866328,"g__Streptococcus"
"g__Nanosynbacter_HROM_Genome_3817",-1.18913272875089,0.329629765006383,0.931188248866328,"g__Nanosynbacter"
"s__Prevotella scopos",-0.81625151861983,0.329774160562206,0.931188248866328,"g__Prevotella"
"g__Pauljensenia_HROM_Genome_0224",-1.66359377505008,0.33001091626903,0.931188248866328,"g__Pauljensenia"
"s__Veillonella sp900550455",-1.30307937809236,0.330623951487562,0.931188248866328,"g__Veillonella"
"s__Saccharimonas sp905371595",-1.78687217568508,0.330841074367046,0.931188248866328,"g__Saccharimonas"
"g__Saccharimonas_HROM_Genome_3632",-1.4078138467468,0.331069955707304,0.931188248866328,"g__Saccharimonas"
"g__Gemella_HROM_Genome_2692",1.19675126964401,0.331404104940052,0.931188248866328,"g__Gemella"
"g__Streptococcus_HROM_Genome_2354",2.00455150501851,0.331407076185362,0.931188248866328,"g__Streptococcus"
"s__F0422 sp003992055",1.85617812804733,0.332794062823229,0.931188248866328,"g__F0422"
"g__Streptococcus_HROM_Genome_2328",2.38996264212465,0.333193054483698,0.931188248866328,"g__Streptococcus"
"g__Campylobacter_A_HROM_Genome_1289",-2.13519896346691,0.33344895021109,0.931188248866328,"g__Campylobacter_A"
"s__Treponema_D pectinovorum",1.70243863797978,0.333583621196923,0.931188248866328,"g__Treponema_D"
"g__Streptococcus_HROM_Genome_2269",1.83180994671224,0.333906688190147,0.931188248866328,"g__Streptococcus"
"s__Pauljensenia marseillensis",-0.888286831894984,0.334090440432958,0.931188248866328,"g__Pauljensenia"
"g__Campylobacter_A_HROM_Genome_1288",-1.67844046073975,0.334571117133194,0.931207146128506,"g__Campylobacter_A"
"s__Selenomonas sp905373085",-0.794774900207228,0.336165038151143,0.931912233101541,"g__Selenomonas"
"g__Campylobacter_A_HROM_Genome_1317",-1.89134006501108,0.336836994597647,0.931912233101541,"g__Campylobacter_A"
"s__Alloprevotella sp900095835",1.06292998498638,0.336841541929767,0.931912233101541,"g__Alloprevotella"
"s__F0422 sp003992015",1.27460775538053,0.336929978549108,0.931912233101541,"g__F0422"
"s__Oribacterium sp015258095",-1.69762647257244,0.337343192833556,0.931912233101541,"g__Oribacterium"
"s__Centipeda sp015265235",-0.967102254408297,0.337669979627632,0.931912233101541,"g__Centipeda"
"g__Streptococcus_HROM_Genome_2342",2.07332319145976,0.338526015803079,0.93209092039501,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2490",1.86852102914322,0.339324651309916,0.93209092039501,"g__Streptococcus"
"f__Cardiobacteriaceae_HROM_Genome_4906",1.19750002851575,0.339364712396689,0.93209092039501,"g__"
"g__Nanogingivalis_HROM_Genome_3834",-1.90077519592852,0.33963211145182,0.93209092039501,"g__Nanogingivalis"
"g__Cardiobacterium_HROM_Genome_4916",0.943248762118753,0.341461895795882,0.932145163953519,"g__Cardiobacterium"
"s__Granulicatella adiacens_A",-1.1999250640591,0.341535083840286,0.932145163953519,"g__Granulicatella"
"g__Nanogingivalis_HROM_Genome_3840",-1.89583139812807,0.341956560477835,0.932145163953519,"g__Nanogingivalis"
"s__Mitsuokella sp000469545",-1.13519039552919,0.342291509563958,0.932145163953519,"g__Mitsuokella"
"g__Campylobacter_A_HROM_Genome_1542",1.58720617892043,0.342432950453629,0.932145163953519,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1300",-1.81662917664521,0.343447121228321,0.932145163953519,"g__Campylobacter_A"
"g__Treponema_B_HROM_Genome_5022",1.69789147407549,0.344325316885156,0.932145163953519,"g__Treponema_B"
"g__Nanosynbacter_HROM_Genome_3812",1.05282807455652,0.344414984573618,0.932145163953519,"g__Nanosynbacter"
"g__Campylobacter_B_HROM_Genome_1404",1.2830713602643,0.344755126263045,0.932145163953519,"g__Campylobacter_B"
"s__W5053 sp000467935",-1.96949839717965,0.346414006431329,0.932145163953519,"g__W5053"
"g__Nanosynbacter_HROM_Genome_3506",1.21992508534274,0.34707932301216,0.932145163953519,"g__Nanosynbacter"
"g__JABCPO02_HROM_Genome_1962",-2.09898479495173,0.347519944131427,0.932145163953519,"g__JABCPO02"
"s__Bacteroides_D sp905373625",1.5521196588142,0.348059877906775,0.932145163953519,"g__Bacteroides_D"
"g__Campylobacter_A_HROM_Genome_1562",1.17545892754675,0.348125707065919,0.932145163953519,"g__Campylobacter_A"
"g__Granulicatella_HROM_Genome_2586",2.05831443867405,0.348293107297907,0.932145163953519,"g__Granulicatella"
"g__Cryptobacteroides_HROM_Genome_1021",-1.77479934316896,0.34843527342372,0.932145163953519,"g__Cryptobacteroides"
"s__HOT-345 sp003260355",1.9512501707001,0.348501789785338,0.932145163953519,"g__HOT-345"
"g__Treponema_B_HROM_Genome_5024",1.54560473071426,0.349940212733677,0.932145163953519,"g__Treponema_B"
"g__Kingella_B_HROM_Genome_4862",1.04342720918032,0.350006808847122,0.932145163953519,"g__Kingella_B"
"g__Campylobacter_A_HROM_Genome_1633",-1.17090288368971,0.350999531781781,0.932145163953519,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2198",1.40239841601851,0.352171877533557,0.932145163953519,"g__Streptococcus"
"g__Mogibacterium_HROM_Genome_1917",-1.61478898103548,0.35294533900276,0.932145163953519,"g__Mogibacterium"
"g__Porphyromonas_HROM_Genome_1089",0.828977941841387,0.353520536899644,0.932145163953519,"g__Porphyromonas"
"g__Cryptobacteroides_HROM_Genome_1041",-1.61137284640783,0.353663792793211,0.932145163953519,"g__Cryptobacteroides"
"g__Streptococcus_HROM_Genome_2092",-1.68234141602851,0.353683218298621,0.932145163953519,"g__Streptococcus"
"g__Pauljensenia_HROM_Genome_0252",-0.766624171418736,0.354162988270083,0.932145163953519,"g__Pauljensenia"
"g__Campylobacter_B_HROM_Genome_1381",1.48083266298571,0.354972151740054,0.932145163953519,"g__Campylobacter_B"
"g__Streptococcus_HROM_Genome_2439",1.49926601597655,0.356426467428132,0.932145163953519,"g__Streptococcus"
"s__Prevotella denticola",0.72663916463228,0.357094333788514,0.932145163953519,"g__Prevotella"
"s__Veillonella sp002959755",-2.02183668052516,0.357341192445069,0.932145163953519,"g__Veillonella"
"g__Campylobacter_A_HROM_Genome_1530",1.38736471264141,0.358214065313155,0.932145163953519,"g__Campylobacter_A"
"g__Saccharimonas_HROM_Genome_3418",-1.62143890758625,0.358421894300164,0.932145163953519,"g__Saccharimonas"
"g__Granulicatella_HROM_Genome_2592",-1.24377010726078,0.359034146650389,0.932145163953519,"g__Granulicatella"
"s__Bulleidia extructa",-1.63324877889226,0.359297089589433,0.932145163953519,"g__Bulleidia"
"s__Cardiobacterium valvarum",0.948860629994081,0.359843609608998,0.932145163953519,"g__Cardiobacterium"
"g__Streptococcus_HROM_Genome_2531",-1.43090357951042,0.359918070086321,0.932145163953519,"g__Streptococcus"
"s__Treponema_D buccale",0.672149852597577,0.360461590782377,0.932145163953519,"g__Treponema_D"
"g__Streptococcus_HROM_Genome_2255",-2.53022326249546,0.360561316295312,0.932145163953519,"g__Streptococcus"
"o__Saccharimonadales_HROM_Genome_3879",1.2037673571519,0.360780975756216,0.932145163953519,"g__"
"s__Blautia_A wexlerae",-1.34460525674416,0.361240057969769,0.932145163953519,"g__Blautia_A"
"g__Streptococcus_HROM_Genome_2407",-1.2037906806117,0.361549245397197,0.932145163953519,"g__Streptococcus"
"g__RGIG8124_HROM_Genome_1663",-1.57454841495673,0.361627610109064,0.932145163953519,"g__RGIG8124"
"g__Streptococcus_HROM_Genome_2123",-1.67891934200402,0.36178118762769,0.932145163953519,"g__Streptococcus"
"s__Prevotella conceptionensis",0.496879640314833,0.362036737918518,0.932145163953519,"g__Prevotella"
"s__Porphyromonas sp900538385",-0.779551373359307,0.362125019210405,0.932145163953519,"g__Porphyromonas"
"g__Cryptobacteroides_HROM_Genome_0963",-1.44861554721485,0.362932812209418,0.932145163953519,"g__Cryptobacteroides"
"g__Treponema_B_HROM_Genome_5090",-1.1459182963199,0.36306955892381,0.932145163953519,"g__Treponema_B"
"g__Streptococcus_HROM_Genome_2464",-1.21837432295283,0.363106070016506,0.932145163953519,"g__Streptococcus"
"g__Granulicatella_HROM_Genome_2583",1.77487975034675,0.363431684357433,0.932145163953519,"g__Granulicatella"
"g__Treponema_HROM_Genome_5048",1.11970764499239,0.364987665320211,0.932145163953519,"g__Treponema"
"s__Streptococcus mitis_AC",-2.08973227452957,0.365372462473626,0.932145163953519,"g__Streptococcus"
