"feature","rho","p","padj","Genus","Phylum"
"g__Streptococcus_HROM_Genome_2383",-0.146671478499893,0.143300432893825,0.269976366861328,"g__Streptococcus","p__Firmicutes"
"g__Kingella_B_HROM_Genome_4856",0.146592452918805,0.143518509383232,0.270128228867864,"g__Kingella_B","p__Proteobacteria"
"s__Treponema_D sp905372235",0.14635537617554,0.144174242908632,0.270574159370307,"g__Treponema_D","p__Spirochaetota"
"g__HOT-345_HROM_Genome_2923",0.146343218393834,0.144207931133073,0.270574159370307,"g__HOT-345","p__Patescibacteria"
"g__Streptococcus_HROM_Genome_2337",-0.146300666157864,0.144325886713694,0.270574159370307,"g__Streptococcus","p__Firmicutes"
"s__Streptococcus sanguinis_E",-0.146276350594452,0.14439332259124,0.270574159370307,"g__Streptococcus","p__Firmicutes"
"g__F0428_HROM_Genome_1701",-0.146258113921893,0.144443915104047,0.270574159370307,"g__F0428","p__Firmicutes_A"
"g__Nanosynbacter_HROM_Genome_3460",-0.145954169379246,0.14528909448176,0.271898162530151,"g__Nanosynbacter","p__Patescibacteria"
"s__Campylobacter_A sp905371695",-0.145814354889628,0.145679127095448,0.27236868196247,"g__Campylobacter_A","p__Campylobacterota"
"s__Prevotella sp003043945",0.145625909273186,0.146206071525451,0.273094040444403,"g__Prevotella","p__Bacteroidota"
"g__Streptococcus_HROM_Genome_2316",-0.145425305875039,0.14676858930685,0.273884404546971,"g__Streptococcus","p__Firmicutes"
"g__Haemophilus_A_HROM_Genome_4931",-0.145188229131774,0.147435482832544,0.274830716281427,"g__Haemophilus_A","p__Proteobacteria"
"s__Leptotrichia_A sp000469505",-0.145145676895804,0.147555422736339,0.274830716281427,"g__Leptotrichia_A","p__Fusobacteriota"
"s__Capnocytophaga sputigena",0.14505449353301,0.147812684091047,0.275049170680783,"g__Capnocytophaga","p__Bacteroidota"
"g__Prevotella_HROM_Genome_1015",0.144896442370833,0.148259403104629,0.275486720815916,"g__Prevotella","p__Bacteroidota"
"g__Fusobacterium_HROM_Genome_2898",-0.144872126807421,0.148328219146687,0.275486720815916,"g__Fusobacterium","p__Fusobacteriota"
"s__Streptococcus mitis_BN",-0.144628971173303,0.149017701494249,0.276505933367516,"g__Streptococcus","p__Firmicutes"
"g__Nanosynbacter_HROM_Genome_3454",-0.14451955113795,0.149328753396835,0.276812720228663,"g__Nanosynbacter","p__Patescibacteria"
"g__Prevotella_HROM_Genome_1003",-0.144464841120274,0.149484462204439,0.276812720228663,"g__Prevotella","p__Bacteroidota"
"s__Peptidiphaga gingivicola",0.144422288884303,0.149605653375491,0.276812720228663,"g__Peptidiphaga","p__Actinobacteriota"
"g__Centipeda_HROM_Genome_2732",-0.144276395503832,0.150021726414171,0.276889555985906,"g__Centipeda","p__Firmicutes_C"
"g__Streptococcus_HROM_Genome_2232",-0.144264237722126,0.150056438357331,0.276889555985906,"g__Streptococcus","p__Firmicutes"
"s__Aggregatibacter segnis_A",-0.144215606595303,0.150195346451549,0.276889555985906,"g__Aggregatibacter","p__Proteobacteria"
"g__Streptococcus_HROM_Genome_2103",-0.144185212141038,0.150282213032238,0.276889555985906,"g__Streptococcus","p__Firmicutes"
"s__Granulicatella sp001058355",-0.144160896577626,0.150351733453925,0.276889555985906,"g__Granulicatella","p__Firmicutes"
"o__Saccharimonadales_HROM_Genome_3869",-0.14383871536242,0.151275159994506,0.278329297180902,"g__","p__Patescibacteria"
"g__Treponema_C_HROM_Genome_5071",0.143613796400861,0.151922333880346,0.279258546375004,"g__Treponema_C","p__Spirochaetota"
"s__Tannerella forsythia_A",0.143510455256361,0.15222037914405,0.279544901886035,"g__Tannerella","p__Bacteroidota"
"s__Capnocytophaga ochracea",-0.14321866849542,0.153064284542941,0.280832230744051,"g__Capnocytophaga","p__Bacteroidota"
"g__Cryptobacteroides_HROM_Genome_1021",0.14305453844239,0.15354051882946,0.281443208488702,"g__Cryptobacteroides","p__Bacteroidota"
"g__Campylobacter_B_HROM_Genome_1489",-0.142750593899743,0.154425362432298,0.282801339403043,"g__Campylobacter_B","p__Campylobacterota"
"g__Campylobacter_A_HROM_Genome_1613",-0.142659410536949,0.154691558034268,0.283025057297333,"g__Campylobacter_A","p__Campylobacterota"
"g__Haemophilus_HROM_Genome_4949",-0.142428412684537,0.155367456197148,0.283997257141763,"g__Haemophilus","p__Proteobacteria"
"g__CAJPPJ01_HROM_Genome_2657",-0.141905628071183,0.156905268903416,0.286541685311536,"g__CAJPPJ01","p__Firmicutes"
"g__Campylobacter_A_HROM_Genome_1641",0.141698945782183,0.157516365673244,0.287390583609957,"g__Campylobacter_A","p__Campylobacterota"
"s__Streptococcus mitis_BS",-0.141291660095036,0.158725780853852,0.289328533745658,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2297",0.141170082277977,0.159088138301946,0.289720288937278,"g__Streptococcus","p__Firmicutes"
"s__Saccharimonas sp905365145",0.140866137735329,0.159996728229006,0.291105158305552,"g__Saccharimonas","p__Patescibacteria"
"s__Mesorhizobium terrae",-0.140635139882917,0.160689836410692,0.292095771088815,"g__Mesorhizobium","p__Proteobacteria"
"g__Olsenella_F_HROM_Genome_0959",0.140343353121976,0.161568531903969,0.293421594446673,"g__Olsenella_F","p__Actinobacteriota"
"g__Streptococcus_HROM_Genome_2310",-0.140276485322594,0.161770401857578,0.293516934118321,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2389",-0.140203538632358,0.161990837410182,0.293645752316428,"g__Streptococcus","p__Firmicutes"
"s__Berryella intestinalis",0.13985704185374,0.163040955908571,0.295276938580961,"g__Berryella","p__Actinobacteriota"
"s__Treponema_C maltophilum",0.139723306254975,0.163447614034633,0.2955356750743,"g__Treponema_C","p__Spirochaetota"
"s__Prevotella multiformis",-0.13971114847327,0.163484620257386,0.2955356750743,"g__Prevotella","p__Bacteroidota"
"g__Neisseria_HROM_Genome_4835",0.139601728437916,0.163817956180649,0.295761621227698,"g__Neisseria","p__Proteobacteria"
"g__Campylobacter_A_HROM_Genome_1317",-0.139571333983652,0.163910638939931,0.295761621227698,"g__Campylobacter_A","p__Campylobacterota"
"g__Campylobacter_A_HROM_Genome_1267",-0.139395046148916,0.16444896637077,0.296460751301434,"g__Campylobacter_A","p__Campylobacterota"
"s__Streptococcus oralis_BI",-0.13923699498674,0.16493271861794,0.2970603043852,"g__Streptococcus","p__Firmicutes"
"s__Fusobacterium sp000235465",0.139151890514798,0.165193637180204,0.297257781189652,"g__Fusobacterium","p__Fusobacteriota"
"g__Nanosyncoccus_HROM_Genome_4489",-0.138896577098975,0.16597822843524,0.298396357616876,"g__Nanosyncoccus","p__Patescibacteria"
"s__Veillonella sp003463825",-0.138325161358798,0.16774421438124,0.301295595300856,"g__Veillonella","p__Firmicutes_C"
"g__Granulicatella_HROM_Genome_2594",-0.137990822361886,0.168783927235303,0.30288622558664,"g__Granulicatella","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2421",-0.137522747766209,0.170247514182377,0.305233910007638,"g__Streptococcus","p__Firmicutes"
"g__Eubacterium_B_HROM_Genome_1922",-0.137395091058297,0.170648294912486,0.305673563813158,"g__Eubacterium_B","p__Firmicutes_A"
"g__Campylobacter_A_HROM_Genome_1612",0.137328223258915,0.170858505242829,0.305771368672276,"g__Campylobacter_A","p__Campylobacterota"
"s__F0422 sp003999875",0.137115462079061,0.171528626884859,0.306691311946085,"g__F0422","p__Firmicutes_C"
"g__Nanosynbacter_HROM_Genome_3748",-0.137048594279679,0.171739636149134,0.306789440939136,"g__Nanosynbacter","p__Patescibacteria"
"g__Saccharimonas_HROM_Genome_3303",-0.136799359754708,0.172527810712453,0.307917482334215,"g__Saccharimonas","p__Patescibacteria"
"g__Centipeda_HROM_Genome_2723",-0.136696018610208,0.172855394946985,0.308222187904561,"g__Centipeda","p__Firmicutes_C"
"g__Campylobacter_A_HROM_Genome_1581",0.13641031074012,0.173763452012211,0.309560456213957,"g__Campylobacter_A","p__Campylobacterota"
"g__Campylobacter_A_HROM_Genome_1610",-0.136173233996855,0.17451960655572,0.310409382497175,"g__Campylobacter_A","p__Campylobacterota"
"o__Saccharimonadales_HROM_Genome_3873",-0.136130681760884,0.174655582293857,0.310409382497175,"g__","p__Patescibacteria"
"s__W11650 sp002999035",0.136112445088325,0.174713881446247,0.310409382497175,"g__W11650","p__Firmicutes_A"
"g__Caviibacter_HROM_Genome_2910",-0.135966551707854,0.175180789730619,0.310815288158073,"g__Caviibacter","p__Fusobacteriota"
"s__Streptococcus mitis_N",-0.135942236144443,0.175258696834171,0.310815288158073,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2351",-0.135765948309707,0.1758242847981,0.311537168285181,"g__Streptococcus","p__Firmicutes"
"s__Alloprevotella sp905369775",-0.135680843837766,0.176097806525193,0.311740711551356,"g__Alloprevotella","p__Bacteroidota"
"g__Campylobacter_A_HROM_Genome_1291",-0.135413372640236,0.176959479992256,0.312806694067245,"g__Campylobacter_A","p__Campylobacterota"
"g__Oribacterium_HROM_Genome_1835",-0.135395135967678,0.177018342902176,0.312806694067245,"g__Oribacterium","p__Firmicutes_A"
"g__Campylobacter_A_HROM_Genome_1266",-0.135079033643324,0.178040916782663,0.314330998632464,"g__Campylobacter_A","p__Campylobacterota"
"s__Alloprevotella sp905371275",-0.134477223448883,0.179999696648309,0.317503953244099,"g__Alloprevotella","p__Bacteroidota"
"g__Corynebacterium_HROM_Genome_0382",-0.134343487850118,0.180437114389505,0.317990071547423,"g__Corynebacterium","p__Actinobacteriota"
"g__Peptoanaerobacter_HROM_Genome_1939",-0.134009148853206,0.181534059424136,0.319636583125831,"g__Peptoanaerobacter","p__Firmicutes_A"
"g__Nanosynbacter_HROM_Genome_3731",-0.133863255472735,0.182014250549014,0.320014380450942,"g__Nanosynbacter","p__Patescibacteria"
"s__Streptococcus sanguinis_H",-0.133845018800176,0.182074339615345,0.320014380450942,"g__Streptococcus","p__Firmicutes"
"s__F0422 sp003992135",-0.133486364239852,0.183259037427627,0.32180876545602,"g__F0422","p__Firmicutes_C"
"g__Porphyromonas_HROM_Genome_1123",0.133383023095352,0.183601432526216,0.322122156173227,"g__Porphyromonas","p__Bacteroidota"
"g__Campylobacter_A_HROM_Genome_1618",-0.133085157443558,0.18459094657662,0.323569322054469,"g__Campylobacter_A","p__Campylobacterota"
"g__Mobiluncus_HROM_Genome_0351",-0.133018289644175,0.18481361559281,0.32367090431361,"g__Mobiluncus","p__Actinobacteriota"
"s__Nanosyncoccus sp905372495",-0.132793370682616,0.185564029520387,0.324695741769866,"g__Nanosyncoccus","p__Patescibacteria"
"g__Campylobacter_A_HROM_Genome_1571",-0.132027430435145,0.188136134216302,0.328903473073873,"g__Campylobacter_A","p__Campylobacterota"
"g__Streptococcus_HROM_Genome_2465",-0.131887615945527,0.188608427644657,0.329179350760422,"g__Streptococcus","p__Firmicutes"
"s__Escherichia coli",-0.131881537054674,0.188628981657117,0.329179350760422,"g__Escherichia","p__Proteobacteria"
"g__Eikenella_HROM_Genome_4846",0.131437778022409,0.190133821652025,0.331511055497986,"g__Eikenella","p__Proteobacteria"
"s__Neisseria polysaccharea",0.131194622388291,0.190962075030345,0.332659997725734,"g__Neisseria","p__Proteobacteria"
"s__Leptotrichia wadei_A",0.130495549940203,0.193357863815502,0.336479550539382,"g__Leptotrichia","p__Fusobacteriota"
"g__Bulleidia_HROM_Genome_2047",-0.130367893232291,0.193797692770303,0.336479550539382,"g__Bulleidia","p__Firmicutes"
"s__Alloprevotella rava",-0.130361814341438,0.193818655033867,0.336479550539382,"g__Alloprevotella","p__Bacteroidota"
"s__Campylobacter_A concisus_B",-0.130355735450585,0.193839618936682,0.336479550539382,"g__Campylobacter_A","p__Campylobacterota"
"s__Gemella haemolysans_A",0.130215920960967,0.194322241247618,0.336898664123576,"g__Gemella","p__Firmicutes"
"g__Treponema_HROM_Genome_5047",-0.130142974270732,0.194574388644507,0.336898664123576,"g__Treponema","p__Spirochaetota"
"s__Peptidiphaga sp905373325",0.130136895379879,0.194595411593007,0.336898664123576,"g__Peptidiphaga","p__Actinobacteriota"
"g__Rothia_HROM_Genome_0122",-0.129796477492114,0.195775317269322,0.338600725281622,"g__Rothia","p__Actinobacteriota"
"g__Pauljensenia_HROM_Genome_0224",-0.129753925256143,0.195923167758374,0.338600725281622,"g__Pauljensenia","p__Actinobacteriota"
"g__Nanosynbacter_HROM_Genome_3540",-0.129656663002496,0.196261414278171,0.338845237516997,"g__Nanosynbacter","p__Patescibacteria"
"g__Cryptobacteroides_HROM_Genome_1041",-0.129614110766525,0.196409529532753,0.338845237516997,"g__Cryptobacteroides","p__Bacteroidota"
"s__Leptotrichia_A sp001274535",-0.129443901822643,0.197002796877979,0.339346066797287,"g__Leptotrichia_A","p__Fusobacteriota"
"g__Catonella_HROM_Genome_1692",-0.129431744040937,0.197045222501631,0.339346066797287,"g__Catonella","p__Firmicutes_A"
"s__Streptococcus salivarius",-0.129328402896437,0.197406106278138,0.339669876389266,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2190",-0.129115641716584,0.198150601755251,0.340428014439307,"g__Streptococcus","p__Firmicutes"
"g__Campylobacter_A_HROM_Genome_1362",-0.129103483934878,0.19819320535296,0.340428014439307,"g__Campylobacter_A","p__Campylobacterota"
"s__Leptotrichia sp000469385",-0.128878564973319,0.198982562234908,0.341485357896589,"g__Leptotrichia","p__Fusobacteriota"
"g__Campylobacter_A_HROM_Genome_1624",0.128738750483701,0.199474382568752,0.342030682153227,"g__Campylobacter_A","p__Campylobacterota"
"g__Streptococcus_HROM_Genome_2195",-0.127881626873436,0.202508577436597,0.34643769617674,"g__Streptococcus","p__Firmicutes"
"g__Alloprevotella_HROM_Genome_1042",-0.127875547982583,0.202530214156935,0.34643769617674,"g__Alloprevotella","p__Bacteroidota"
"g__Lancefieldella_HROM_Genome_0409",-0.127863390200877,0.202573492573575,0.34643769617674,"g__Lancefieldella","p__Actinobacteriota"
"s__Porphyromonas gulae",0.1272919744607,0.204615068638941,0.349624878152625,"g__Porphyromonas","p__Bacteroidota"
"g__Streptococcus_HROM_Genome_2212",-0.12671447982967,0.20669329311817,0.352869088598788,"g__Streptococcus","p__Firmicutes"
"g__Pauljensenia_HROM_Genome_0278",-0.126361904160199,0.207969498811458,0.354619918936927,"g__Pauljensenia","p__Actinobacteriota"
"g__Gemella_HROM_Genome_2677",-0.126331509705934,0.208079779406756,0.354619918936927,"g__Gemella","p__Firmicutes"
"g__Prevotella_HROM_Genome_0970",-0.125833040655993,0.209894341879616,0.357402410566243,"g__Prevotella","p__Bacteroidota"
"g__Campylobacter_A_HROM_Genome_1605",0.12572362062064,0.210294165791381,0.35777319115157,"g__Campylobacter_A","p__Campylobacterota"
"g__Capnocytophaga_HROM_Genome_1226",0.125638516148698,0.210605514966687,0.357992938503062,"g__Capnocytophaga","p__Bacteroidota"
"o__Saccharimonadales_HROM_Genome_3880",-0.125577727240169,0.210828108210673,0.358054737675395,"g__","p__Patescibacteria"
"g__Pauljensenia_HROM_Genome_0282",-0.125529096113345,0.211006303423973,0.358054737675395,"g__Pauljensenia","p__Actinobacteriota"
"s__Campylobacter_A concisus_R",-0.125243388243257,0.212055366747147,0.359524413855171,"g__Campylobacter_A","p__Campylobacterota"
"g__Streptococcus_HROM_Genome_2349",-0.125079258190227,0.212659695783029,0.360238191563493,"g__Streptococcus","p__Firmicutes"
"s__Bacteroides uniformis",-0.124811786992698,0.213647150815394,0.361599182904607,"g__Bacteroides","p__Bacteroidota"
"g__Rothia_HROM_Genome_0065",-0.124416659087256,0.215111845540469,0.363764867889003,"g__Rothia","p__Actinobacteriota"
"g__Lancefieldella_HROM_Genome_0702",-0.124234292361668,0.215790256374142,0.364598326547884,"g__Lancefieldella","p__Actinobacteriota"
"g__Nanosynbacter_HROM_Genome_3435",-0.124088398981197,0.216334076489553,0.365203144589324,"g__Nanosynbacter","p__Patescibacteria"
"s__SDRK01 sp007845205",0.123997215618403,0.216674457000152,0.36541122632632,"g__SDRK01","p__Patescibacteria"
"s__Streptococcus mitis_AQ",-0.123948584491579,0.216856148374116,0.36541122632632,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2467",-0.123906032255609,0.217015216856394,0.36541122632632,"g__Streptococcus","p__Firmicutes"
"g__W11650_HROM_Genome_1879",0.123790533329403,0.217447390789777,0.365825447689994,"g__W11650","p__Firmicutes_A"
"g__Campylobacter_A_HROM_Genome_1553",-0.123662876621491,0.217925765407429,0.366316620210092,"g__Campylobacter_A","p__Campylobacterota"
"g__Nanosynbacter_HROM_Genome_3471",-0.123529141022726,0.218427718276643,0.366846552490259,"g__Nanosynbacter","p__Patescibacteria"
"s__Prevotella seregens",0.12341364209652,0.218861880889133,0.367261824036845,"g__Prevotella","p__Bacteroidota"
"g__Granulicatella_HROM_Genome_2579",-0.12335285318799,0.219090632527487,0.367331990543099,"g__Granulicatella","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2419",-0.123164407571549,0.219800836878654,0.368208563057591,"g__Streptococcus","p__Firmicutes"
"g__Leptotrichia_HROM_Genome_2877",0.122957725282549,0.220581639686161,0.369201807481522,"g__Leptotrichia","p__Fusobacteriota"
"g__Sodaliphilus_HROM_Genome_1040",-0.12236199397896,0.222843142444425,0.372507513773042,"g__Sodaliphilus","p__Bacteroidota"
"g__Nanosynbacter_HROM_Genome_3526",-0.122337678415548,0.222935794502339,0.372507513773042,"g__Nanosynbacter","p__Patescibacteria"
"g__Streptococcus_HROM_Genome_2092",0.122094522781431,0.223863808430065,0.373740342876022,"g__Streptococcus","p__Firmicutes"
"g__Campylobacter_A_HROM_Genome_1338",-0.122033733872901,0.224096236326035,0.373810784703445,"g__Campylobacter_A","p__Campylobacterota"
"g__Gemella_HROM_Genome_2690",-0.121893919383283,0.224631465088847,0.374385775148078,"g__Gemella","p__Firmicutes"
"g__Nanogingivalis_HROM_Genome_3827",-0.121626448185754,0.225657886043467,0.375777750911366,"g__Nanogingivalis","p__Patescibacteria"
"s__Streptococcus peroris",-0.121176610262636,0.227391566933929,0.378219349488198,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2530",-0.121146215808371,0.227509043814275,0.378219349488198,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2328",-0.120854429047429,0.228638989591949,0.379776512720354,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2427",0.120665983430988,0.22937083422368,0.380670345649942,"g__Streptococcus","p__Firmicutes"
"o__Rs-D84_HROM_Genome_4806",-0.120605194522459,0.229607262910037,0.380741157483732,"g__","p__Proteobacteria"
"g__Nanosyncoccus_HROM_Genome_4464",-0.120434985578576,0.230270171359254,0.381518454233503,"g__Nanosyncoccus","p__Patescibacteria"
"s__Scardovia inopinata",-0.120039857673135,0.23181422896272,0.383753125452187,"g__Scardovia","p__Actinobacteriota"
"s__Pauljensenia sp902373545",-0.119176655172016,0.235212544970983,0.389051052919177,"g__Pauljensenia","p__Actinobacteriota"
"f__Peptoniphilaceae_HROM_Genome_1970",0.119024682900693,0.235814416730573,0.389718527229248,"g__","p__Firmicutes_A"
"g__Streptococcus_HROM_Genome_2120",-0.118903105083634,0.236296686070439,0.390187384981859,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2354",0.118514056069045,0.237844562071501,0.392413572183459,"g__Streptococcus","p__Firmicutes"
"g__Campylobacter_A_HROM_Genome_1275",-0.118386399361133,0.238353991897047,0.392924156105451,"g__Campylobacter_A","p__Campylobacterota"
"s__Actinomyces urogenitalis",0.118210111526398,0.23905873638936,0.393755588436792,"g__Actinomyces","p__Actinobacteriota"
"g__Granulicatella_HROM_Genome_2581",-0.117960877001427,0.24005756717052,0.395069614313293,"g__Granulicatella","p__Firmicutes"
"g__Bacteroides_D_HROM_Genome_1065",-0.117669090240485,0.241230606028398,0.396336238165388,"g__Bacteroides_D","p__Bacteroidota"
"g__Actinomyces_HROM_Genome_0322",0.117669090240485,0.241230606028399,0.396336238165388,"g__Actinomyces","p__Actinobacteriota"
"g__Streptococcus_HROM_Genome_2323",-0.117614380222809,0.241450992494753,0.396366917503918,"g__Streptococcus","p__Firmicutes"
"s__Streptococcus cristatus",0.117413776824662,0.24226027013434,0.397363464786292,"g__Streptococcus","p__Firmicutes"
"g__Treponema_HROM_Genome_5046",0.117243567880779,0.24294840184259,0.398159807857123,"g__Treponema","p__Spirochaetota"
"s__Haemophilus_A paraphrohaemolyticus",-0.117158463408838,0.243292974628329,0.398392245953889,"g__Haemophilus_A","p__Proteobacteria"
"g__Capnocytophaga_HROM_Genome_1215",0.116963938901544,0.244081839144948,0.399351218917422,"g__Capnocytophaga","p__Bacteroidota"
"s__Streptococcus pseudopneumoniae_E",0.116805887739367,0.244724092710018,0.40005953440822,"g__Streptococcus","p__Firmicutes"
"g__Pauljensenia_HROM_Genome_0284",-0.116757256612544,0.244921943965948,0.40005953440822,"g__Pauljensenia","p__Actinobacteriota"
"s__Streptococcus sanguinis_A",-0.116410759833926,0.246334833680851,0.402033179553881,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2520",0.115213218335895,0.251261249732172,0.409733075289392,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2296",0.114836327103012,0.252825604106126,0.411454518584537,"g__Streptococcus","p__Firmicutes"
"g__HOT-345_HROM_Genome_2921",0.114836327103012,0.252825604106126,0.411454518584537,"g__HOT-345","p__Patescibacteria"
"s__Eikenella halliae",0.114793774867042,0.253002643662244,0.411454518584537,"g__Eikenella","p__Proteobacteria"
"s__Streptococcus sanguinis",-0.114757301521924,0.253154459526059,0.411454518584537,"g__Streptococcus","p__Firmicutes"
"s__Streptococcus vestibularis",-0.114684354831689,0.253458278677613,0.41159685675427,"g__Streptococcus","p__Firmicutes"
"s__Mitsuokella sp000469545",0.114635723704865,0.253660963628204,0.41159685675427,"g__Mitsuokella","p__Firmicutes_C"
"g__HOT-345_HROM_Genome_2915",0.114514145887806,0.254168162069289,0.412079569691545,"g__HOT-345","p__Patescibacteria"
"g__Streptococcus_HROM_Genome_2523",0.114337858053071,0.254904833524919,0.412933221662379,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2482",0.113523286678776,0.25832774277803,0.417996850113445,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2108",-0.113492892224511,0.258456067627397,0.417996850113445,"g__Streptococcus","p__Firmicutes"
"s__Streptococcus australis",0.11324365769954,0.259509972691103,0.419302582859283,"g__Streptococcus","p__Firmicutes"
"g__Saccharimonas_HROM_Genome_3628",-0.11320110546357,0.259690200172899,0.419302582859283,"g__Saccharimonas","p__Patescibacteria"
"g__Treponema_D_HROM_Genome_5063",0.112654005286805,0.262015014032792,0.422708951210539,"g__Treponema_D","p__Spirochaetota"
"g__Kingella_B_HROM_Genome_4869",-0.112526348578893,0.262559501755674,0.423239885931008,"g__Kingella_B","p__Proteobacteria"
"g__Methanomethylophilus_HROM_Genome_0002",0.11231358739904,0.26346869016617,0.424357357521742,"g__Methanomethylophilus","p__Thermoplasmatota"
"g__Corynebacterium_HROM_Genome_0380",-0.112192009581981,0.263989185745615,0.42484746108938,"g__Corynebacterium","p__Actinobacteriota"
"g__Granulicatella_HROM_Genome_2623",0.111967090620422,0.264953942541893,0.42605114328545,"g__Granulicatella","p__Firmicutes"
"g__Nanosynbacter_HROM_Genome_3798",-0.11188198614848,0.265319608742526,0.42629029532221,"g__Nanosynbacter","p__Patescibacteria"
"s__Rothia mucilaginosa_B",-0.111742171658863,0.265921088921443,0.426546870975387,"g__Rothia","p__Actinobacteriota"
"g__CAG-791_HROM_Genome_1887",0.111742171658863,0.265921088921444,0.426546870975387,"g__CAG-791","p__Firmicutes_A"
"g__Campylobacter_A_HROM_Genome_1262",-0.111693540532039,0.266130515936807,0.426546870975387,"g__Campylobacter_A","p__Campylobacterota"
"g__Campylobacter_A_HROM_Genome_1621",0.111499016024745,0.266969341768238,0.427542588895344,"g__Campylobacter_A","p__Campylobacterota"
"g__Granulicatella_HROM_Genome_2573",-0.111280175954039,0.26791515914544,0.428359062425378,"g__Granulicatella","p__Firmicutes"
"s__Streptococcus infantis_I",-0.111280175954039,0.26791515914544,0.428359062425378,"g__Streptococcus","p__Firmicutes"
"s__Eggerthia catenaformis",0.111085651446744,0.268757787098322,0.429356952559514,"g__Eggerthia","p__Firmicutes"
"g__Nanosynbacter_HROM_Genome_3746",-0.111006625865656,0.26910061602215,0.429555410628371,"g__Nanosynbacter","p__Patescibacteria"
"g__Streptococcus_HROM_Genome_2449",-0.110927600284568,0.269443740432509,0.429754017816461,"g__Streptococcus","p__Firmicutes"
"s__Centipeda sp905372865",-0.110720917995568,0.270342540022166,0.430837867918538,"g__Centipeda","p__Firmicutes_C"
"s__Pauljensenia sp900541895",-0.110562866833391,0.271031221743416,0.431585373359653,"g__Pauljensenia","p__Actinobacteriota"
"g__Streptococcus_HROM_Genome_2353",-0.110435210125479,0.271588328137559,0.432122319668263,"g__Streptococcus","p__Firmicutes"
"s__Nanogingivalis sp900556165",0.11031363230842,0.272119623177022,0.432593898152028,"g__Nanogingivalis","p__Patescibacteria"
"f__Carnobacteriaceae_HROM_Genome_2084",-0.110228527836479,0.272491946289237,0.432593898152028,"g__","p__Firmicutes"
"s__HOT-345 sp013333605",0.110216370054773,0.272545163314102,0.432593898152028,"g__HOT-345","p__Patescibacteria"
"s__Streptococcus halitosis",-0.109480824261567,0.275777825471103,0.437291922406209,"g__Streptococcus","p__Firmicutes"
"s__Centipeda sp000468035",-0.109389640898772,0.276180355747091,0.437291922406209,"g__Centipeda","p__Firmicutes_C"
"g__Treponema_HROM_Genome_5058",0.109347088662802,0.276368338168079,0.437291922406209,"g__Treponema","p__Spirochaetota"
"g__Campylobacter_A_HROM_Genome_1259",-0.109341009771949,0.276395199810948,0.437291922406209,"g__Campylobacter_A","p__Campylobacterota"
"s__Leptotrichia hofstadii",-0.109067459683566,0.277605788178305,0.438853880748487,"g__Leptotrichia","p__Fusobacteriota"
"s__Fusobacterium nucleatum",-0.108714884014095,0.279171339989473,0.440168872293412,"g__Fusobacterium","p__Fusobacteriota"
"g__Campylobacter_B_HROM_Genome_1485",-0.108708805123242,0.279198384006559,0.440168872293412,"g__Campylobacter_B","p__Campylobacterota"
"g__Nanosynbacter_HROM_Genome_3697",-0.108690568450684,0.279279526583795,0.440168872293412,"g__Nanosynbacter","p__Patescibacteria"
"g__Butyrivibrio_HROM_Genome_1880",0.108678410668978,0.279333630407066,0.440168872293412,"g__Butyrivibrio","p__Firmicutes_A"
"s__Leptotrichia_A sp905371725",0.108556832851919,0.279875054622447,0.440668655715632,"g__Leptotrichia_A","p__Fusobacteriota"
"s__Campylobacter_A concisus_G",-0.108471728379977,0.280254469173806,0.440846990453648,"g__Campylobacter_A","p__Campylobacterota"
"g__Streptococcus_HROM_Genome_2317",-0.108404860580595,0.280552821894677,0.440846990453648,"g__Streptococcus","p__Firmicutes"
"s__Alloprevotella sp000318095",-0.108380545017183,0.280661366441483,0.440846990453648,"g__Alloprevotella","p__Bacteroidota"
"g__Pauljensenia_HROM_Genome_0238",-0.108052284911124,0.282129466519323,0.442799042899737,"g__Pauljensenia","p__Actinobacteriota"
"s__Porphyromonas uenonis_A",-0.107942864875771,0.282619970806164,0.443214878399132,"g__Porphyromonas","p__Bacteroidota"
"g__Treponema_HROM_Genome_5054",0.107626762551418,0.284040179186082,0.445074996262805,"g__Treponema","p__Spirochaetota"
"g__Stomatobaculum_HROM_Genome_1888",0.107578131424594,0.284259094305252,0.445074996262805,"g__Stomatobaculum","p__Firmicutes_A"
