"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","Genus"
"g__Streptococcus_HROM_Genome_2112","Periodontitis","Periodontitis",-1.10506535569247,0.659957812971217,0.097331701030311,"Periodontitis",0.521793814812987,101,85,"g__Streptococcus"
"s__Streptococcus sp902460355","KidneyDisease","KidneyDisease",0.901581687873297,0.538405353072568,0.0973135309534696,"KidneyDisease",0.521793814812987,101,90,"g__Streptococcus"
"g__JABCPO02_HROM_Genome_1960","KidneyDisease","KidneyDisease",1.04711790457527,0.624783660938175,0.0970325815544423,"KidneyDisease",0.521793814812987,101,52,"g__JABCPO02"
"g__Nanogingivalis_HROM_Genome_3850","KidneyDisease","KidneyDisease",0.579100629853901,0.345863106026904,0.0973484033132016,"KidneyDisease",0.521793814812987,101,17,"g__Nanogingivalis"
"g__Kingella_B_HROM_Genome_4874","KidneyDisease","KidneyDisease",-1.0879214848409,0.649330295710579,0.0971342511324723,"KidneyDisease",0.521793814812987,101,56,"g__Kingella_B"
"s__Dialister micraerophilus","KidneyDisease","KidneyDisease",0.506048873950744,0.302430249560815,0.0975631624752657,"KidneyDisease",0.522374970746314,101,11,"g__Dialister"
"g__Oribacterium_HROM_Genome_1860","Diabetes","Diabetes",-0.392853966575647,0.234919913586101,0.0977578852157872,"Diabetes",0.523132473989711,101,11,"g__Oribacterium"
"g__Campylobacter_A_HROM_Genome_1587","Diabetes","Diabetes",-0.474985010109876,0.284153824667199,0.0978987018065506,"Diabetes",0.523600841180925,101,12,"g__Campylobacter_A"
"g__Oribacterium_HROM_Genome_1795","KidneyDisease","KidneyDisease",0.676766474436924,0.405442292563974,0.0983690263680616,"KidneyDisease",0.524567849420019,101,44,"g__Oribacterium"
"g__Nanogingivalis_HROM_Genome_3840","Diabetes","Diabetes",-0.681556153954972,0.408569340756172,0.0985783317873724,"Diabetes",0.524567849420019,101,19,"g__Nanogingivalis"
"g__Treponema_HROM_Genome_5058","Diabetes","Diabetes",-1.01018696926433,0.605847040054862,0.0987290792879957,"Diabetes",0.524615037319934,101,60,"g__Treponema"
"g__Prevotella_HROM_Genome_1009","Diabetes","Diabetes",1.02376033331132,0.614422800275027,0.0989647297830703,"Diabetes",0.524664541882877,101,64,"g__Prevotella"
"g__Campylobacter_A_HROM_Genome_1596","KidneyDisease","KidneyDisease",0.866940344957405,0.520167519790265,0.0988766448634961,"KidneyDisease",0.524664541882877,101,38,"g__Campylobacter_A"
"g__Campylobacter_B_HROM_Genome_1368","Periodontitis","Periodontitis",1.61499009620531,0.96917643926965,0.0989371220961215,"Periodontitis",0.524664541882877,101,84,"g__Campylobacter_B"
"g__Nanogingivalis_HROM_Genome_3849","KidneyDisease","KidneyDisease",0.693255577266956,0.415885802037941,0.0988205299294115,"KidneyDisease",0.524664541882877,101,20,"g__Nanogingivalis"
"s__Fusobacterium pseudoperiodonticum","KidneyDisease","KidneyDisease",0.906546846727614,0.544281231360899,0.0990904696051415,"KidneyDisease",0.524678982089931,101,95,"g__Fusobacterium"
"o__Saccharimonadales_HROM_Genome_3880","Periodontitis","Periodontitis",0.929383576204528,0.55803316123182,0.0991149303571413,"Periodontitis",0.524678982089931,101,21,"g__"
"g__Rothia_HROM_Genome_0143","Diabetes","Diabetes",0.618832770012012,0.372699427757446,0.100129895734664,"Diabetes",0.528784138263258,101,17,"g__Rothia"
"g__Neisseria_HROM_Genome_4833","KidneyDisease","KidneyDisease",0.78185039110337,0.470920412882483,0.100159519725997,"KidneyDisease",0.528784138263258,101,101,"g__Neisseria"
"g__Pauljensenia_HROM_Genome_0291","KidneyDisease","KidneyDisease",-0.849834142352335,0.512199411463834,0.100376264895288,"KidneyDisease",0.529265698118186,101,96,"g__Pauljensenia"
"s__Streptococcus sp001808705","KidneyDisease","KidneyDisease",0.735488839227695,0.443330628186734,0.100412342116265,"KidneyDisease",0.529265698118186,101,89,"g__Streptococcus"
"s__Streptococcus mutans","Periodontitis","Periodontitis",-1.67923153505441,1.01405110771074,0.101028891704388,"Periodontitis",0.531944727221658,101,48,"g__Streptococcus"
"s__Treponema_B sp905372205","Periodontitis","Periodontitis",1.43848960153998,0.868824845793242,0.101087927512805,"Periodontitis",0.531970480885542,101,49,"g__Treponema_B"
"g__Treponema_C_HROM_Genome_5072","Diabetes","Diabetes",-1.23442947482949,0.746001247789425,0.101279897030435,"Diabetes",0.532695389895086,101,85,"g__Treponema_C"
"g__Streptococcus_HROM_Genome_2488","KidneyDisease","KidneyDisease",-0.841624391381174,0.508911709074572,0.101474451669836,"KidneyDisease",0.533147854361571,101,47,"g__Streptococcus"
"s__Streptococcus mitis_BT","KidneyDisease","KidneyDisease",0.883524604741028,0.534829893497592,0.10184172296729,"KidneyDisease",0.534220463509677,101,66,"g__Streptococcus"
"g__Kingella_B_HROM_Genome_4819","KidneyDisease","KidneyDisease",0.615258132270842,0.372388606911769,0.101796639518765,"KidneyDisease",0.534220463509677,101,12,"g__Kingella_B"
"g__Streptococcus_HROM_Genome_2454","KidneyDisease","KidneyDisease",0.841596650205371,0.509810803633562,0.102081299987343,"KidneyDisease",0.535191447372276,101,53,"g__Streptococcus"
"g__Actinomyces_HROM_Genome_0330","Periodontitis","Periodontitis",-0.886888501662261,0.537902896670418,0.102494072666831,"Periodontitis",0.53589378823132,101,100,"g__Actinomyces"
"g__Prevotella_HROM_Genome_1002","Periodontitis","Periodontitis",1.05706695731804,0.641153746671852,0.102513436546414,"Periodontitis",0.53589378823132,101,12,"g__Prevotella"
"g__Campylobacter_A_HROM_Genome_1262","Diabetes","Diabetes",-0.818064760895444,0.496391658365238,0.102651614193521,"Diabetes",0.53589378823132,101,24,"g__Campylobacter_A"
"g__Abiotrophia_HROM_Genome_2559","Periodontitis","Periodontitis",1.45787011598248,0.884039307177626,0.102430042130864,"Periodontitis",0.53589378823132,101,72,"g__Abiotrophia"
"o__Saccharimonadales_HROM_Genome_3872","Periodontitis","Periodontitis",1.26023913172687,0.764663793729236,0.102636611545858,"Periodontitis",0.53589378823132,101,22,"g__"
"s__Treponema_B denticola","Diabetes","Diabetes",-1.1190528350484,0.678879800465329,0.102577876654885,"Diabetes",0.53589378823132,101,95,"g__Treponema_B"
"s__Actinomyces urogenitalis","Diabetes","Diabetes",0.756636146023052,0.459845368985958,0.103189247913974,"Diabetes",0.537196468508711,101,68,"g__Actinomyces"
"s__Propionibacterium acidifaciens","KidneyDisease","KidneyDisease",-1.10230969106564,0.670177398901089,0.103315603815382,"KidneyDisease",0.537196468508711,101,64,"g__Propionibacterium"
"g__JABCPE02_HROM_Genome_1193","Diabetes","Diabetes",0.750066850862079,0.45605312569504,0.103338557300912,"Diabetes",0.537196468508711,101,70,"g__JABCPE02"
"g__Campylobacter_A_HROM_Genome_1334","KidneyDisease","KidneyDisease",0.777041294611545,0.472225572942337,0.103174122253893,"KidneyDisease",0.537196468508711,101,32,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1337","Diabetes","Diabetes",-0.735691391479114,0.447209786469846,0.103260386745528,"Diabetes",0.537196468508711,101,18,"g__Campylobacter_A"
"g__Butyrivibrio_HROM_Genome_1880","Diabetes","Diabetes",-1.21870740396023,0.740303258069637,0.103021445428101,"Diabetes",0.537196468508711,101,75,"g__Butyrivibrio"
"g__Nanogingivalis_HROM_Genome_3834","Diabetes","Diabetes",-0.713952567884601,0.433754427217843,0.103071766257321,"Diabetes",0.537196468508711,101,31,"g__Nanogingivalis"
"s__Treponema_D parvum","KidneyDisease","KidneyDisease",-0.918603467295004,0.558153472575401,0.103111648994663,"KidneyDisease",0.537196468508711,101,77,"g__Treponema_D"
"g__Granulicatella_HROM_Genome_2621","KidneyDisease","KidneyDisease",1.15441233915677,0.702167342525409,0.103467185857704,"KidneyDisease",0.537397726936906,101,56,"g__Granulicatella"
"g__Streptococcus_HROM_Genome_2260","KidneyDisease","KidneyDisease",0.558270082781974,0.339743242055867,0.103644987153001,"KidneyDisease",0.537651530505931,101,75,"g__Streptococcus"
"g__Pauljensenia_HROM_Genome_0236","KidneyDisease","KidneyDisease",-0.986052445419216,0.601048912756169,0.104197330243582,"KidneyDisease",0.539182975050154,101,59,"g__Pauljensenia"
"g__Veillonella_HROM_Genome_2847","Periodontitis","Periodontitis",-1.32034700719796,0.804859084440321,0.104214602505877,"Periodontitis",0.539182975050154,101,83,"g__Veillonella"
"g__Butyrivibrio_HROM_Genome_1880","Periodontitis","Periodontitis",1.58776073847696,0.968555006376367,0.104456547235308,"Periodontitis",0.539582322075129,101,75,"g__Butyrivibrio"
"g__Pauljensenia_HROM_Genome_0232","KidneyDisease","KidneyDisease",-0.978424353660445,0.597419490670629,0.104781900768847,"KidneyDisease",0.540410590579489,101,78,"g__Pauljensenia"
"g__Nanosynbacter_HROM_Genome_3434","KidneyDisease","KidneyDisease",1.06746450094243,0.651750841465111,0.104762996220898,"KidneyDisease",0.540410590579489,101,64,"g__Nanosynbacter"
"g__Pauljensenia_HROM_Genome_0285","KidneyDisease","KidneyDisease",-0.68400714638361,0.417944987992367,0.105023621641985,"KidneyDisease",0.541373075882743,101,98,"g__Pauljensenia"
"s__Stomatobaculum longum_A","KidneyDisease","KidneyDisease",-1.31376276538415,0.802990936203491,0.105130397454032,"KidneyDisease",0.54163930518399,101,98,"g__Stomatobaculum"
"s__Rodentibacter sp901420285","KidneyDisease","KidneyDisease",0.926776480058419,0.567163149162632,0.10555682369483,"KidneyDisease",0.543299495179721,101,97,"g__Rodentibacter"
"g__Gemella_HROM_Genome_2682","Diabetes","Diabetes",-1.03811248421766,0.635716883066548,0.10578357261506,"Diabetes",0.543720408111735,101,53,"g__Gemella"
"g__Catonella_HROM_Genome_1690","Diabetes","Diabetes",-0.881184589794688,0.539660812582533,0.105811035146019,"Diabetes",0.543720408111735,101,73,"g__Catonella"
"s__Prevotella sp003043945","Diabetes","Diabetes",-0.92643820631494,0.56763458657117,0.105968316143088,"Diabetes",0.543791206912165,101,85,"g__Prevotella"
"g__Streptococcus_HROM_Genome_2527","Diabetes","Diabetes",0.806740128925561,0.494327161353913,0.105990856105526,"Diabetes",0.543791206912165,101,59,"g__Streptococcus"
"s__Streptococcus mitis_AP","Periodontitis","Periodontitis",1.39548076749009,0.855069991146516,0.10598847353865,"Periodontitis",0.543791206912165,101,73,"g__Streptococcus"
"g__Pauljensenia_HROM_Genome_0229","KidneyDisease","KidneyDisease",-0.964267505125807,0.591330332667937,0.106270064686024,"KidneyDisease",0.544370899655987,101,48,"g__Pauljensenia"
"g__Nanosynbacter_HROM_Genome_3565","KidneyDisease","KidneyDisease",-0.554976742889438,0.340263275945503,0.106196753280257,"KidneyDisease",0.544370899655987,101,12,"g__Nanosynbacter"
"g__Streptococcus_HROM_Genome_2532","KidneyDisease","KidneyDisease",0.831642736271183,0.510172616933666,0.106387409247387,"KidneyDisease",0.544404320758111,101,68,"g__Streptococcus"
"s__Campylobacter_B sp900539505","Periodontitis","Periodontitis",-0.448572469154955,0.275374753089164,0.106634794948647,"Periodontitis",0.544776318516308,101,12,"g__Campylobacter_B"
"g__Streptococcus_HROM_Genome_2490","KidneyDisease","KidneyDisease",0.995233920767776,0.611146819761893,0.106737344849251,"KidneyDisease",0.544776318516308,101,54,"g__Streptococcus"
"g__Nanosynbacter_HROM_Genome_3773","KidneyDisease","KidneyDisease",0.924580497159879,0.56745842881838,0.106553523947685,"KidneyDisease",0.544776318516308,101,41,"g__Nanosynbacter"
"s__Olegusella sp000466405","Periodontitis","Periodontitis",1.3347687409514,0.820690170555465,0.107177773268429,"Periodontitis",0.546173040644352,101,34,"g__Olegusella"
"g__Alloprevotella_HROM_Genome_1054","Diabetes","Diabetes",-0.991312604664261,0.609929287804788,0.107413689483157,"Diabetes",0.547091497756358,101,85,"g__Alloprevotella"
"g__Mogibacterium_HROM_Genome_1916","KidneyDisease","KidneyDisease",-1.04449647837151,0.64299187338068,0.10759710991113,"KidneyDisease",0.547458107134567,101,95,"g__Mogibacterium"
"s__Prevotella nigrescens","Diabetes","Diabetes",-0.500939014091593,0.308633642732569,0.107884881993387,"Diabetes",0.547602473768255,101,101,"g__Prevotella"
"s__Prevotella pleuritidis","KidneyDisease","KidneyDisease",-1.57891441632599,0.972497552466068,0.107782107454003,"KidneyDisease",0.547602473768255,101,88,"g__Prevotella"
"s__Campylobacter_A concisus_AC","KidneyDisease","KidneyDisease",0.965419077595243,0.595625434782552,0.108364631701317,"KidneyDisease",0.547602473768255,101,41,"g__Campylobacter_A"
"g__Granulicatella_HROM_Genome_2578","KidneyDisease","KidneyDisease",1.00323724344811,0.619228980228036,0.108517253580335,"KidneyDisease",0.547602473768255,101,59,"g__Granulicatella"
"g__Streptococcus_HROM_Genome_2223","KidneyDisease","KidneyDisease",0.95669137177152,0.589488027619593,0.107920668828127,"KidneyDisease",0.547602473768255,101,40,"g__Streptococcus"
"g__Gemella_HROM_Genome_2675","Periodontitis","Periodontitis",1.20474938841772,0.743127356065776,0.108291815612666,"Periodontitis",0.547602473768255,101,70,"g__Gemella"
"s__Lachnoanaerobaculum sp000287675","Periodontitis","Periodontitis",-0.972950663677445,0.600527318674667,0.108512698277025,"Periodontitis",0.547602473768255,101,99,"g__Lachnoanaerobaculum"
"g__Pseudoleptotrichia_HROM_Genome_2884","Periodontitis","Periodontitis",1.31982334275177,0.813993516623399,0.108242608233865,"Periodontitis",0.547602473768255,101,84,"g__Pseudoleptotrichia"
"g__Nanosynbacter_HROM_Genome_3681","KidneyDisease","KidneyDisease",1.10920704936783,0.68321644295453,0.107794713233623,"KidneyDisease",0.547602473768255,101,23,"g__Nanosynbacter"
"g__Nanosyncoccus_HROM_Genome_4489","Periodontitis","Periodontitis",0.791312353581323,0.48788516762344,0.108134066360442,"Periodontitis",0.547602473768255,101,16,"g__Nanosyncoccus"
"g__Haemophilus_HROM_Genome_4949","KidneyDisease","KidneyDisease",1.17854492249872,0.727143288105053,0.108377862966502,"KidneyDisease",0.547602473768255,101,94,"g__Haemophilus"
"g__Treponema_HROM_Genome_5054","KidneyDisease","KidneyDisease",-1.3410936333362,0.826027882021856,0.107786649359942,"KidneyDisease",0.547602473768255,101,94,"g__Treponema"
"g__Treponema_D_HROM_Genome_5084","Diabetes","Diabetes",-0.910356968565225,0.561705558848639,0.10839642174255,"Diabetes",0.547602473768255,101,99,"g__Treponema_D"
"g__Actinomyces_HROM_Genome_0335","Periodontitis","Periodontitis",-0.943169573885098,0.58242238776031,0.108678318128312,"Periodontitis",0.547888524379549,101,100,"g__Actinomyces"
"s__Actinomyces sp000195595","Periodontitis","Periodontitis",-0.969806702516894,0.599963183179376,0.109314518968094,"Periodontitis",0.549426407509197,101,94,"g__Actinomyces"
"s__Capnocytophaga bilenii","Diabetes","Diabetes",-1.02610817402163,0.635017579178273,0.109437911399033,"Diabetes",0.549426407509197,101,96,"g__Capnocytophaga"
"g__Campylobacter_B_HROM_Genome_1381","Periodontitis","Periodontitis",-0.464932007083601,0.28764261239319,0.109334137051859,"Periodontitis",0.549426407509197,101,13,"g__Campylobacter_B"
"g__Kingella_B_HROM_Genome_4872","KidneyDisease","KidneyDisease",1.16162840942355,0.718786246778646,0.109389517509242,"KidneyDisease",0.549426407509197,101,92,"g__Kingella_B"
"g__Nanosynbacter_HROM_Genome_3426","Diabetes","Diabetes",0.960749008285669,0.594856980098541,0.109607197106342,"Diabetes",0.549837026331446,101,26,"g__Nanosynbacter"
"g__Campylobacter_A_HROM_Genome_1273","Diabetes","Diabetes",-0.407570676306084,0.252517620211072,0.109838049781986,"Diabetes",0.55042206756347,101,18,"g__Campylobacter_A"
"g__Fen-668_HROM_Genome_0397","KidneyDisease","KidneyDisease",-1.46259667256456,0.906385528345221,0.109918480336086,"KidneyDisease",0.550432757034684,101,28,"g__Fen-668"
"g__Campylobacter_B_HROM_Genome_1369","Periodontitis","Periodontitis",1.49088045744197,0.924277865465252,0.110056884705428,"Periodontitis",0.550636092649794,101,74,"g__Campylobacter_B"
"g__F0422_HROM_Genome_2784","Diabetes","Diabetes",0.907425318055744,0.562675049891054,0.110127218529959,"Diabetes",0.550636092649794,101,73,"g__F0422"
"g__Prevotella_HROM_Genome_1173","Periodontitis","Periodontitis",1.16550887409735,0.723648445420078,0.110584563152581,"Periodontitis",0.552360616661978,101,94,"g__Prevotella"
"g__Nanosyncoccus_HROM_Genome_4502","Diabetes","Diabetes",-1.28774704752251,0.799870017760004,0.110727798931383,"Diabetes",0.552795032774816,101,52,"g__Nanosyncoccus"
"g__Capnocytophaga_HROM_Genome_1221","Periodontitis","Periodontitis",1.34332502375992,0.834754856587752,0.110881008477784,"Periodontitis",0.553084746007854,101,96,"g__Capnocytophaga"
"g__Capnocytophaga_HROM_Genome_1226","Periodontitis","Periodontitis",0.822700284629527,0.511435908473257,0.111020304007981,"Periodontitis",0.553084746007854,101,101,"g__Capnocytophaga"
"g__Nanogingivalis_HROM_Genome_3836","KidneyDisease","KidneyDisease",0.542894269217775,0.33746188332899,0.110987767453652,"KidneyDisease",0.553084746007854,101,25,"g__Nanogingivalis"
"g__Nanogingivalis_HROM_Genome_3862","Periodontitis","Periodontitis",0.661974523255296,0.411640510139143,0.111123591716998,"Periodontitis",0.553084746007854,101,20,"g__Nanogingivalis"
"g__Nanosynbacter_HROM_Genome_3733","Periodontitis","Periodontitis",-0.42319635615402,0.263158453444868,0.111122433741007,"Periodontitis",0.553084746007854,101,13,"g__Nanosynbacter"
"g__Nanosynbacter_HROM_Genome_3741","Diabetes","Diabetes",-0.760240200994788,0.472628878517457,0.111036414432666,"Diabetes",0.553084746007854,101,42,"g__Nanosynbacter"
"s__Olsenella_I phocaeensis","Periodontitis","Periodontitis",1.49581766603908,0.931642738171177,0.111687600011203,"Periodontitis",0.553900476213126,101,39,"g__Olsenella_I"
"s__Prevotella conceptionensis","Diabetes","Diabetes",-0.498667379032993,0.310643988462446,0.111753729708734,"Diabetes",0.553900476213126,101,101,"g__Prevotella"
"g__Streptococcus_HROM_Genome_2392","Periodontitis","Periodontitis",1.19014188250788,0.740839804081785,0.111488164128714,"Periodontitis",0.553900476213126,101,52,"g__Streptococcus"
"s__Streptococcus sp902460355","Periodontitis","Periodontitis",-1.01625121849039,0.63326480789279,0.111861434560667,"Periodontitis",0.553900476213126,101,90,"g__Streptococcus"
"g__Stomatobaculum_HROM_Genome_1893","Periodontitis","Periodontitis",-1.50988493603941,0.940475470256504,0.111714355309372,"Periodontitis",0.553900476213126,101,84,"g__Stomatobaculum"
"g__Nanosynbacter_HROM_Genome_3739","Periodontitis","Periodontitis",0.497603267646562,0.31016182477364,0.111959872662076,"Periodontitis",0.553900476213126,101,13,"g__Nanosynbacter"
"g__Saccharimonas_HROM_Genome_3418","Diabetes","Diabetes",-1.0784905709734,0.672000400333801,0.111836111707869,"Diabetes",0.553900476213126,101,72,"g__Saccharimonas"
"g__Treponema_HROM_Genome_5044","KidneyDisease","KidneyDisease",-0.946771581429434,0.589840817371657,0.111784351201208,"KidneyDisease",0.553900476213126,101,97,"g__Treponema"
"g__Prevotella_HROM_Genome_0991","Periodontitis","Periodontitis",-0.974515955519292,0.607836641537105,0.112198558762493,"Periodontitis",0.553997335159659,101,98,"g__Prevotella"
"g__Campylobacter_A_HROM_Genome_1360","Diabetes","Diabetes",0.785250045818113,0.490149445177118,0.1124618380179,"Diabetes",0.553997335159659,101,41,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2271","KidneyDisease","KidneyDisease",0.880973698497644,0.549909732732028,0.112468303775705,"KidneyDisease",0.553997335159659,101,45,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2457","Periodontitis","Periodontitis",1.09430014200692,0.68279845804106,0.11232758424562,"Periodontitis",0.553997335159659,101,89,"g__Streptococcus"
"g__Cardiobacterium_HROM_Genome_4914","KidneyDisease","KidneyDisease",0.836378043967956,0.521530067768441,0.11209973429002,"KidneyDisease",0.553997335159659,101,97,"g__Cardiobacterium"
"s__Haemophilus_A paraphrohaemolyticus","Diabetes","Diabetes",-1.51051116985138,0.943081692793038,0.112547448445667,"Diabetes",0.553997335159659,101,80,"g__Haemophilus_A"
"g__Fretibacterium_HROM_Genome_5105","Diabetes","Diabetes",-0.939430187473387,0.586471517229182,0.112512360379491,"Diabetes",0.553997335159659,101,87,"g__Fretibacterium"
"g__Streptococcus_HROM_Genome_2190","Diabetes","Diabetes",-0.860878579632557,0.537950027810856,0.112853679931638,"Diabetes",0.554671038183264,101,42,"g__Streptococcus"
"g__Nanosynbacter_HROM_Genome_3549","KidneyDisease","KidneyDisease",0.632095245191551,0.394925951298257,0.112798982993688,"KidneyDisease",0.554671038183264,101,27,"g__Nanosynbacter"
"s__Streptococcus mitis_AH","Diabetes","Diabetes",-0.761387908866394,0.475992978732934,0.11301284634143,"Diabetes",0.555175607652273,101,36,"g__Streptococcus"
"g__Campylobacter_A_HROM_Genome_1307","KidneyDisease","KidneyDisease",0.693578679208514,0.4342713410613,0.113562560797591,"KidneyDisease",0.555653466053952,101,54,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2358","Periodontitis","Periodontitis",1.18083355237085,0.738961667689362,0.113372140103731,"Periodontitis",0.555653466053952,101,49,"g__Streptococcus"
"f__Peptococcaceae_HROM_Genome_1982","Diabetes","Diabetes",-0.788809129196879,0.493777654255526,0.113475673800288,"Diabetes",0.555653466053952,101,91,"g__"
"g__Veillonella_HROM_Genome_2822","Diabetes","Diabetes",0.773887450374695,0.484328942277249,0.113396234279289,"Diabetes",0.555653466053952,101,93,"g__Veillonella"
"g__Veillonella_HROM_Genome_2823","Periodontitis","Periodontitis",-1.09218720381191,0.683355188088367,0.113303447230555,"Periodontitis",0.555653466053952,101,97,"g__Veillonella"
"s__Alloprevotella tannerae_B","KidneyDisease","KidneyDisease",-0.919118796733992,0.576526935704558,0.114205388299126,"KidneyDisease",0.557459540322126,101,100,"g__Alloprevotella"
"g__Streptococcus_HROM_Genome_2111","KidneyDisease","KidneyDisease",0.801004479911642,0.50243838088682,0.114205312319481,"KidneyDisease",0.557459540322126,101,98,"g__Streptococcus"
"g__Treponema_HROM_Genome_5049","Diabetes","Diabetes",-1.24195601359141,0.778563353888593,0.113991435182125,"Diabetes",0.557459540322126,101,95,"g__Treponema"
"s__Corynebacterium argentoratense","Periodontitis","Periodontitis",-1.40542585524399,0.882417493946172,0.114549660514089,"Periodontitis",0.557699108521051,101,21,"g__Corynebacterium"
"g__Streptococcus_HROM_Genome_2436","KidneyDisease","KidneyDisease",0.850014129420023,0.533769767456363,0.114600457673874,"KidneyDisease",0.557699108521051,101,46,"g__Streptococcus"
"g__Campylobacter_B_HROM_Genome_1473","Periodontitis","Periodontitis",-0.474779463179074,0.298293640788159,0.114785296549712,"Periodontitis",0.55802352231614,101,14,"g__Campylobacter_B"
"g__Saccharimonas_HROM_Genome_3591","KidneyDisease","KidneyDisease",-0.869075851947384,0.546196471324102,0.114900056423265,"KidneyDisease",0.558027737081848,101,38,"g__Saccharimonas"
"s__Lautropia dentalis","Diabetes","Diabetes",-1.23005213727586,0.773267734676722,0.114995083015606,"Diabetes",0.558027737081848,101,101,"g__Lautropia"
"s__Streptococcus oralis_Z","Periodontitis","Periodontitis",-0.847361830469779,0.532952269674171,0.115170981070924,"Periodontitis",0.558236744946585,101,88,"g__Streptococcus"
"g__Campylobacter_A_HROM_Genome_1263","Periodontitis","Periodontitis",-0.926507544455489,0.583068781718909,0.115378715901223,"Periodontitis",0.558421617600746,101,24,"g__Campylobacter_A"
"g__Pauljensenia_HROM_Genome_0227","KidneyDisease","KidneyDisease",-0.902659928150161,0.56955811710864,0.116325445906296,"KidneyDisease",0.559918941320607,101,34,"g__Pauljensenia"
"g__Campylobacter_A_HROM_Genome_1354","KidneyDisease","KidneyDisease",0.569972925428192,0.360254951447088,0.116941849118563,"KidneyDisease",0.559918941320607,101,23,"g__Campylobacter_A"
"g__Campylobacter_B_HROM_Genome_1449","Periodontitis","Periodontitis",0.702026294615415,0.442588284252429,0.116020789393492,"Periodontitis",0.559918941320607,101,22,"g__Campylobacter_B"
"g__Streptococcus_HROM_Genome_2275","Periodontitis","Periodontitis",-0.955389068302588,0.60314682253727,0.116515469137042,"Periodontitis",0.559918941320607,101,45,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2351","KidneyDisease","KidneyDisease",0.639146396673842,0.403905368444462,0.116878254223245,"KidneyDisease",0.559918941320607,101,22,"g__Streptococcus"
"s__Metamycoplasma salivarium","Diabetes","Diabetes",0.787961247338257,0.496474311219617,0.115809852890043,"Diabetes",0.559918941320607,101,51,"g__Metamycoplasma"
"s__Staphylococcus epidermidis","Periodontitis","Periodontitis",-0.825469267990852,0.520129362553539,0.115825205822789,"Periodontitis",0.559918941320607,101,37,"g__Staphylococcus"
"g__RGIG8124_HROM_Genome_1665","Periodontitis","Periodontitis",1.47451977632871,0.929390559343768,0.115938849539997,"Periodontitis",0.559918941320607,101,78,"g__RGIG8124"
"g__F0428_HROM_Genome_1701","Diabetes","Diabetes",-1.11764768854243,0.705847530947926,0.116651043664894,"Diabetes",0.559918941320607,101,55,"g__F0428"
"s__Pseudoleptotrichia goodfellowii","KidneyDisease","KidneyDisease",-0.930465376406821,0.586915620981235,0.116210594819261,"KidneyDisease",0.559918941320607,101,63,"g__Pseudoleptotrichia"
"o__Saccharimonadales_HROM_Genome_3879","Diabetes","Diabetes",-0.46507190827956,0.293886301930164,0.116861583366486,"Diabetes",0.559918941320607,101,13,"g__"
"g__Kingella_B_HROM_Genome_4883","KidneyDisease","KidneyDisease",-0.840001188674957,0.52956477356537,0.116014700273983,"KidneyDisease",0.559918941320607,101,32,"g__Kingella_B"
"s__Treponema_C lecithinolyticum","Periodontitis","Periodontitis",1.2042059697418,0.760818578049383,0.116795970423741,"Periodontitis",0.559918941320607,101,99,"g__Treponema_C"
"g__Saccharimonas_HROM_Genome_3377","Diabetes","Diabetes",0.451294193653907,0.285331023323407,0.117052951682941,"Diabetes",0.56017791051383,101,11,"g__Saccharimonas"
"g__Nanogingivalis_HROM_Genome_3846","Periodontitis","Periodontitis",0.913055892907462,0.57747704661096,0.117176260913227,"Periodontitis",0.56049501629623,101,31,"g__Nanogingivalis"
"g__Lancefieldella_HROM_Genome_0485","KidneyDisease","KidneyDisease",-0.710373170933201,0.449676922494511,0.117490138295287,"KidneyDisease",0.560769755482828,101,12,"g__Lancefieldella"
"s__Nanosynbacter sp010202465","KidneyDisease","KidneyDisease",-0.733259144356043,0.464087628857339,0.117430491939801,"KidneyDisease",0.560769755482828,101,26,"g__Nanosynbacter"
"g__Capnocytophaga_HROM_Genome_1214","Diabetes","Diabetes",-0.569526504788331,0.360743187372643,0.117715486758195,"Diabetes",0.561161891023421,101,99,"g__Capnocytophaga"
"s__Actinomyces oris_A","Periodontitis","Periodontitis",-0.810218508571848,0.513337715372904,0.117812993245397,"Periodontitis",0.561278573210106,101,101,"g__Actinomyces"
"s__Rothia mucilaginosa_A","Periodontitis","Periodontitis",-0.964295355931605,0.614138737605842,0.119703039745368,"Periodontitis",0.561278573210106,101,29,"g__Rothia"
"g__Bacteroides_HROM_Genome_1149","Periodontitis","Periodontitis",1.29423666624317,0.820761909682498,0.118149237507027,"Periodontitis",0.561278573210106,101,77,"g__Bacteroides"
"s__Prevotella oulorum","Periodontitis","Periodontitis",-0.954512055705176,0.605556609024196,0.118291259581153,"Periodontitis",0.561278573210106,101,99,"g__Prevotella"
"g__Campylobacter_A_HROM_Genome_1273","Periodontitis","Periodontitis",0.519582634187563,0.330374346712214,0.119110954908658,"Periodontitis",0.561278573210106,101,18,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1329","Diabetes","Diabetes",-0.522417610880832,0.333246643740483,0.120285396897364,"Diabetes",0.561278573210106,101,38,"g__Campylobacter_A"
