"saliva_microbe","urine_microbe","urine_metab","ACME","ACME_p","ADE","prop_med","total_p","ACME_fdr"
"Nanosyncoccus_sp013333375","Stenotrophomonas_sepilia","P_platyphylline",0.00704050961934191,0.8,0.197493150284003,0.0102682026106247,0.293333333333333,0.993333333333333
"Streptococcus_sp902460355","Lactobacillus_iners","P_3-Aminoacetophenon",-0.00176044611296244,0.813333333333333,-0.0226617068941718,0.00846564114969574,0.706666666666667,0.993333333333333
"Treponema_D_socranskii","Klebsiella_aerogenes","N_N-Methylhistidine",-0.0261764564097713,0.813333333333333,-0.676511110179502,0.0121778001246141,0.3,0.993333333333333
"Alloprevotella_tannerae","Lactobacillus_iners","P_3-Aminoacetophenon",-0.00464159105807554,0.826666666666667,-0.0959510453681068,0.0141747634926432,0.526666666666667,0.993333333333333
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","N_Alfa_hydroxy_hippuric_acid",-0.0141685676837656,0.826666666666667,0.00983162267944654,0.0180160093817287,0.96,0.993333333333333
"Streptococcus_pseudopneumoniae_G","Duncaniella_muris","N_ProtocatechicAcid",0.00150273606434982,0.826666666666667,-0.0206743975438414,-0.0100658761660111,0.54,0.993333333333333
"Actinomyces_oris_A","JAHWJY01_sp019348135","P_(3Z)-3-butylidene-6,7-dihydroxy-4,5,6,7-tetrahydro-2-benzofuran-1-one",0.0041056840634607,0.826666666666667,0.0570649648671464,0.0124060646264622,0.68,0.993333333333333
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_5-OXO-L-PROLINE",-0.00157343116995611,0.833333333333333,-0.0504274843998071,0.0145006971705477,0.346666666666667,0.993333333333333
"Prevotella_sp013333285","Nesterenkonia_alkaliphila","P_Harman",-0.00246015811595872,0.833333333333333,0.121143918709175,-0.00477102268138908,0.393333333333333,0.993333333333333
"Gallibacter_brachus","Nocardioides_panacisoli","N_Cyclamate",0.00227114431336428,0.833333333333333,-0.0483060624484601,-0.0088190840236194,0.366666666666667,0.993333333333333
"Treponema_B_denticola","Klebsiella_aerogenes","N_N-Methylhistidine",-0.0197843151792922,0.833333333333333,-0.657006743321863,0.00564311805985189,0.16,0.993333333333333
"Treponema_sp010365865","Ralstonia_mannitolilytica","P_Schinifoline",0.00795156026629592,0.833333333333333,-0.20230733264858,-0.00113785602624133,0.426666666666667,0.993333333333333
"Gallibacter_brachus","Pseudomonas_E_fluorescens_E","P_Phenylacetylglutamine",-0.00265462890208147,0.84,-0.103422568442435,0.00466508689151144,0.146666666666667,0.993333333333333
"JABZIP01_sp015258265","Nesterenkonia_massiliensis","P_3-Aminoacetophenon",0.00217036366499999,0.84,-0.0472321277460173,-0.00171050212125054,0.48,0.993333333333333
"Streptococcus_sinensis","Lactobacillus_iners","P_3-Aminoacetophenon",-0.00251545797862378,0.853333333333333,0.0341408785147401,0.00388939472036252,0.78,0.993333333333333
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","N_Paracetamol",-0.0014431364701989,0.853333333333333,0.0166821881425826,0.00558768095526675,0.873333333333333,0.993333333333333
"Haemophilus_haemolyticus_J","Cutibacterium_acnes","P_Ethyl 3-(N-butylacetamido)propionate",-0.000641176282601679,0.853333333333333,0.0420888823985385,-0.00224916185425136,0.233333333333333,0.993333333333333
"Haemophilus_D_parainfluenzae_A","Lactobacillus_iners","P_3-Aminoacetophenon",0.0016997560420032,0.86,-0.0672491035666659,-0.00359726893226746,0.413333333333333,0.993333333333333
"Bulleidia_extructa","Halococcus_sp003021705","P_3`-Aminoacetophenone",0.00219116294551763,0.866666666666667,-0.00113438815599383,0.00339375767106777,0.986666666666667,0.993333333333333
"Butyrivibrio_sp015258065","PWLR01_sp020832455","P_5-OXO-L-PROLINE",-0.0012862655470411,0.866666666666667,0.0540121250693871,-0.00261084343971105,0.293333333333333,0.993333333333333
"Alloprevotella_tannerae_A","Ralstonia_pickettii_A","N_Dehydroascorbic acid",-0.00250617990450368,0.873333333333333,0.00996141755933889,0.00210864421293594,0.9,0.993333333333333
"Alloprevotella_tannerae_A","Nesterenkonia_alkaliphila","P_Harman",-0.00272100668503023,0.88,-0.134694577450693,0.00277404812684325,0.286666666666667,0.993333333333333
"Haemophilus_quentini","Acinetobacter_junii","P_Dipropyl phthalate",-0.00392180169895287,0.88,-0.0434241470250776,0.0092823010032407,0.726666666666667,0.993333333333333
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_Phenylacetylglutamine",-0.00253395952160508,0.893333333333333,-0.0672270599044643,0.00826789765927544,0.38,0.993333333333333
"Treponema_C_sp905372025","Klebsiella_aerogenes","N_N-Methylhistidine",-0.0144300698672677,0.893333333333333,-1.00902794674783,0.00168342740483173,0.0666666666666667,0.993333333333333
"Veillonella_sp019419725","Nesterenkonia_alkaliphila","N_4-Acetamidobutyric acid",0.000504059650392462,0.893333333333333,-0.0675913368219731,-0.00313715604528593,0.113333333333333,0.993333333333333
"Bacteroides_D_sp013333195","BOG_935_sp003165275","P_Phenylacetylglutamine",0.00129373562002244,0.9,-0.0779908547537652,-0.00475714950713287,0.36,0.993333333333333
"Fusobacterium_animalis","Klebsiella_aerogenes","N_N-Methylhistidine",-0.0100305241085581,0.9,-0.585733610480268,0.00224407650552475,0.04,0.993333333333333
"Johnsonella_sp900766185","Sulfuritalea_sp016235805","P_3`-Aminoacetophenone",-0.00171236062325389,0.92,0.0242165893602459,-0.000254322667149149,0.846666666666667,0.993333333333333
"Haemophilus_D_sp001815355","Lactobacillus_iners","P_3-Aminoacetophenon",0.000879348027911694,0.926666666666667,-0.0561690092492575,1.43296422317625e-05,0.346666666666667,0.993333333333333
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_platyphylline",-0.00724426631447492,0.926666666666667,-0.146343979788925,0.0208567451935386,0.573333333333333,0.993333333333333
"Prevotella_saccharolytica","Ralstonia_mannitolilytica","P_Schinifoline",0.000580096288149886,0.926666666666667,-0.110332681977952,0.00586299986029631,0.646666666666667,0.993333333333333
"Prevotella_sp013333285","Nesterenkonia_alkaliphila","N_4-Acetamidobutyric acid",-0.00038212560684572,0.94,-0.0153132978110631,0.0049867821270613,0.96,0.993333333333333
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","N_Cyclamate",-0.000657777197697307,0.946666666666667,-0.0680551434780386,0.00340771704223211,0.213333333333333,0.993333333333333
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_2-Phenylacetamide",-0.000639319102910159,0.953333333333333,-0.0397309535041127,0.00199783059781196,0.46,0.993333333333333
"Treponema_sp018336815","Nocardioides_panacisoli","N_Cyclamate",0.000992639560134463,0.953333333333333,-0.0501966336842553,-0.00247185045145288,0.453333333333333,0.993333333333333
"Oribacterium_sinus","Ralstonia_mannitolilytica","P_Schinifoline",0.000774747914115758,0.96,0.0628404154298316,0.0079142251946833,0.64,0.993333333333333
"Bulleidia_extructa","Lactobacillus_iners","N_D-Mannitol",0.000124238745544837,0.96,-0.0700936158616941,0.00084593903483691,0.14,0.993333333333333
"Streptococcus_pseudopneumoniae_G","Xanthomonas_campestris","N_3-Hydroxypropanoic acid",-0.000410138449588401,0.966666666666667,0.039680883243204,0.00761990576989446,0.306666666666667,0.993333333333333
"Capnocytophaga_periodontitidis","Prevotella_shahii","P_Ethanolamine",0.00084204647719477,0.966666666666667,0.0890262592634394,0.00367707371402045,0.606666666666667,0.993333333333333
"Streptococcus_mitis_K","UBA3263_sp001689615","N_ProtocatechicAcid",-0.00019781315000786,0.973333333333333,0.0231661920187438,-9.71778118075754e-06,0.506666666666667,0.993333333333333
"Bacteroides_D_sp013333195","PWLR01_sp020832455","P_5-OXO-L-PROLINE",-1.49216572957723e-05,0.98,-0.0552584093016541,0.000695952179143234,0.293333333333333,0.993333333333333
"Nanogingivalis_sp013333405","Pauljensenia_sp000466265","P_15,16-Dihydrotanshinone I",-6.75732232786099e-05,0.98,0.0748668740961871,-1.47887879155732e-05,0.193333333333333,0.993333333333333
"Bacteroides_D_sp013333195","Nocardioides_panacisoli","N_Cyclamate",0.000465793593352305,0.993333333333333,-0.0639618342156754,0.000671579501223258,0.3,0.993333333333333
"Bifidobacterium_longum","Anaeroglobus_micronuciformis","N_Xanthurenic acid",0.000186662018640292,0.993333333333333,0.0568417424502147,0.000723835690261403,0.36,0.993333333333333
