"feature","name","saliva_log2FC","saliva_p","saliva_fdr","urine_log2FC","urine_p","urine_fdr","same_dir","n_healthy","n_disease"
"N_N-ACETYL-L-PHENYLALANINE","N_N-ACETYL-L-PHENYLALANINE",0.588322662376356,0.452663030743208,0.705985751205581,-0.0918745261558165,0.939850633217627,0.982377811191276,FALSE,34,67
"N_2-Naphthalenesulfonic acid","N_2-Naphthalenesulfonic acid",-0.186376367300358,0.418817615553851,0.694927006548612,-1.45775843270955,0.166476388785363,0.496413130345828,TRUE,34,67
"N_Mucic acid","N_Mucic acid",0.289721789034083,0.207229648101869,0.518652974020319,0.0697871882145193,0.997133032244234,0.997133032244234,TRUE,34,67
"N_1,3,7-Trimethyluric acid","N_1,3,7-Trimethyluric acid",-0.212713870512165,0.548461207821232,0.780033717790196,-0.306800745151524,0.0135664950590106,0.188849384746203,TRUE,34,67
"N_indoxylSulfate","N_indoxylSulfate",0,NA,NA,-0.466509986862267,0.254682130234299,0.629214674696503,FALSE,34,67
"N_5-Methoxypsoralen","N_5-Methoxypsoralen",-0.28454480732027,0.548461207821232,0.780033717790196,-0.261556052447421,0.727432998406775,0.921127425406416,TRUE,34,67
"N_Undecanedioic acid","N_Undecanedioic acid",0.471592095007971,0.245800650228268,0.542456607400315,-0.88114777627759,0.025655374914061,0.227816740200228,FALSE,34,67
"N_D-Pantothenic acid","N_D-Pantothenic acid",0.485196207574873,0.26997583026105,0.584053737730951,-0.254600588936654,0.695308809081183,0.919572735099354,FALSE,34,67
"N_Ethyl-beta-glucuronide","N_Ethyl-beta-glucuronide",8.74863831528186,0.0548228577262812,0.233910859632133,-0.0790199367690434,0.994266084807029,0.997133032244234,FALSE,34,67
"N_5-Aminonaphthalene-2-sulfonic acid","N_5-Aminonaphthalene-2-sulfoni",-0.653540148309194,0.293238484763709,0.590225447611262,-7.76793559031516,0.013898006669634,0.188849384746203,TRUE,34,67
"N_N_acetyl_tyrosine","N_N_acetyl_tyrosine",0.188964450216172,0.501627023103495,0.746607662293574,-0.26167082137184,0.168758837373455,0.496602438640357,FALSE,34,67
"N_Olivetolcarboxylic acid","N_Olivetolcarboxylic acid",-0.194260823676718,0.567781517938052,0.79738595622648,0.765578949626999,0.130344398881079,0.459687880023346,FALSE,34,67
"N_Carnosine","N_Carnosine",2.11934795013962,0.00541529452536178,0.0527402597252626,-0.672412715889493,0.394440086333123,0.759297166191262,FALSE,34,67
"N_D-Mannitol","N_D-Mannitol",-0.22207128428305,0.974201656329201,0.997133032244234,-0.413913047508053,0.240001678293611,0.612600968904135,TRUE,34,67
"N_Chloranocryl","N_Chloranocryl",0.691351230737801,0.65331797084284,0.841057878326871,-0.114999001915933,0.501627023103495,0.844762302861704,FALSE,34,67
"N_8-Methylsulfinyloctyl isothiocyanate","N_8-Methylsulfinyloctyl isothi",-1.57278944619605,0.625606207439891,0.828829760745111,0,0.800282124918803,0.93082404652633,FALSE,34,67
"N_CMPF","N_CMPF",0.198539239645186,0.492450334616078,0.73795775185351,-0.424480408857864,0.309210060402269,0.680262132884991,FALSE,34,67
"N_Anserine","N_Anserine",0.690528716988432,0.441910378729124,0.705985751205581,-0.173894324967343,0.501627023103495,0.844762302861704,FALSE,34,67
"N_Pyroglutamyl-Isoleucine","N_Pyroglutamyl-Isoleucine",-0.707668033904422,0.234299814738091,0.535542433687066,0.126486460264445,0.524776582080756,0.844762302861704,FALSE,34,67
"N_alpha-L-(-)-Fucose 1-phosphate bis(cyclohexylammonium) salt","N_alpha-L-(-)-Fucose 1-phospha",-0.573742741750756,0.202099526127537,0.517374786886495,-0.510342227765552,0.0573265335638036,0.324371972508315,TRUE,34,67
"N_Pseudouridine","N_Pseudouridine",-0.546596871285814,0.754576942687637,0.916125935837564,0.0189668409106254,0.815327180650231,0.931845470620107,FALSE,34,67
"N_N-Acetyltryptophan","N_N-Acetyltryptophan",0.173966580138895,0.204652896566206,0.51799151221277,1.26203834991843,0.663721572198106,0.907218316507468,TRUE,34,67
"N_Homovanillic_Acid_sulfate","N_Homovanillic_Acid_sulfate",14.1460117274208,0.525320409108466,0.766591346190856,0.0812069816489078,0.587421724579571,0.88944405108105,TRUE,34,67
"N_Dihydrocaffeic_Acid3O_Sulfate","N_Dihydrocaffeic_Acid3O_Sulfat",-0.0107667262717204,0.6995967187413,0.874319852127891,-0.244687370994956,0.668947422962517,0.911662859612634,TRUE,34,67
"N_Phenylacetylglutamine","N_Phenylacetylglutamine",0.573240037378646,0.175531152799247,0.500878703529062,0.122910604540987,0.592380463673332,0.88944405108105,TRUE,34,67
"N_C12-AS (TENTATIVE)","N_C12-AS (TENTATIVE)",-0.144897293217433,0.782027474174203,0.926847376799056,0.128713070798039,0.622471025252834,0.88944405108105,FALSE,34,67
"N_ADENOSINE","N_ADENOSINE",0.0114657069597683,0.448349697880584,0.705985751205581,0.299008635794838,0.130344398881079,0.459687880023346,TRUE,34,67
"N_Inosine","N_Inosine",0.241000062825631,0.295733410132259,0.590225447611262,0.0198808989998422,0.962719014187204,0.995754867080436,TRUE,34,67
"N_Estrone","N_Estrone",1.60753709967392,0.0395351290000743,0.203583193011877,-0.189767956117169,0.997133032244234,0.997133032244234,FALSE,34,67
"N_Naringenin","N_Naringenin",4.27464284167236,8.30843640421017e-06,0.000120070306744715,-0.569409011506714,0.0741268170314336,0.339075143252696,FALSE,34,67
"N_Phenylbenzimidazole sulfonic acid","N_Phenylbenzimidazole sulfonic",-0.164259784651833,0.254654460841315,0.556513163204434,-0.454465701027591,0.0563913114901042,0.324371972508315,TRUE,34,67
"N_Xanthosine","N_Xanthosine",0.156375501146764,0.162037745117042,0.471382531249577,-0.541043126157124,0.410594925753914,0.771117299586618,FALSE,34,67
"N_Stearic acid","N_Stearic acid",-0.211068132939648,0.123197348637013,0.388678959080153,-0.542918747995188,0.155793266340079,0.489673834125084,TRUE,34,67
"N_C7SPC","N_C7SPC",17.7913282557308,0.00114781015152825,0.0138978094022881,-0.628440978502315,0.0729703246596333,0.339075143252696,FALSE,34,67
"N_2-[(2R,8S,8aR)-8,8a-dimethyl-2,3,5,6,7,8-hexahydro-1H-naphthalen-2-yl]prop-2-enoic acid","N_2-[(2R,8S,8aR)-8,8a-dimethyl",1.7909432381253,0.0181416907529858,0.129007578687899,-1.54533687889947,0.00880010509695825,0.140194777751542,FALSE,34,67
"N_Tetradecylsulfate","N_Tetradecylsulfate",2.2652787612543,0.008993513680789,0.0774894767137408,-0.249381457068544,0.727432998406775,0.921127425406416,FALSE,34,67
"N_8phiC8SPC","N_8phiC8SPC",20.9496885226023,2.2019877601128e-07,5.1920553501607e-06,-1.21103448411464,0.0481235060828383,0.302999270623665,FALSE,34,67
"N_N-Acetylneuraminic acid","N_N-Acetylneuraminic acid",-0.210293916815559,0.398442317293658,0.67359304961343,0.212077234169506,0.47457779501445,0.824266696604045,FALSE,34,67
"N_Dodecylbenzenesulfonic acid","N_Dodecylbenzenesulfonic acid",2.44933039019838,6.64153809159947e-08,2.47950755419714e-06,-0.298359080530744,0.689525324869013,0.919572735099354,FALSE,34,67
"N_Canrenone","N_Canrenone",3.26195049482526,8.06393509209139e-09,1.20421430708565e-06,-0.117692172131431,0.743091096205825,0.921127425406416,FALSE,34,67
"N_methyl chlorogenate","N_methyl chlorogenate",-0.57775416255279,0.945480940100678,0.988813684201804,0.157016247066924,0.5341872427047,0.851015538377833,FALSE,34,67
