"saliva_microbe","urine_microbe","urine_metab","ACME","ACME_p","ADE","prop_med","total_p","ACME_fdr"
"s__Scardovia wiggsiae","g__Porphyromonas_HROM_Genome_1062","P_(13E)-1-amino-13-ethylidene-11-methyl-6-azatricyclo_]trideca-2(7),3,5,10-tetraen-5-ol",0.00680416742751137,0.753333333333333,-0.0900291737782981,0.000319246219557298,0.533333333333333,0.993333333333333
"g__Campylobacter_B_HROM_Genome_1410","s__Escherichia coli","P_2-Aminobenzimidazole",0.00442190438064514,0.76,-0.00441514798841168,0.0331511804645134,0.973333333333333,0.993333333333333
"s__Streptococcus mitis_BA","s__Porphyromonas gingivalis","P_Kainic acid",-0.00235980555071237,0.766666666666667,-0.0518417197464378,0.00899172320385836,0.366666666666667,0.993333333333333
"g__Centipeda_HROM_Genome_2745","s__Moraxella_A cinereus","P_Phenylacetylglutamine",-0.00568861869246262,0.773333333333333,0.113584762355395,-0.00162615108520133,0.433333333333333,0.993333333333333
"g__Neisseria_HROM_Genome_4825","s__Tannerella forsythia","N_3,4-Dihydroxybenzoic acid",0.00634894620901421,0.773333333333333,0.115800761636542,0.01518412814527,0.313333333333333,0.993333333333333
"s__Porphyromonas catoniae","s__Corynebacterium matruchotii","P_(E)-1-(4-methylquinazolin-2(1H)-ylidene)guanidine",0.00449200721936415,0.78,0.0994279427929861,0.0205034860592361,0.22,0.993333333333333
"s__Streptococcus mitis_BA","s__Porphyromonas gingivalis","P_Oxolinic acid",-0.0121713984248258,0.793333333333333,-0.0921191414281974,0.00918494020902753,0.786666666666667,0.993333333333333
"g__Nanogingivalis_HROM_Genome_3860","s__Moraxella_A cinereus","P_5-OXO-L-PROLINE",0.00220973607977278,0.806666666666667,-0.0420688002416326,0.000618333673097759,0.566666666666667,0.993333333333333
"g__Centipeda_HROM_Genome_2745","s__Moraxella_A cinereus","N_Chloranocryl",-0.0033565196894256,0.813333333333333,-0.00577245141294002,0.00179796671586566,0.966666666666667,0.993333333333333
"g__Neisseria_HROM_Genome_4825","s__Corynebacterium matruchotii","P_Kainic acid",0.00724734839786459,0.82,-0.0825850082056768,-0.00205169090732624,0.513333333333333,0.993333333333333
"s__Streptococcus mitis_BO","s__Bacteroides uniformis","P_Kainic acid",0.000938831283471357,0.826666666666667,-0.0190639934182535,-0.000735494187928484,0.7,0.993333333333333
"g__F0428_HROM_Genome_1701","s__Veillonella atypica","P_Kainic acid",0.00254168020643159,0.826666666666667,-0.105869848572181,-0.0164351853130794,0.0533333333333333,0.993333333333333
"s__HOT-345 sp013333295","s__Acinetobacter johnsonii","P_dioctylamine",0.00122866350794927,0.84,-0.0113499819812119,0.00477945240609631,0.693333333333333,0.993333333333333
"g__Gemella_HROM_Genome_2689","g__Bergeyella_A_HROM_Genome_1209","P_Kainic acid",-0.00154345355547841,0.846666666666667,0.0292381440215744,-0.00941666751434897,0.44,0.993333333333333
"g__Centipeda_HROM_Genome_2745","s__Moraxella_A cinereus","N_citramalic acid",0.0132155219381733,0.846666666666667,-0.589268090828958,-0.00397674366197024,0.166666666666667,0.993333333333333
"g__Streptococcus_HROM_Genome_2387","s__Burkholderia contaminans","P_1,2,3,4-tetrahydro-6-methoxy-1-oxo-beta-carboline",0.000364855063798388,0.866666666666667,-0.0168768669787078,-0.0037939784589378,0.666666666666667,0.993333333333333
"g__Streptococcus_HROM_Genome_2387","s__Burkholderia contaminans","N_Acamprosate",-0.000672071386724947,0.873333333333333,0.00186704943215046,0.0105225885649462,1,0.993333333333333
"g__Centipeda_HROM_Genome_2745","s__Moraxella_A cinereus","P_8-acetyl-5,7-dimethoxy-2,2-dimethylchromene",0.00723213725040201,0.886666666666667,0.239203682548212,0.0103332360670886,0.6,0.993333333333333
"s__Limosilactobacillus vaginalis","s__Porphyromonas gingivalis","P_Kainic acid",0.00256125452290386,0.886666666666667,-0.0729210534386067,-0.00169748406310807,0.28,0.993333333333333
"g__F0428_HROM_Genome_1701","s__Veillonella sp900552445","P_Kainic acid",-0.00206867446728165,0.906666666666667,-0.102971574131855,0.0157563053428912,0.0666666666666667,0.993333333333333
"s__Haemophilus seminalis","s__Porphyromonas gingivalis","P_Kainic acid",-0.00116876365606473,0.913333333333333,-0.0994913526371024,0.00163646222308555,0.226666666666667,0.993333333333333
"s__Kingella_B oralis","s__Escherichia coli","P_2,6-Xylidine",0.000695321329580425,0.92,0.00511250001397598,0.0315832388505799,0.846666666666667,0.993333333333333
"g__Centipeda_HROM_Genome_2745","s__Moraxella_A cinereus","P_Osthol",-0.00580337625164128,0.92,0.332566975040486,-0.0032965958914865,0.3,0.993333333333333
"g__Streptococcus_HROM_Genome_2387","s__Burkholderia contaminans","N_Uridine 5'-monophosphate",-0.00265183542066187,0.94,0.0666246475969272,0.00078494685776378,0.566666666666667,0.993333333333333
"g__Campylobacter_B_HROM_Genome_1410","s__Escherichia coli","P_2,6-Xylidine",-0.000905927753551273,0.94,0.028657957533645,-0.0098224632050764,0.34,0.993333333333333
"s__Centipeda sp000318175","s__Cutibacterium modestum","P_Acridine",0.00185485054942663,0.94,-0.0152077493237105,0.00448698734332752,0.893333333333333,0.993333333333333
"s__Bacteroides_D sp013333195","s__Burkholderia contaminans","N_Uridine 5'-monophosphate",-0.00147126326509377,0.94,0.0856295652221624,0.00448628456496979,0.513333333333333,0.993333333333333
"g__Streptococcus_HROM_Genome_2292","s__Bacteroides uniformis","P_Kainic acid",-0.000442203042833615,0.946666666666667,0.0164187338358038,0.00309371102646146,0.76,0.993333333333333
"g__Neisseria_HROM_Genome_4825","s__Porphyromonas gingivalis","P_10-Azabenzo[a]pyrene",0.00280923599203467,0.953333333333333,0.213462700528154,0.00425664128159931,0.433333333333333,0.993333333333333
"s__Centipeda sp000318175","s__Cutibacterium modestum","P_4-Hexylaniline",0.000751991481812814,0.973333333333333,0.0276632377575515,0.00312942594877735,0.753333333333333,0.993333333333333
"g__Neisseria_HROM_Genome_4825","s__Porphyromonas gingivalis","N_3,4-Dihydroxybenzoic acid",0.00132603731384369,0.973333333333333,0.116251000376438,0.00311808711571457,0.326666666666667,0.993333333333333
"g__Streptococcus_HROM_Genome_2387","s__Burkholderia contaminans","P_(13E)-1-amino-13-ethylidene-11-methyl-6-azatricyclo_]trideca-2(7),3,5,10-tetraen-5-ol",-5.80457342503421e-06,0.98,0.0321447340416573,0.00382453309870468,0.78,0.993333333333333
"g__Neisseria_HROM_Genome_4825","s__Porphyromonas gingivalis","N_4-Vinylphenol",0.00076698331614831,0.98,0.392093036680248,0.000411726192588073,0.0333333333333333,0.993333333333333
"s__Streptococcus mitis_L","s__Cutibacterium modestum","P_Acridine",-0.000394651548758786,0.986666666666667,-0.00933171263319652,-0.00157547882363603,0.9,0.993333333333333
"g__Neisseria_HROM_Genome_4825","s__Porphyromonas gingivalis","P_Methyleugenol",-0.000763307200741312,0.993333333333333,0.0455355599285133,-0.00122941720709866,0.653333333333333,0.993333333333333
"g__Porphyromonas_HROM_Genome_1091","s__Prevotella melaninogenica","P_(E)-1-(4-methylquinazolin-2(1H)-ylidene)guanidine",0.000204751344878192,0.993333333333333,0.144551280652415,0.000555492142694375,0.06,0.993333333333333
