"feature","Genus","term","lfc","q","diff_abn"
"SDRK01_sp007845205","SDRK01","Periodontitis",1.10794750062114,0.721559400998947,FALSE
"SDRW01_sp007845485","SDRW01","Periodontitis",-0.29699380511588,0.887599059402118,FALSE
"SDRW01_sp013333595","SDRW01","Periodontitis",-0.202071223824609,0.941770406378362,FALSE
"SDRW01_sp916438855","SDRW01","Periodontitis",0.28399215092077,0.935759557466178,FALSE
"Saccharimonas_sp010202265","Saccharimonas","Periodontitis",0.958891129495775,0.789676745461493,FALSE
"Saccharimonas_sp013333625","Saccharimonas","Periodontitis",-0.266117354136594,0.931066177771918,FALSE
"Saccharimonas_sp013333645","Saccharimonas","Periodontitis",-0.3587205552883,0.931066177771918,FALSE
"Saccharimonas_sp013333675","Saccharimonas","Periodontitis",0.797943625590588,0.656040240215128,FALSE
"Saccharimonas_sp013333795","Saccharimonas","Periodontitis",0.346573868801379,0.893331348406372,FALSE
"Saccharimonas_sp013333845","Saccharimonas","Periodontitis",-0.767271473809949,0.752763074200707,FALSE
"Saccharimonas_sp015257605","Saccharimonas","Periodontitis",-0.48795703514279,0.82031969432547,FALSE
"Saccharimonas_sp015257665","Saccharimonas","Periodontitis",-0.0261893246473039,0.994574801606768,FALSE
"Saccharimonas_sp018127705","Saccharimonas","Periodontitis",-0.391772760115978,0.918129727483039,FALSE
"Saccharimonas_sp905365145","Saccharimonas","Periodontitis",-0.449669943656052,0.875968450173405,FALSE
"Saccharimonas_sp905371595","Saccharimonas","Periodontitis",-1.01955766543875,0.576777123740861,FALSE
"Saccharimonas_sp905371715","Saccharimonas","Periodontitis",1.10621728943299,0.544311524722738,FALSE
"Saccharimonas_sp905372095","Saccharimonas","Periodontitis",-0.580283929458729,0.819024027750225,FALSE
"Saccharimonas_sp905372275","Saccharimonas","Periodontitis",-1.11706191743406,0.439344508454532,FALSE
"Saccharimonas_sp905373345","Saccharimonas","Periodontitis",0.047740221053556,0.988052730291967,FALSE
"Saccharimonas_sp905373835","Saccharimonas","Periodontitis",0.380951144023859,0.92939320967904,FALSE
"Saccharimonas_sp927910745","Saccharimonas","Periodontitis",0.303465659355182,0.931066177771918,FALSE
"Salmonella_enterica","Salmonella","Periodontitis",-0.360069108729846,0.875968450173405,FALSE
"Scardovia_inopinata","Scardovia","Periodontitis",-0.844022342330332,0.340643483340868,FALSE
"Scardovia_wiggsiae","Scardovia","Periodontitis",-0.384272946908917,0.903619051368462,FALSE
"Selenomonas_sp905372355","Selenomonas","Periodontitis",-0.623913004783713,0.678358016396519,FALSE
"Selenomonas_sp905373085","Selenomonas","Periodontitis",0.147984640906763,0.935759557466178,FALSE
"Selenomonas_sp916438625","Selenomonas","Periodontitis",0.0134976697070689,0.994574801606768,FALSE
"Selenomonas_sputigena","Selenomonas","Periodontitis",-0.401502767119696,0.857780728636503,FALSE
"Shuttleworthia_satelles","Shuttleworthia","Periodontitis",0.307956928282365,0.92939320967904,FALSE
"Simonsiella_muelleri","Simonsiella","Periodontitis",0.370282730643384,0.91311198144838,FALSE
"Slackia_exigua","Slackia","Periodontitis",0.328733197379727,0.875968450173405,FALSE
"Sphingomonas_aquatilis","Sphingomonas","Periodontitis",-0.038651118435977,0.981591469218086,FALSE
"Sphingomonas_echinoides","Sphingomonas","Periodontitis",-0.440632934596906,0.764025822042318,FALSE
"Sphingomonas_paucimobilis","Sphingomonas","Periodontitis",-0.443487261752247,0.852041837188902,FALSE
"Staphylococcus_aureus","Staphylococcus","Periodontitis",-0.0559855691196566,0.985578636622586,FALSE
"Staphylococcus_epidermidis","Staphylococcus","Periodontitis",-0.879363106407095,0.351793284819602,FALSE
"Stenotrophomonas_maltophilia","Stenotrophomonas","Periodontitis",-0.208836218322683,0.901875023080664,FALSE
"Stomatobaculum_longum","Stomatobaculum","Periodontitis",-1.0220997613386,0.439344508454532,FALSE
"Stomatobaculum_longum_A","Stomatobaculum","Periodontitis",-0.526178628567153,0.77226514789054,FALSE
"Stomatobaculum_naviforme","Stomatobaculum","Periodontitis",0.120412791884602,0.928315219344036,FALSE
"Stomatobaculum_sp916439095","Stomatobaculum","Periodontitis",-0.631617186963944,0.73646631726645,FALSE
"Streptococcus_agalactiae","Streptococcus","Periodontitis",-0.841203436057169,0.79419930113864,FALSE
"Streptococcus_anginosus","Streptococcus","Periodontitis",1.24138764915709,0.619256885814797,FALSE
"Streptococcus_anginosus_C","Streptococcus","Periodontitis",0.0455537855232345,0.988052730291967,FALSE
"Streptococcus_australis","Streptococcus","Periodontitis",-0.706389800032316,0.82031969432547,FALSE
"Streptococcus_australis_A","Streptococcus","Periodontitis",0.99513877310754,0.748840484628747,FALSE
"Streptococcus_australis_B","Streptococcus","Periodontitis",-1.44027763860442,0.650463956526574,FALSE
"Streptococcus_australis_C","Streptococcus","Periodontitis",-0.859855208536193,0.789676745461493,FALSE
"Streptococcus_australis_D","Streptococcus","Periodontitis",-1.22977703587639,0.641049639660658,FALSE
"Streptococcus_canis","Streptococcus","Periodontitis",0.179897521021629,0.918129727483039,FALSE
"Streptococcus_chosunense","Streptococcus","Periodontitis",0.653999990939645,0.819024027750225,FALSE
"Streptococcus_constellatus","Streptococcus","Periodontitis",1.87845631255178,0.0235426179522046,TRUE
"Streptococcus_cristatus","Streptococcus","Periodontitis",-0.38783064335642,0.845593559607939,FALSE
"Streptococcus_cristatus_A","Streptococcus","Periodontitis",-0.257667192032798,0.928315219344036,FALSE
"Streptococcus_cristatus_B","Streptococcus","Periodontitis",-1.31823973827178,0.594081335004396,FALSE
"Streptococcus_cristatus_C","Streptococcus","Periodontitis",-1.3927922407129,0.444898545571126,FALSE
"Streptococcus_cristatus_D","Streptococcus","Periodontitis",-0.799824291021618,0.76907100244705,FALSE
"Streptococcus_cristatus_E","Streptococcus","Periodontitis",-0.953109751113334,0.678358016396519,FALSE
"Streptococcus_cristatus_F","Streptococcus","Periodontitis",-0.0219304086990287,0.994574801606768,FALSE
"Streptococcus_cristatus_G","Streptococcus","Periodontitis",-0.310215009829304,0.931066177771918,FALSE
"Streptococcus_dentisani","Streptococcus","Periodontitis",-0.23103089260689,0.944419780469954,FALSE
"Streptococcus_downii","Streptococcus","Periodontitis",-0.869973833409731,0.764025822042318,FALSE
"Streptococcus_gordonii","Streptococcus","Periodontitis",-0.721739389194312,0.594081335004396,FALSE
"Streptococcus_gwangjuense","Streptococcus","Periodontitis",0.487455692946516,0.92019234493797,FALSE
"Streptococcus_halitosis","Streptococcus","Periodontitis",-0.883400139820676,0.819024027750225,FALSE
"Streptococcus_henryi","Streptococcus","Periodontitis",-0.163204322005264,0.931486127236172,FALSE
"Streptococcus_ilei","Streptococcus","Periodontitis",-0.715709935469618,0.819024027750225,FALSE
"Streptococcus_infantis","Streptococcus","Periodontitis",-0.0541496063088536,0.988052730291967,FALSE
"Streptococcus_infantis_B","Streptococcus","Periodontitis",-0.551288057249138,0.891366464668833,FALSE
"Streptococcus_infantis_C","Streptococcus","Periodontitis",-1.13400610663586,0.662021137950793,FALSE
"Streptococcus_infantis_E","Streptococcus","Periodontitis",-1.14380407803605,0.748840484628747,FALSE
"Streptococcus_infantis_F","Streptococcus","Periodontitis",0.230012386348575,0.923401036998279,FALSE
"Streptococcus_infantis_G","Streptococcus","Periodontitis",-0.670016040722832,0.782278763021545,FALSE
"Streptococcus_infantis_H","Streptococcus","Periodontitis",-0.115097638594731,0.964892349556152,FALSE
"Streptococcus_infantis_I","Streptococcus","Periodontitis",0.489027724757467,0.621832518486983,FALSE
"Streptococcus_infantis_J","Streptococcus","Periodontitis",0.362562467520083,0.931066177771918,FALSE
"Streptococcus_infantis_K","Streptococcus","Periodontitis",-0.18314609884321,0.938021888105513,FALSE
"Streptococcus_infantis_L","Streptococcus","Periodontitis",0.953006745448293,0.567771260736114,FALSE
"Streptococcus_intermedius","Streptococcus","Periodontitis",-0.401184772109899,0.887400491039028,FALSE
"Streptococcus_lactarius","Streptococcus","Periodontitis",-0.0860010706540824,0.97181511095524,FALSE
"Streptococcus_mitis","Streptococcus","Periodontitis",1.24916774032928,0.419435116055953,FALSE
"Streptococcus_mitis_A","Streptococcus","Periodontitis",0.0427281495543215,0.989616510894867,FALSE
"Streptococcus_mitis_AC","Streptococcus","Periodontitis",0.736566716969016,0.897094033392487,FALSE
"Streptococcus_mitis_AD","Streptococcus","Periodontitis",2.47835105836145,0.264374579039764,FALSE
"Streptococcus_mitis_AF","Streptococcus","Periodontitis",-0.452376482917973,0.748840484628747,FALSE
"Streptococcus_mitis_AH","Streptococcus","Periodontitis",0.552941200274481,0.897094033392487,FALSE
"Streptococcus_mitis_AI","Streptococcus","Periodontitis",-0.454513343933397,0.916478804681139,FALSE
"Streptococcus_mitis_AK","Streptococcus","Periodontitis",1.75691377479545,0.59917720164348,FALSE
"Streptococcus_mitis_AP","Streptococcus","Periodontitis",1.07518574414378,0.754457896279163,FALSE
"Streptococcus_mitis_AQ","Streptococcus","Periodontitis",-0.039920530966807,0.989616510894867,FALSE
"Streptococcus_mitis_AR","Streptococcus","Periodontitis",-0.931776269847133,0.641049639660658,FALSE
"Streptococcus_mitis_AT","Streptococcus","Periodontitis",1.49149422431086,0.502335745811026,FALSE
"Streptococcus_mitis_AV","Streptococcus","Periodontitis",0.340792588081298,0.893331348406372,FALSE
"Streptococcus_mitis_AW","Streptococcus","Periodontitis",-0.836617949285533,0.857780728636503,FALSE
"Streptococcus_mitis_AX","Streptococcus","Periodontitis",1.16810284600575,0.771504900168125,FALSE
"Streptococcus_mitis_AY","Streptococcus","Periodontitis",-0.852296287215668,0.703262226382726,FALSE
"Streptococcus_mitis_AZ","Streptococcus","Periodontitis",0.279564566627337,0.935759557466178,FALSE
"Streptococcus_mitis_BA","Streptococcus","Periodontitis",0.6480649218118,0.903619051368462,FALSE
"Streptococcus_mitis_BB","Streptococcus","Periodontitis",0.859894218454837,0.846892072139554,FALSE
"Streptococcus_mitis_BC","Streptococcus","Periodontitis",0.668225874720514,0.875968450173405,FALSE
"Streptococcus_mitis_BD","Streptococcus","Periodontitis",-1.24976176205473,0.399680011328546,FALSE
"Streptococcus_mitis_BE","Streptococcus","Periodontitis",0.597012267760026,0.903619051368462,FALSE
"Streptococcus_mitis_BF","Streptococcus","Periodontitis",-0.0358090905783638,0.989616510894867,FALSE
"Streptococcus_mitis_BG","Streptococcus","Periodontitis",-0.892515508218036,0.797843996879913,FALSE
"Streptococcus_mitis_BH","Streptococcus","Periodontitis",-0.485061505984968,0.856818039687146,FALSE
"Streptococcus_mitis_BI","Streptococcus","Periodontitis",-0.628415850628911,0.857780728636503,FALSE
"Streptococcus_mitis_BJ","Streptococcus","Periodontitis",-1.46617068207277,0.201302347314987,FALSE
"Streptococcus_mitis_BK","Streptococcus","Periodontitis",-0.483716795857715,0.921504754021612,FALSE
"Streptococcus_mitis_BL","Streptococcus","Periodontitis",-0.326364294378181,0.938021888105513,FALSE
"Streptococcus_mitis_BM","Streptococcus","Periodontitis",2.05682924877677,0.407528038028244,FALSE
"Streptococcus_mitis_BN","Streptococcus","Periodontitis",1.62562508265756,0.426514418681496,FALSE
"Streptococcus_mitis_BO","Streptococcus","Periodontitis",0.279443024485438,0.938021888105513,FALSE
"Streptococcus_mitis_BP","Streptococcus","Periodontitis",0.911238334105655,0.367759649573019,FALSE
"Streptococcus_mitis_BQ","Streptococcus","Periodontitis",0.90938174621081,0.849131645053516,FALSE
"Streptococcus_mitis_BR","Streptococcus","Periodontitis",0.0229586329928004,0.994574801606768,FALSE
"Streptococcus_mitis_BS","Streptococcus","Periodontitis",-0.486872739640081,0.918373126197447,FALSE
"Streptococcus_mitis_BT","Streptococcus","Periodontitis",0.227486787805684,0.931486127236172,FALSE
"Streptococcus_mitis_BU","Streptococcus","Periodontitis",-0.659535714583088,0.875968450173405,FALSE
"Streptococcus_mitis_BV","Streptococcus","Periodontitis",0.454462120553967,0.931066177771918,FALSE
"Streptococcus_mitis_BW","Streptococcus","Periodontitis",-0.0526085627197657,0.985578636622586,FALSE
"Streptococcus_mitis_C","Streptococcus","Periodontitis",-1.71744521433085,0.600207633951212,FALSE
"Streptococcus_mitis_D","Streptococcus","Periodontitis",-1.1154672804156,0.265697825764216,FALSE
"Streptococcus_mitis_E","Streptococcus","Periodontitis",-0.138685767603279,0.961026772319214,FALSE
"Streptococcus_mitis_F","Streptococcus","Periodontitis",-0.506441415595239,0.893331348406372,FALSE
"Streptococcus_mitis_H","Streptococcus","Periodontitis",0.0203827345283717,0.99583259173381,FALSE
"Streptococcus_mitis_I","Streptococcus","Periodontitis",0.535012461947273,0.907666893207068,FALSE
"Streptococcus_mitis_J","Streptococcus","Periodontitis",-0.234644179777752,0.903619051368462,FALSE
"Streptococcus_mitis_K","Streptococcus","Periodontitis",0.568977813765764,0.91311198144838,FALSE
"Streptococcus_mitis_L","Streptococcus","Periodontitis",1.38357785822797,0.65633377700217,FALSE
"Streptococcus_mitis_M","Streptococcus","Periodontitis",0.362256714200611,0.937689224686641,FALSE
"Streptococcus_mitis_N","Streptococcus","Periodontitis",0.477008468239301,0.928315219344036,FALSE
"Streptococcus_mitis_O","Streptococcus","Periodontitis",0.198465402098511,0.955383115855781,FALSE
"Streptococcus_mitis_P","Streptococcus","Periodontitis",-0.539527232403239,0.903619051368462,FALSE
"Streptococcus_mitis_Q","Streptococcus","Periodontitis",1.67880099915877,0.572611562661887,FALSE
"Streptococcus_mitis_W","Streptococcus","Periodontitis",0.407207397648845,0.935759557466178,FALSE
"Streptococcus_mitis_Y","Streptococcus","Periodontitis",-2.22980589962354,0.304105215060859,FALSE
"Streptococcus_mutans","Streptococcus","Periodontitis",-0.905943445540813,0.752763074200707,FALSE
"Streptococcus_oralis","Streptococcus","Periodontitis",0.461691530412595,0.752763074200707,FALSE
"Streptococcus_oralis_AA","Streptococcus","Periodontitis",-1.17498791096522,0.708851287896161,FALSE
"Streptococcus_oralis_AB","Streptococcus","Periodontitis",0.512955722910879,0.849131645053516,FALSE
"Streptococcus_oralis_AC","Streptococcus","Periodontitis",-1.53073066799734,0.513462399623542,FALSE
"Streptococcus_oralis_AD","Streptococcus","Periodontitis",-0.831192224530973,0.575575556539127,FALSE
"Streptococcus_oralis_B","Streptococcus","Periodontitis",-0.201479251475175,0.95124838147407,FALSE
"Streptococcus_oralis_BA","Streptococcus","Periodontitis",1.03284182413832,0.843468148588481,FALSE
"Streptococcus_oralis_BC","Streptococcus","Periodontitis",-0.4362380768349,0.931066177771918,FALSE
"Streptococcus_oralis_BD","Streptococcus","Periodontitis",-1.42568635535918,0.554286006382464,FALSE
"Streptococcus_oralis_BE","Streptococcus","Periodontitis",-1.05440636359868,0.641049639660658,FALSE
"Streptococcus_oralis_BF","Streptococcus","Periodontitis",-0.734375471795748,0.752763074200707,FALSE
"Streptococcus_oralis_BG","Streptococcus","Periodontitis",0.267512364624238,0.938021888105513,FALSE
"Streptococcus_oralis_BH","Streptococcus","Periodontitis",0.329890927999678,0.931066177771918,FALSE
"Streptococcus_oralis_BI","Streptococcus","Periodontitis",0.625601271741866,0.82031969432547,FALSE
"Streptococcus_oralis_BJ","Streptococcus","Periodontitis",-0.377647796374542,0.901875023080664,FALSE
"Streptococcus_oralis_BL","Streptococcus","Periodontitis",-0.733416177438412,0.800410565489483,FALSE
"Streptococcus_oralis_BM","Streptococcus","Periodontitis",-0.228197911304136,0.938021888105513,FALSE
"Streptococcus_oralis_BN","Streptococcus","Periodontitis",-0.0254264363839912,0.994574801606768,FALSE
"Streptococcus_oralis_BO","Streptococcus","Periodontitis",-1.80746765948552,0.339563970368427,FALSE
"Streptococcus_oralis_BP","Streptococcus","Periodontitis",-0.642544654661487,0.857780728636503,FALSE
"Streptococcus_oralis_BQ","Streptococcus","Periodontitis",-0.729664452540563,0.752763074200707,FALSE
"Streptococcus_oralis_BR","Streptococcus","Periodontitis",0.638737551640954,0.874194669137704,FALSE
"Streptococcus_oralis_BS","Streptococcus","Periodontitis",1.00940216789739,0.784605238431615,FALSE
"Streptococcus_oralis_BT","Streptococcus","Periodontitis",-0.756173039107107,0.866497200073262,FALSE
"Streptococcus_oralis_BU","Streptococcus","Periodontitis",-0.71957687630866,0.789676745461493,FALSE
"Streptococcus_oralis_C","Streptococcus","Periodontitis",-0.608835512767202,0.897094033392487,FALSE
"Streptococcus_oralis_D","Streptococcus","Periodontitis",2.33286787492529,0.1068064253189,FALSE
"Streptococcus_oralis_E","Streptococcus","Periodontitis",-0.310738830921502,0.931486127236172,FALSE
"Streptococcus_oralis_F","Streptococcus","Periodontitis",-0.999615414353448,0.819024027750225,FALSE
"Streptococcus_oralis_G","Streptococcus","Periodontitis",-0.424675805977262,0.931066177771918,FALSE
"Streptococcus_oralis_H","Streptococcus","Periodontitis",-0.159462744151521,0.962130706878303,FALSE
"Streptococcus_oralis_I","Streptococcus","Periodontitis",0.263704737195408,0.935759557466178,FALSE
"Streptococcus_oralis_J","Streptococcus","Periodontitis",0.22630425137877,0.944419780469954,FALSE
"Streptococcus_oralis_K","Streptococcus","Periodontitis",-1.92786814142908,0.304105215060859,FALSE
"Streptococcus_oralis_L","Streptococcus","Periodontitis",-1.03074683580874,0.555196462682194,FALSE
"Streptococcus_oralis_M","Streptococcus","Periodontitis",-0.0261041353153881,0.993124594721794,FALSE
"Streptococcus_oralis_N","Streptococcus","Periodontitis",-0.47663953205395,0.82031969432547,FALSE
"Streptococcus_oralis_O","Streptococcus","Periodontitis",-0.281454893164156,0.938021888105513,FALSE
"Streptococcus_oralis_R","Streptococcus","Periodontitis",0.46369563739352,0.903619051368462,FALSE
"Streptococcus_oralis_S","Streptococcus","Periodontitis",1.54280729578138,0.166087640521275,FALSE
"Streptococcus_oralis_T","Streptococcus","Periodontitis",0.190974410214153,0.958127592506204,FALSE
"Streptococcus_oralis_U","Streptococcus","Periodontitis",-0.952522098727125,0.683358294287369,FALSE
"Streptococcus_oralis_V","Streptococcus","Periodontitis",-0.325927342784121,0.931066177771918,FALSE
"Streptococcus_oralis_W","Streptococcus","Periodontitis",0.407401738724336,0.931066177771918,FALSE
"Streptococcus_oralis_Y","Streptococcus","Periodontitis",-0.225622506287534,0.952324916212912,FALSE
"Streptococcus_oralis_Z","Streptococcus","Periodontitis",-1.38785047725668,0.607753419668911,FALSE
"Streptococcus_parasanguinis","Streptococcus","Periodontitis",-0.355575029625704,0.931486127236172,FALSE
"Streptococcus_parasanguinis_A","Streptococcus","Periodontitis",-0.649840128076711,0.764025822042318,FALSE
"Streptococcus_parasanguinis_B","Streptococcus","Periodontitis",-0.697602441813118,0.764025822042318,FALSE
"Streptococcus_parasanguinis_C","Streptococcus","Periodontitis",-1.59394957585058,0.460787163771363,FALSE
"Streptococcus_parasanguinis_D","Streptococcus","Periodontitis",-0.0927648575001563,0.98335077220333,FALSE
"Streptococcus_parasanguinis_E","Streptococcus","Periodontitis",-1.26208631966582,0.692671059127613,FALSE
"Streptococcus_parasanguinis_F","Streptococcus","Periodontitis",-1.58874827382911,0.531686454387662,FALSE
"Streptococcus_parasanguinis_G","Streptococcus","Periodontitis",-0.293024886816633,0.903619051368462,FALSE
"Streptococcus_parasanguinis_H","Streptococcus","Periodontitis",-0.311799582100667,0.857780728636503,FALSE
"Streptococcus_parasanguinis_I","Streptococcus","Periodontitis",-1.38838425392325,0.678358016396519,FALSE
"Streptococcus_parasanguinis_J","Streptococcus","Periodontitis",-1.17724542342832,0.578142996149135,FALSE
"Streptococcus_parasanguinis_K","Streptococcus","Periodontitis",-1.13559308637137,0.439344508454532,FALSE
"Streptococcus_parasanguinis_L","Streptococcus","Periodontitis",-0.685099115133016,0.748840484628747,FALSE
"Streptococcus_parasanguinis_M","Streptococcus","Periodontitis",-1.18872261567929,0.59917720164348,FALSE
"Streptococcus_parasanguinis_N","Streptococcus","Periodontitis",-0.743725806070282,0.752763074200707,FALSE
"Streptococcus_parasanguinis_P","Streptococcus","Periodontitis",-0.488707792990521,0.875968450173405,FALSE
"Streptococcus_peroris","Streptococcus","Periodontitis",-0.0365639771511493,0.988157744032148,FALSE
"Streptococcus_pneumoniae","Streptococcus","Periodontitis",0.133606312094042,0.935759557466178,FALSE
"Streptococcus_pneumoniae_A","Streptococcus","Periodontitis",0.707046900812935,0.843468148588481,FALSE
"Streptococcus_pneumoniae_B","Streptococcus","Periodontitis",0.444524944575232,0.893331348406372,FALSE
"Streptococcus_pneumoniae_C","Streptococcus","Periodontitis",0.0185998448907958,0.994574801606768,FALSE
"Streptococcus_pneumoniae_E","Streptococcus","Periodontitis",0.275116376333408,0.931066177771918,FALSE
"Streptococcus_pseudopneumoniae","Streptococcus","Periodontitis",1.02454180832998,0.632942859387323,FALSE
"Streptococcus_pseudopneumoniae_A","Streptococcus","Periodontitis",-0.0367709496322007,0.993124594721794,FALSE
"Streptococcus_pseudopneumoniae_C","Streptococcus","Periodontitis",-0.737940080414442,0.893331348406372,FALSE
"Streptococcus_pseudopneumoniae_D","Streptococcus","Periodontitis",-9.69777671642764e-05,0.999918493608694,FALSE
"Streptococcus_pseudopneumoniae_E","Streptococcus","Periodontitis",-0.213424186781004,0.952324916212912,FALSE
"Streptococcus_pseudopneumoniae_G","Streptococcus","Periodontitis",0.300816541798957,0.938021888105513,FALSE
"Streptococcus_pseudopneumoniae_H","Streptococcus","Periodontitis",0.206070520989498,0.941770406378362,FALSE
"Streptococcus_pseudopneumoniae_J","Streptococcus","Periodontitis",2.1271081055626,0.344582292967468,FALSE
"Streptococcus_pseudopneumoniae_L","Streptococcus","Periodontitis",-0.566433043156736,0.845593559607939,FALSE
"Streptococcus_pseudopneumoniae_M","Streptococcus","Periodontitis",0.224246159838356,0.938021888105513,FALSE
"Streptococcus_pseudopneumoniae_N","Streptococcus","Periodontitis",0.27185106140558,0.931066177771918,FALSE
"Streptococcus_pseudopneumoniae_P","Streptococcus","Periodontitis",-0.502972429451298,0.857780728636503,FALSE
"Streptococcus_rubneri","Streptococcus","Periodontitis",-0.394395506707682,0.897094033392487,FALSE
"Streptococcus_salivarius","Streptococcus","Periodontitis",-0.673165068430795,0.764025822042318,FALSE
"Streptococcus_sanguinis","Streptococcus","Periodontitis",0.568183783126784,0.752763074200707,FALSE
"Streptococcus_sanguinis_A","Streptococcus","Periodontitis",-0.312849310780341,0.931066177771918,FALSE
"Streptococcus_sanguinis_C","Streptococcus","Periodontitis",-0.466705506893551,0.918373126197447,FALSE
"Streptococcus_sanguinis_D","Streptococcus","Periodontitis",0.183374526799743,0.93885385534952,FALSE
"Streptococcus_sanguinis_E","Streptococcus","Periodontitis",0.32269932732975,0.938021888105513,FALSE
"Streptococcus_sanguinis_F","Streptococcus","Periodontitis",0.335969453124026,0.931066177771918,FALSE
"Streptococcus_sanguinis_G","Streptococcus","Periodontitis",0.636935739957171,0.82031969432547,FALSE
"Streptococcus_sanguinis_H","Streptococcus","Periodontitis",0.597015589231352,0.73646631726645,FALSE
"Streptococcus_sanguinis_I","Streptococcus","Periodontitis",0.213977964696857,0.935759557466178,FALSE
"Streptococcus_sanguinis_J","Streptococcus","Periodontitis",-0.636009247643743,0.875968450173405,FALSE
"Streptococcus_shenyangsis","Streptococcus","Periodontitis",1.40212924832569,0.419275293104881,FALSE
"Streptococcus_sinensis","Streptococcus","Periodontitis",1.05002344635874,0.626567839408661,FALSE
"Streptococcus_sobrinus","Streptococcus","Periodontitis",-0.328671457486181,0.875968450173405,FALSE
"Streptococcus_sp000187445","Streptococcus","Periodontitis",-0.27346987944615,0.928315219344036,FALSE
"Streptococcus_sp000187745","Streptococcus","Periodontitis",0.30184935905821,0.93885385534952,FALSE
"Streptococcus_sp000220065","Streptococcus","Periodontitis",-0.754626305777801,0.819024027750225,FALSE
"Streptococcus_sp000235485","Streptococcus","Periodontitis",-1.4055352018987,0.578142996149135,FALSE
"Streptococcus_sp000259505","Streptococcus","Periodontitis",0.303903360405837,0.931486127236172,FALSE
"Streptococcus_sp000314795","Streptococcus","Periodontitis",-1.49424106867273,0.339563970368427,FALSE
"Streptococcus_sp000411475","Streptococcus","Periodontitis",-0.838438024385922,0.752763074200707,FALSE
"Streptococcus_sp000831085","Streptococcus","Periodontitis",1.18343348637372,0.612978954793559,FALSE
"Streptococcus_sp001553685","Streptococcus","Periodontitis",0.289921860577056,0.931066177771918,FALSE
"Streptococcus_sp001556435","Streptococcus","Periodontitis",-1.50764781662375,0.544311524722738,FALSE
"Streptococcus_sp001650315","Streptococcus","Periodontitis",-0.9869486914654,0.82031969432547,FALSE
"Streptococcus_sp001808705","Streptococcus","Periodontitis",-0.18225870278027,0.94997789634021,FALSE
"Streptococcus_sp001810785","Streptococcus","Periodontitis",0.209039154337904,0.940732708913725,FALSE
"Streptococcus_sp001811505","Streptococcus","Periodontitis",0.599016569093652,0.77226514789054,FALSE
"Streptococcus_sp001813295","Streptococcus","Periodontitis",-1.05764434660486,0.544311524722738,FALSE
"Streptococcus_sp001814775","Streptococcus","Periodontitis",1.0833656208677,0.372769893486389,FALSE
"Streptococcus_sp002355895","Streptococcus","Periodontitis",0.264925211660477,0.938021888105513,FALSE
"Streptococcus_sp003428885","Streptococcus","Periodontitis",-0.275518405769557,0.931066177771918,FALSE
"Streptococcus_sp004166885","Streptococcus","Periodontitis",-0.296543262316959,0.903619051368462,FALSE
"Streptococcus_sp008727815","Streptococcus","Periodontitis",-1.12876380736843,0.632942859387323,FALSE
"Streptococcus_sp012843315","Streptococcus","Periodontitis",-1.66988145004904,0.340643483340868,FALSE
"Streptococcus_sp013276505","Streptococcus","Periodontitis",-0.450277008649897,0.897094033392487,FALSE
"Streptococcus_sp013276795","Streptococcus","Periodontitis",-0.214716895761148,0.949566444989291,FALSE
"Streptococcus_sp013277415","Streptococcus","Periodontitis",-0.200042375278578,0.938021888105513,FALSE
"Streptococcus_sp013277515","Streptococcus","Periodontitis",0.123429145274969,0.952324916212912,FALSE
"Streptococcus_sp013394695","Streptococcus","Periodontitis",-2.1450232049907,0.223380813798916,FALSE
"Streptococcus_sp015256435","Streptococcus","Periodontitis",-1.071330224054,0.669294670928671,FALSE
"Streptococcus_sp015594605","Streptococcus","Periodontitis",0.466471575402698,0.754457896279163,FALSE
"Streptococcus_sp019414905","Streptococcus","Periodontitis",0.748555850527713,0.897094033392487,FALSE
"Streptococcus_sp019414935","Streptococcus","Periodontitis",2.06208887891467,0.57522567177908,FALSE
"Streptococcus_sp019448285","Streptococcus","Periodontitis",-0.542124024901388,0.92019234493797,FALSE
"Streptococcus_sp020089495","Streptococcus","Periodontitis",-0.468283023525166,0.931066177771918,FALSE
"Streptococcus_sp023115445","Streptococcus","Periodontitis",0.128232417605684,0.956961761971905,FALSE
"Streptococcus_sp024295625","Streptococcus","Periodontitis",-0.426740073041148,0.875968450173405,FALSE
"Streptococcus_sp024295825","Streptococcus","Periodontitis",-0.293755529532781,0.875968450173405,FALSE
"Streptococcus_sp900104285","Streptococcus","Periodontitis",-0.798418370936507,0.65157854827351,FALSE
"Streptococcus_sp900550895","Streptococcus","Periodontitis",-0.0384970089989286,0.993124594721794,FALSE
"Streptococcus_sp900555155","Streptococcus","Periodontitis",0.288279028978004,0.931066177771918,FALSE
"Streptococcus_sp900766505","Streptococcus","Periodontitis",-1.09462299140494,0.64262593651312,FALSE
"Streptococcus_sp901875575","Streptococcus","Periodontitis",-0.248662828238292,0.938021888105513,FALSE
"Streptococcus_sp902363395","Streptococcus","Periodontitis",-1.06723844662715,0.690486608699061,FALSE
"Streptococcus_sp902460355","Streptococcus","Periodontitis",-0.366641776933434,0.903619051368462,FALSE
"Streptococcus_sp902461025","Streptococcus","Periodontitis",-0.617698825698936,0.843468148588481,FALSE
"Streptococcus_sp902836505","Streptococcus","Periodontitis",-0.985299065908662,0.699702720250507,FALSE
