"saliva_microbe","urine_microbe","urine_metab","ACME","ACME_p","ADE","prop_med","total_p","ACME_fdr"
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_Mesalazine",0.000270375761662615,0.933333333333333,0.111552386988388,-0.00123036384013911,0.186666666666667,1
"Bacteroides_D_sp013333195","Halalkalicoccus_sp022561895","N_D-Glucuronic acid",-0.000469609449300342,0.94,0.0746603380619378,-0.00390768104570099,0.266666666666667,1
"Alloprevotella_tannerae","Lactobacillus_iners","P_3-Aminoacetophenon",-0.00276935157989879,0.94,0.0719850271248735,0.00381338640537957,0.706666666666667,1
"Bacteroides_D_sp013333195","JAKARV01_sp021784675","N_Hydroxyferulic acid",-0.00159846045415798,0.946666666666667,-0.297899938809501,0.000727967014500788,0.0266666666666667,1
"Bacteroides_D_sp013333195","Nocardioides_panacisoli","N_Paracetamol",-0.000964262702704195,0.953333333333333,0.0571077289349075,0.00888805363518746,0.486666666666667,1
"Bacteroides_D_sp013333195","Neisseria_mucosa_A","N_Dehydroascorbic acid",0.000375921608375936,0.953333333333333,0.00606202063084676,-0.00118666276687948,0.96,1
"Bacteroides_D_sp013333195","Nocardioides_panacisoli","N_Cyclamate",-0.000117647786303026,0.966666666666667,0.032681183167583,0.00708885989769749,0.58,1
"Bacteroides_D_sp013333195","Haladaptatus_litoreus","N_Paracetamol",0.00106254341359097,0.966666666666667,0.0553306005721987,0.0021262365667802,0.486666666666667,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_(1S,2R,9R,10S,12S)-12-hydroxy-7,15-diazatetracyclo[7.7.1.0^{2,7}.0^{10,15}]heptadecan-6-one",0.00115945579823309,0.966666666666667,0.276122201825793,-0.000369907650308463,0.466666666666667,1
"Bacteroides_D_sp013333195","Alistipes_onderdonkii","N_Hydroxyferulic acid",-0.00545317550558213,0.973333333333333,-0.300659468050231,0.00156292448637442,0.04,1
"Bacteroides_D_sp013333195","Haladaptatus_litoreus","N_citramalic acid",-0.000898200500463208,0.973333333333333,0.0550455216312027,0.00963767488567144,0.833333333333333,1
"Bacteroides_D_sp013333195","Proteus_mirabilis","N_ProtocatechicAcid",-0.000398428777380558,0.973333333333333,0.0159561360064677,0.00257704788799449,0.813333333333333,1
"Streptococcus_mitis_AH","Novosphingobium_sp002336885","N_indoxylSulfate",-0.00079112996741639,0.973333333333333,0.0776614058237631,-0.00131463296050594,0.213333333333333,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_Moroxydine",0.000336731208584529,0.98,-0.100441947679879,-2.04633280947597e-05,0.313333333333333,1
"Bacteroides_D_sp013333195","Salmonella_enterica","N_Cyclamate",0.000116860395686684,0.98,0.0265591031386362,0.000616699244352611,0.66,1
"Fusobacterium_periodonticum_D","Ralstonia_syzygii","P_(3Z)-3-butylidene-6,7-dihydroxy-4,5,6,7-tetrahydro-2-benzofuran-1-one",-9.41992319174728e-08,0.98,0.266261668906355,-0.000227854623305083,0,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_(13E)-1-amino-13-ethylidene-11-methyl-6-azatricyclo_]trideca-2(7),3,5,10-tetraen-5-ol",-0.000833475055662073,0.986666666666667,-0.0791133867471084,0.00786587788872151,0.653333333333333,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_FARNESOL",0.000538436146312777,0.986666666666667,0.105630819959419,-0.00156572376293325,0.686666666666667,1
"F0422_sp003992015","Paramuribaculum_sp001689565","P_(13E)-1-amino-13-ethylidene-11-methyl-6-azatricyclo_]trideca-2(7),3,5,10-tetraen-5-ol",0.00051346066144272,0.986666666666667,0.107101556821946,0.00170402983245877,0.366666666666667,1
"Streptococcus_sinensis","Lactobacillus_iners","P_3-Aminoacetophenon",-0.00189679622735561,0.986666666666667,-0.105000358716539,0.00633197995918545,0.3,1
"Treponema_D_paredis","Rothia_sp001808955","N_Hydroxyferulic acid",0.00333062898986541,0.986666666666667,0.12479313023956,0.00393358544228422,0.606666666666667,1
"Nanosyncoccus_nanoralicus","Alistipes_onderdonkii","N_Hydroxyferulic acid",-0.00222958727966391,0.986666666666667,-0.146393877497041,0.000749084208596434,0.2,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","N_Cyclamate",-0.00036087257377352,0.993333333333333,0.0263464010911031,2.32133698713417e-05,0.7,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","N_Hydroxyferulic acid",3.81801466888011e-05,0.993333333333333,-0.288399888416443,4.56865611979508e-05,0.0733333333333333,1
"Bacteroides_D_sp013333195","PWLR01_sp020832455","P_(13E)-1-amino-13-ethylidene-11-methyl-6-azatricyclo_]trideca-2(7),3,5,10-tetraen-5-ol",-0.00062786008197476,0.993333333333333,-0.086934217916974,0.000751508142788357,0.506666666666667,1
"Bacteroides_D_sp013333195","Nocardioides_panacisoli","N_indoxylSulfate",4.69909028118209e-05,0.993333333333333,0.0432298627153643,0.00586726319657637,0.666666666666667,1
"Bacteroides_D_sp013333195","Spirillospora_hallensis","P_Moroxydine",5.06716553095117e-06,0.993333333333333,-0.105468176100649,0.000793504784082543,0.306666666666667,1
"Bacteroides_D_sp013333195","Enterobacter_hormaechei_A","P_N-Methyl-L-proline; CE0; CWLQUGTUXBXTLF-YFKPBYRVSA-N",3.04586113479836e-05,0.993333333333333,0.012603479727735,0.00144700486260762,0.726666666666667,1
"Peptostreptococcus_sp900759325","Halalkalicoccus_sp022561895","N_D-Glucuronic acid",0.000314200386713632,1,0.0582816927393192,-0.000970541294421574,0.42,1
"Bacteroides_D_sp013333195","Haladaptatus_litoreus","P_(13E)-1-amino-13-ethylidene-11-methyl-6-azatricyclo_]trideca-2(7),3,5,10-tetraen-5-ol",-0.000541189347381676,1,-0.0919102730549639,-8.65909038615538e-05,0.52,1
