feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
F67	Age	Age	-0.0370613534658553	0.0299870653585732	101	39	0.219538818530391	0.781608741955125
F1	Sex	M	-0.311492390677271	0.261398428803121	101	11	0.236371564694951	0.784281671931916
F3	Diabetes	Diabetes	0.708384919064274	0.589140232866476	101	19	0.232195251078022	0.784281671931916
F8	Sex	M	-0.515943777061173	0.427689743960905	101	13	0.23067796481805	0.784281671931916
F12	Periodontitis	Periodontitis	-0.782874903994832	0.655962535772242	101	99	0.235655308592814	0.784281671931916
F15	Diabetes	Diabetes	-0.467662382174133	0.390764899869491	101	15	0.234367644330881	0.784281671931916
F32	Sex	M	-0.40855607243425	0.333299680722241	101	12	0.223307015019118	0.784281671931916
F33	KidneyDisease	KidneyDisease	-0.497720944148222	0.417949204138718	101	15	0.236673741117385	0.784281671931916
F66	Age	Age	-0.0211782371642964	0.0178097104193155	101	27	0.237348400716238	0.784281671931916
F47	Sex	M	0.455450146175129	0.387238931820457	101	21	0.242474794889559	0.787524974854978
F68	KidneyDisease	KidneyDisease	-0.334976065186232	0.284510437326804	101	11	0.241986323528945	0.787524974854978
F17	Age	Age	-0.0157175033330762	0.0135016079545913	101	20	0.247290289097044	0.789666469385518
F66	Periodontitis	Periodontitis	-0.770764304072428	0.66203891638227	101	27	0.247247051473466	0.789666469385518
F7	Sex	M	-0.545391451241718	0.471227901883973	101	12	0.250017408961522	0.791721795044818
F3	Sex	M	-0.557409102626624	0.52780222629845	101	19	0.293603293903266	0.800984199931619
F4	Age	Age	-0.0424677372762182	0.041738620466862	101	43	0.31151479384932	0.800984199931619
F10	KidneyDisease	KidneyDisease	0.826515643538597	0.804401718583511	101	14	0.306798320880919	0.800984199931619
F13	Periodontitis	Periodontitis	-0.579499181751399	0.547549246167079	101	12	0.292579214607252	0.800984199931619
F13	Diabetes	Diabetes	-0.438689622169471	0.418512617479103	101	12	0.297200774080665	0.800984199931619
F13	Age	Age	0.0154081737716553	0.0147297889493243	101	12	0.298189789094692	0.800984199931619
F16	Sex	M	0.493728806798519	0.478581363207795	101	93	0.30485505861316	0.800984199931619
F19	Age	Age	-0.0252577316981876	0.0224143333854466	101	49	0.262641571386422	0.800984199931619
F21	Diabetes	Diabetes	0.453579485689763	0.445527610126537	101	13	0.311229172742088	0.800984199931619
F24	KidneyDisease	KidneyDisease	0.786785665441784	0.709973118624883	101	15	0.270577223412923	0.800984199931619
F32	Periodontitis	Periodontitis	0.49478237948119	0.48673994817525	101	12	0.311962267341788	0.800984199931619
F33	Age	Age	-0.0138703489304428	0.0132243040575614	101	15	0.296906864754104	0.800984199931619
F34	Age	Age	-0.0331897097557004	0.0301184689929557	101	24	0.27325785559113	0.800984199931619
F40	Diabetes	Diabetes	0.866249536107499	0.833580798511196	101	21	0.301353669689968	0.800984199931619
F41	Age	Age	-0.0398931912605309	0.0365203382817624	101	45	0.277439329709406	0.800984199931619
F47	Age	Age	0.0155003688757453	0.0152129853213104	101	21	0.310842658762725	0.800984199931619
F48	Periodontitis	Periodontitis	-1.06249800856328	0.938059880305235	101	26	0.260209886767657	0.800984199931619
F48	Sex	M	0.692522838471711	0.642345177904953	101	26	0.283711755432667	0.800984199931619
F49	Diabetes	Diabetes	-0.376825537254006	0.359956498942419	101	101	0.297818494253433	0.800984199931619
F53	Age	Age	0.0279554615717525	0.025822862147711	101	29	0.28173255322837	0.800984199931619
F54	Age	Age	-0.0296673724405128	0.0288568318342637	101	94	0.306518811642022	0.800984199931619
F57	Age	Age	0.0257226871871468	0.0232911441859901	101	26	0.2722100422998	0.800984199931619
F62	Diabetes	Diabetes	0.398390563818252	0.349758083899596	101	11	0.257548017186891	0.800984199931619
F64	Age	Age	-0.0319464004578238	0.0306532066229154	101	53	0.299969530175055	0.800984199931619
F65	Diabetes	Diabetes	0.765898610411677	0.74122108261464	101	41	0.30409007546443	0.800984199931619
F65	Age	Age	-0.0298162868087757	0.0260876964175362	101	41	0.255941778532164	0.800984199931619
F66	Diabetes	Diabetes	0.540126813252136	0.506021406672939	101	27	0.28849663643939	0.800984199931619
F76	Diabetes	Diabetes	0.762290720322438	0.734995903100359	101	15	0.302305159845653	0.800984199931619
F15	KidneyDisease	KidneyDisease	-0.428967637960354	0.434664519724637	101	15	0.326201690982797	0.805579254260081
F16	Periodontitis	Periodontitis	0.701502739034492	0.698904563666623	101	93	0.318064556547617	0.805579254260081
