feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
F38	KidneyDisease	KidneyDisease	0.949543214507368	0.726453283086042	101	16	0.194335537395696	0.805593397355731
F42	Diabetes	Diabetes	-1.15742547134095	0.8822919301894	101	63	0.192735545618165	0.805593397355731
F84	Age	Age	0.039591844420632	0.0302039062232835	101	35	0.193078961517204	0.805593397355731
F86	KidneyDisease	KidneyDisease	0.654952028436799	0.502501417477653	101	45	0.195593855427854	0.805593397355731
F117	Periodontitis	Periodontitis	-0.91103766135022	0.696472538471189	101	46	0.194004476644908	0.805593397355731
F117	Age	Age	0.0244382983950613	0.0187360197689878	101	46	0.195266080192618	0.805593397355731
F220	Age	Age	-0.0354830746384798	0.0270318555268543	101	62	0.19246686398215	0.805593397355731
F12	Age	Age	0.0439974671038046	0.0338483269665765	101	27	0.19680035572304	0.80765737384545
F225	Sex	M	0.455442340378947	0.351962628739274	101	32	0.198799789608974	0.812949139650983
F120	KidneyDisease	KidneyDisease	0.591395591453496	0.45953937883254	101	13	0.20124520343661	0.814225293056249
F154	Periodontitis	Periodontitis	-0.557264744471069	0.431932470037722	101	18	0.20012448737126	0.814225293056249
F200	Periodontitis	Periodontitis	-0.609383446511883	0.472985049366486	101	14	0.200743507623477	0.814225293056249
F87	KidneyDisease	KidneyDisease	0.835137626302521	0.652612410773756	101	19	0.203772707708102	0.821548416640061
F149	Age	Age	-0.0315822031536218	0.0249000022587824	101	61	0.207768289211283	0.832940791509873
F165	KidneyDisease	KidneyDisease	0.640029832969211	0.504930652667017	101	13	0.208053333075829	0.832940791509873
F119	Age	Age	-0.0323262879013554	0.0255626113893179	101	40	0.209111018604412	0.834258244954883
F79	Age	Age	-0.0189563819612951	0.0150144798784831	101	23	0.209844937456675	0.834279352041297
F16	Sex	M	-0.755557736928635	0.600847097125977	101	44	0.211659630431734	0.834418670182168
F17	KidneyDisease	KidneyDisease	0.862732963929771	0.685646712596159	101	49	0.211375599675383	0.834418670182168
F32	Periodontitis	Periodontitis	0.79635792316126	0.633861330995854	101	11	0.21206622971442	0.834418670182168
F18	Age	Age	-0.0280821899538362	0.0224449402219856	101	83	0.213948841266845	0.836079942834598
F129	Periodontitis	Periodontitis	-0.266377450809173	0.212895799949182	101	11	0.213930171415826	0.836079942834598
F107	KidneyDisease	KidneyDisease	0.512647828359704	0.410817885983253	101	14	0.215145275243438	0.837895714808628
F47	KidneyDisease	KidneyDisease	0.716415790273584	0.576171258294536	101	13	0.216777388219352	0.841390201732738
F11	Sex	M	-0.487137958508471	0.396193252903533	101	15	0.221903537104243	0.851923341645791
F55	Periodontitis	Periodontitis	1.03253516180824	0.839063074171964	101	46	0.221517841333489	0.851923341645791
F192	Periodontitis	Periodontitis	0.970101267112821	0.788260527319179	101	33	0.221478735342495	0.851923341645791
F192	Age	Age	-0.0260407962686509	0.0212052363979543	101	33	0.222467318036761	0.851923341645791
F5	KidneyDisease	KidneyDisease	0.551114011783777	0.450513695845459	101	21	0.224241628267583	0.855562403466683
F59	KidneyDisease	KidneyDisease	0.505390856069383	0.4137395132052	101	17	0.224912037941897	0.855562403466683
F73	KidneyDisease	KidneyDisease	1.24441236244307	1.02085054595892	101	76	0.225864052976586	0.856164009937258
F131	KidneyDisease	KidneyDisease	-0.364669726447188	0.299611839523326	101	101	0.22656567249868	0.856164009937258
F26	KidneyDisease	KidneyDisease	0.896712554164261	0.73809970781839	101	19	0.227417662781052	0.856556657514159
F6	Periodontitis	Periodontitis	-1.65161697957317	1.36217136071417	101	54	0.228332153404778	0.856724769048073
F161	Age	Age	-0.0320854314402857	0.0264983925296397	101	43	0.228958759239048	0.856724769048073
F4	Sex	M	0.956937690230045	0.800697551645478	101	87	0.235011238472554	0.85761524473003
F23	KidneyDisease	KidneyDisease	-0.945552614713258	0.791681759680501	101	19	0.235310952384068	0.85761524473003
F33	Periodontitis	Periodontitis	0.957880752267739	0.805752558715836	101	14	0.237480489101862	0.85761524473003
F62	Periodontitis	Periodontitis	-0.680026277425377	0.572891845738503	101	16	0.238184845261266	0.85761524473003
F67	Age	Age	-0.0165881635504941	0.0137389768054041	101	11	0.230283389461739	0.85761524473003
F114	Sex	M	-0.724117634161495	0.609843487487763	101	14	0.238037138795597	0.85761524473003
F120	Periodontitis	Periodontitis	-0.647774220527696	0.540503757614642	101	13	0.233717675374604	0.85761524473003
F155	Age	Age	-0.0296413720088339	0.0247308012217561	101	22	0.233680090308281	0.85761524473003
F176	KidneyDisease	KidneyDisease	-0.944494485238498	0.79355533760982	101	31	0.236931144744069	0.85761524473003
F204	Sex	M	-0.422554039665836	0.353424495362822	101	12	0.234828889893403	0.85761524473003
F212	Age	Age	-0.0289666525745198	0.0242521593211674	101	88	0.23529721479142	0.85761524473003
F214	Sex	M	0.515694616691455	0.428193514276962	101	14	0.231446537765214	0.85761524473003
F51	Periodontitis	Periodontitis	-0.765607542663186	0.650146083554	101	92	0.241900565687023	0.859368328396614
F63	Periodontitis	Periodontitis	-1.00621232468978	0.851395640410926	101	53	0.240219590938729	0.859368328396614
F129	Sex	M	0.171955636716218	0.14578236780479	101	11	0.241130035113966	0.859368328396614
F219	Sex	M	-0.414624718694984	0.350881507805522	101	13	0.240287841341447	0.859368328396614
F223	Periodontitis	Periodontitis	-0.883069334602922	0.750734188137307	101	15	0.242424428010573	0.859368328396614
F72	Diabetes	Diabetes	0.606519725204759	0.517639565115769	101	19	0.244246629679309	0.860499664562487
F171	Age	Age	-0.018968563494861	0.0161686225517387	101	17	0.243660232993504	0.860499664562487
F33	KidneyDisease	KidneyDisease	-0.797633903274661	0.685055423035555	101	14	0.247204013703557	0.863321815096529
F57	Age	Age	0.0376850706510247	0.0325008029062952	101	26	0.249153581246235	0.863321815096529
F153	Age	Age	0.0315170020103224	0.0271775818770832	101	88	0.249089898907773	0.863321815096529
F193	Diabetes	Diabetes	0.826908489799529	0.711952506233335	101	25	0.248362470172278	0.863321815096529
F206	KidneyDisease	KidneyDisease	0.704173840877931	0.607842215943768	101	13	0.2495716338838	0.863321815096529
F210	Sex	M	0.572548464886862	0.494086254602322	101	89	0.249441236538797	0.863321815096529
F162	KidneyDisease	KidneyDisease	0.611267515371429	0.529184142632955	101	20	0.250941279578507	0.865445075654792
F157	Age	Age	-0.0290659828043217	0.025210051095264	101	101	0.251822781599603	0.865877131926561
F27	Diabetes	Diabetes	-0.678436897403426	0.592446142268061	101	86	0.255025731150648	0.866482083583061
F93	Age	Age	-0.0310978788877665	0.0271204610195296	101	27	0.254403085583935	0.866482083583061
F145	Diabetes	Diabetes	0.845032037514052	0.735689348407735	101	78	0.253594077167322	0.866482083583061
F188	Periodontitis	Periodontitis	-0.611869374535732	0.531758848403548	101	100	0.252763503368495	0.866482083583061
