species,category
Leptotrichia_A_sp000469505,GTDB_only
Leptotrichia_sp018128225,GTDB_only
Leptotrichia_wadei_A,GTDB_only
Leucobacter_aridicollis_A,GTDB_only
Leucobacter_komagatae,GTDB_only
Leucobacter_luti_A,GTDB_only
Leuconostoc_mesenteroides,GTDB_only
Levyella_massiliensis,GTDB_only
Lichenihabitans_ramalinae,GTDB_only
Lichenihabitans_sp021730615,GTDB_only
Ligilactobacillus_murinus,GTDB_only
Limimorpha_sp017649945,GTDB_only
Limimorpha_sp900315175,GTDB_only
Limiplasma_merdipullorum,GTDB_only
Limiplasma_sp900548145,GTDB_only
Limisoma_sp000437795,GTDB_only
Limivicinus_sp002371675,GTDB_only
Limivicinus_sp002493305,GTDB_only
Limivicinus_sp900317375,GTDB_only
Limivicinus_sp900319835,GTDB_only
Limivicinus_sp902802215,GTDB_only
Limivivens_sp900543575,GTDB_only
Limnobacter_humi,GTDB_only
Limnobacter_sp002954425,GTDB_only
Limnocylindrus_sp903851225,GTDB_only
Limnohabitans_A_sp003063415,GTDB_only
Limnohabitans_sp009923505,GTDB_only
Limnohabitans_sp903845315,GTDB_only
Limosilactobacillus_urinaemulieris,GTDB_only
Listeria_monocytogenes_B,GTDB_only
Lophium_mytilinum,GTDB_only
Luteimonas_D_sp001717465,GTDB_only
Luteimonas_D_sp002307375,GTDB_only
Luteimonas_D_sp002324875,GTDB_only
Luteimonas_D_sp008312895,GTDB_only
Luteimonas_D_wenzhouensis,GTDB_only
Luteipulveratus_mongoliensis,GTDB_only
Lysinibacillus_fusiformis,GTDB_only
Lysobacter_B_sp011300685,GTDB_only
Lysobacter_B_sp023461075,GTDB_only
Lysobacter_F_thermophilus,GTDB_only
MED_G138_sp020633195,GTDB_only
MGBC100798_sp910588545,GTDB_only
MGBC114844_sp910585255,GTDB_only
MGBC120929_sp910583735,GTDB_only
MGBC124762_sp910579775,GTDB_only
MGBC131033_sp910585655,GTDB_only
MGBC157735_sp910588155,GTDB_only
MGBC161649_sp910587685,GTDB_only
MGBC163016_sp910588945,GTDB_only
MTP4_sp000970045,GTDB_only
Macrococcus_B_caseolyticus,GTDB_only
Mageeibacillus_indolicus,GTDB_only
Mailhella_sp003512875,GTDB_only
Malassezia_furfur,GTDB_only
Malassezia_globosa,GTDB_only
Malassezia_japonica,GTDB_only
Malassezia_restricta,GTDB_only
Malassezia_slooffiae,GTDB_only
Malassezia_sympodialis,GTDB_only
Malasseziomycetes_sp,GTDB_only
Marihabitans_asiaticum,GTDB_only
Marihabitans_melonis,GTDB_only
Marinifilum_sp009295825,GTDB_only
Marinobacter_sp019392195,GTDB_only
Marmoricola_aurantiacus,GTDB_only
Marmoricola_scoriae,GTDB_only
Marseille_P3106_sp022794215,GTDB_only
Marseille_P3106_sp910577415,GTDB_only
Marseille_P3106_sp910585735,GTDB_only
Marseille_P3106_sp910587345,GTDB_only
Massilicoli_timonensis,GTDB_only
Mediterranea_ndongoniae,GTDB_only
Mediterraneibacter_caccavium,GTDB_only
Mediterraneibacter_excrementipullorum,GTDB_only
Mediterraneibacter_faecipullorum,GTDB_only
Mediterraneibacter_lactaris,GTDB_only
Megamonas_funiformis,GTDB_only
Megasphaera_elsdenii,GTDB_only
Megasphaera_lornae,GTDB_only
Meiothermus_B_silvanus,GTDB_only
Merdimorpha_sp003150615,GTDB_only
Merdisoma_sp910587955,GTDB_only
Merdivicinus_excrementipullorum,GTDB_only
Mesobacillus_selenatarsenatis_A,GTDB_only
Mesorhizobium_australicum,GTDB_only
Mesorhizobium_defluvii,GTDB_only
Mesorhizobium_sp004016445,GTDB_only
Mesosutterella_multiformis,GTDB_only
Metamycoplasma_hominis,GTDB_only
Methanomicrobium_sp017553245,GTDB_only
Methylobacterium_ajmalii,GTDB_only
Methylobacterium_aquaticum,GTDB_only
Methylobacterium_aquaticum_C,GTDB_only
Methylobacterium_brachiatum,GTDB_only
Methylobacterium_cerastii,GTDB_only
Methylobacterium_dankookense,GTDB_only
Methylobacterium_frigidaeris,GTDB_only
Methylobacterium_fujisawaense,GTDB_only
Methylobacterium_gregans,GTDB_only
Methylobacterium_haplocladii,GTDB_only
Methylobacterium_hispanicum,GTDB_only
Methylobacterium_indicum,GTDB_only
Methylobacterium_isbiliense,GTDB_only
Methylobacterium_jeotgali,GTDB_only
Methylobacterium_longum,GTDB_only
Methylobacterium_organophilum,GTDB_only
Methylobacterium_oryzihabitans,GTDB_only
Methylobacterium_persicinum,GTDB_only
Methylobacterium_podarium,GTDB_only
Methylobacterium_populi_A,GTDB_only
Methylobacterium_pseudosasicola,GTDB_only
Methylobacterium_radiodurans,GTDB_only
Methylobacterium_radiotolerans,GTDB_only
Methylobacterium_rhodesianum,GTDB_only
Methylobacterium_sp001423085,GTDB_only
Methylobacterium_sp003173775,GTDB_only
Methylobacterium_sp003201865,GTDB_only
Methylobacterium_sp008039875,GTDB_only
Methylobacterium_sp011043735,GTDB_only
Methylobacterium_sp019216885,GTDB_only
Methylobacterium_sp022702015,GTDB_only
Methylobacterium_sp022829285,GTDB_only
Methylobacterium_sp022829465,GTDB_only
Methylobacterium_sp022829545,GTDB_only
Methylobacterium_sp900112625,GTDB_only
Methylobacterium_suomiense,GTDB_only
Methylobacterium_tarhaniae,GTDB_only
Methylobacterium_terrae,GTDB_only
Methylobacterium_terricola,GTDB_only
Methylobacterium_thiocyanatum,GTDB_only
Methylobacterium_variabile,GTDB_only
Methylobacterium_zatmanii,GTDB_only
Methylocaldum_sp002005105,GTDB_only
Methyloceanibacter_marginalis,GTDB_only
Methylocystis_parvus,GTDB_only
Methyloversatilis_discipulorum,GTDB_only
Methyloversatilis_discipulorum_A,GTDB_only
Methyloversatilis_sp001713355,GTDB_only
Methyloversatilis_sp020621405,GTDB_only
Methyloversatilis_universalis,GTDB_only
Methyloversatilis_universalis_A,GTDB_only
Microbacterium_algeriense,GTDB_only
Microbacterium_aoyamense,GTDB_only
Microbacterium_chocolatum,GTDB_only
Microbacterium_enclense,GTDB_only
Microbacterium_enclense_A,GTDB_only
Microbacterium_esteraromaticum,GTDB_only
Microbacterium_foliorum_A,GTDB_only
Microbacterium_ihumii,GTDB_only
Microbacterium_lacticum,GTDB_only
Microbacterium_laevaniformans,GTDB_only
Microbacterium_marinum,GTDB_only
Microbacterium_oleivorans_A,GTDB_only
Microbacterium_oryzae,GTDB_only
Microbacterium_oxydans_B,GTDB_only
Microbacterium_paulum,GTDB_only
Microbacterium_profundi,GTDB_only
Microbacterium_saccharophilum,GTDB_only
Microbacterium_sp000333395,GTDB_only
Microbacterium_sp001314225,GTDB_only
Microbacterium_sp001423615,GTDB_only
Microbacterium_sp001595495,GTDB_only
Microbacterium_sp001650405,GTDB_only
Microbacterium_sp001724425,GTDB_only
Microbacterium_sp001898325,GTDB_only
Microbacterium_sp001984105,GTDB_only
Microbacterium_sp002313585,GTDB_only
Microbacterium_sp002362255,GTDB_only
Microbacterium_sp003248655,GTDB_only
Microbacterium_sp003248845,GTDB_only
Microbacterium_sp007679045,GTDB_only
Microbacterium_sp016805985,GTDB_only
Microbacterium_sp017305435,GTDB_only
Microbacterium_sp022346945,GTDB_only
Microbacterium_sp023149035,GTDB_only
Microbacterium_sp023155745,GTDB_only
Microbacterium_sp025143365,GTDB_only
Microbacterium_sp900156435,GTDB_only
Microbacterium_sp913776565,GTDB_only
Micrococcus_cohnii,GTDB_only
Micrococcus_endophyticus,GTDB_only
Micrococcus_lylae,GTDB_only
Micrococcus_sp020097155,GTDB_only
Micrococcus_sp023147585,GTDB_only
Micrococcus_sp023155805,GTDB_only
Micromonospora_globbae,GTDB_only
Micropruina_glycogenica,GTDB_only
Micropruina_sp013693855,GTDB_only
Micropruina_sp016711205,GTDB_only
Mixta_calida,GTDB_only
Mobiluncus_curtisii,GTDB_only
Mobiluncus_mulieris,GTDB_only
Mobiluncus_sp916438445,GTDB_only
Mobiluncus_sp943914685,GTDB_only
Modestobacter_marinus,GTDB_only
Modicisalibacter_xianhensis,GTDB_only
Moesziomyces_antarcticus,GTDB_only
Mogibacterium_sp916438645,GTDB_only
Mogibacterium_timidum,GTDB_only
Moraxella_A_osloensis,GTDB_only
Moraxella_A_sp002478835,GTDB_only
Moraxella_sp916720335,GTDB_only
Muribaculum_arabinoxylanisolvens,GTDB_only
Muribaculum_faecis,GTDB_only
Muribaculum_gordoncarteri,GTDB_only
Muribaculum_intestinale,GTDB_only
Muribaculum_sp002473395,GTDB_only
Muribaculum_sp910578835,GTDB_only
Murinocardiopsis_flavida,GTDB_only
Mxb001_sp903909555,GTDB_only
Mycobacterium_abscessus,GTDB_only
Mycobacterium_austroafricanum,GTDB_only
Mycobacterium_bacteremicum,GTDB_only
Mycobacterium_chelonae,GTDB_only
Mycobacterium_gilvum,GTDB_only
Mycobacterium_goodii,GTDB_only
Mycobacterium_iranicum,GTDB_only
Mycobacterium_iranicum_A,GTDB_only
Mycobacterium_iranicum_B,GTDB_only
Mycobacterium_kyogaense,GTDB_only
Mycobacterium_lentiflavum,GTDB_only
Mycobacterium_peregrinum,GTDB_only
Mycobacterium_phocaicum,GTDB_only
Mycobacterium_sp002968335,GTDB_only
Mycobacterium_sp005222675,GTDB_only
Mycobacterium_sp017853185,GTDB_only
Mycobacterium_sp018326285,GTDB_only
Mycobacterium_sp020439025,GTDB_only
Mycobacterium_sp900240975,GTDB_only
Mycobacterium_tokaiense,GTDB_only
Mycobacterium_tuberculosis,GTDB_only
Myxozyma_vanderwaltii,GTDB_only
NM07_P_09_sp004793665,GTDB_only
NM07_P_09_sp004793925,GTDB_only
NSJ_50_sp014385105,GTDB_only
Nakamurella_endophytica,GTDB_only
Nakamurella_flava,GTDB_only
Nanogingivalis_sp015257795,GTDB_only
Nanoperiomorbus_sp004136275,GTDB_only
Nanosynbacter_sp007845355,GTDB_only
Nanosynbacter_sp015257705,GTDB_only
Nanosynbacter_sp021222645,GTDB_only
Nanosynbacter_sp022819365,GTDB_only
Nanosynbacter_sp022828255,GTDB_only
Nanosynbacter_sp022828325,GTDB_only
Nanosynbacter_sp900555675,GTDB_only
Nanosynbacter_sp900556885,GTDB_only
Nanosynbacter_sp905370345,GTDB_only
Nanosynbacter_sp905373795,GTDB_only
Nanosyncoccus_sp007845165,GTDB_only
Nanosyncoccus_sp013332965,GTDB_only
Nanosyncoccus_sp017421325,GTDB_only
Nanosyncoccus_sp017514665,GTDB_only
Natronomonas_halophila,GTDB_only
Negativibacillus_massiliensis,GTDB_only
Negativibacillus_sp000435195,GTDB_only
Negativibacillus_sp910578755,GTDB_only
Negativicoccus_sp900556745,GTDB_only
Negativicoccus_succinicivorans,GTDB_only
Neisseria_cerebrosa,GTDB_only
Neisseria_flava,GTDB_only
Neisseria_flavescens_B,GTDB_only
Neisseria_flavescens_C,GTDB_only
Neisseria_mucosa,GTDB_only
Neisseria_perflava,GTDB_only
Neisseria_sicca_B,GTDB_only
Neisseria_sicca_C,GTDB_only
Neisseria_sp000227275,GTDB_only
Neisseria_sp000952795,GTDB_only
Neisseria_subflava_A,GTDB_only
Neomicrococcus_aestuarii,GTDB_only
Neomicrococcus_lactis,GTDB_only
Neorhizobium_sp943914405,GTDB_only
Nesterenkonia_alba,GTDB_only
Nesterenkonia_alkaliphila,GTDB_only
Nesterenkonia_cremea,GTDB_only
Nesterenkonia_ebinurensis,GTDB_only
Nesterenkonia_halophila,GTDB_only
Nesterenkonia_lacusekhoensis,GTDB_only
Nesterenkonia_massiliensis,GTDB_only
Nesterenkonia_muleiensis,GTDB_only
Nesterenkonia_populi,GTDB_only
Nesterenkonia_salmonea,GTDB_only
Nesterenkonia_sandarakina_A,GTDB_only
Nesterenkonia_sedimenti,GTDB_only
Nesterenkonia_sp000220985,GTDB_only
Nesterenkonia_sp001758425,GTDB_only
Nesterenkonia_sp017347085,GTDB_only
Nesterenkonia_sp019173455,GTDB_only
Nesterenkonia_sphaerica,GTDB_only
Neurospora_intermedia,GTDB_only
Niallia_sp001076885,GTDB_only
Nioella_sp003428585,GTDB_only
Nitriliruptor_alkaliphilus,GTDB_only
Nitrospira_D_sp900299245,GTDB_only
Nocardia_farcinica,GTDB_only
Nocardia_niigatensis,GTDB_only
Nocardia_rhizosphaerihabitans,GTDB_only
Nocardia_sp000381925,GTDB_only
Nocardia_uniformis,GTDB_only
Nocardioides_aquaticus,GTDB_only
Nocardioides_aromaticivorans,GTDB_only
Nocardioides_coralli,GTDB_only
Nocardioides_deserti,GTDB_only
Nocardioides_eburneiflavus,GTDB_only
Nocardioides_furvisabuli,GTDB_only
Nocardioides_halotolerans,GTDB_only
Nocardioides_humilatus,GTDB_only
Nocardioides_lacusdianchii,GTDB_only
Nocardioides_malaquae,GTDB_only
Nocardioides_panacisoli,GTDB_only
Nocardioides_sp001428125,GTDB_only
Nocardioides_sp002698575,GTDB_only
Nocardioides_sp003519585,GTDB_only
Nocardioides_sp009701885,GTDB_only
Nocardioides_sp013155335,GTDB_only
Nocardioides_sp021166815,GTDB_only
Nocardioides_sp023415395,GTDB_only
Nocardioides_sp023460975,GTDB_only
Nocardioides_sp024199985,GTDB_only
Nocardiopsis_alborubida,GTDB_only
Nocardiopsis_coralli,GTDB_only
Nocardiopsis_merdipullorum,GTDB_only
Nocardiopsis_salina,GTDB_only
Nothophoma_quercina,GTDB_only
Noviherbaspirillum_A_sp019052805,GTDB_only
Noviherbaspirillum_sp004570315,GTDB_only
Novosphingobium_aquimarinum,GTDB_only
Novosphingobium_capsulatum_A,GTDB_only
Novosphingobium_flavum,GTDB_only
Novosphingobium_fluoreni,GTDB_only
Novosphingobium_guangzhouense,GTDB_only
Novosphingobium_huizhouense,GTDB_only
Novosphingobium_olei,GTDB_only
Novosphingobium_silvae,GTDB_only
Novosphingobium_sp002198665,GTDB_only
Novosphingobium_sp002336885,GTDB_only
Novosphingobium_sp002440635,GTDB_only
Novosphingobium_sp002556635,GTDB_only
Novosphingobium_sp002916655,GTDB_only
Novosphingobium_sp009926135,GTDB_only
Novosphingobium_sp019748365,GTDB_only
Novosphingobium_sp020404405,GTDB_only
Novosphingobium_sp903828025,GTDB_only
OLB17_sp016789265,GTDB_only
OMII01_sp017853915,GTDB_only
Oceanobacillus_caeni,GTDB_only
Ochrobactrum_A_pseudogrignonensis,GTDB_only
Ochrobactrum_anthropi,GTDB_only
Ochrobactrum_intermedium,GTDB_only
Ochrobactrum_oryzae,GTDB_only
Ochrobactrum_pseudintermedium,GTDB_only
Odoribacter_sp009935865,GTDB_only
Odoribacter_sp021771575,GTDB_only
Odoribacter_sp910578105,GTDB_only
Odoribacter_sp910578985,GTDB_only
Odoribacter_sp910588375,GTDB_only
Odoribacter_sp910589025,GTDB_only
Odoribacter_splanchnicus,GTDB_only
Olsenella_F_sp001189515,GTDB_only
Olsenella_I_phocaeensis,GTDB_only
Oribacterium_asaccharolyticum,GTDB_only
Oricola_sp002698425,GTDB_only
Ornithinibacter_aureus,GTDB_only
Ornithinibacter_sp017989115,GTDB_only
Ornithinimicrobium_humiphilum,GTDB_only
Ornithinimicrobium_pekingense,GTDB_only
Orrella_dioscoreae,GTDB_only
Oxalicibacterium_flavum,GTDB_only
PALSA_894_sp005884685,GTDB_only
PUIC01_sp017418605,GTDB_only
PWLA01_sp007132965,GTDB_only
PWLR01_sp003558435,GTDB_only
PWLR01_sp020832455,GTDB_only
PXTQ01_sp003022505,GTDB_only
Paenibacillus_E_planticolens,GTDB_only
Paenibacillus_E_sp008017805,GTDB_only
Paenibacillus_G_validus,GTDB_only
Paenibacillus_rhizophilus,GTDB_only
Paenibacillus_sp900116105,GTDB_only
Palsa_465_sp019240015,GTDB_only
Palsa_465_sp019240115,GTDB_only
Pandoraea_nosoerga,GTDB_only
Pantoea_anthophila,GTDB_only
Pantoea_deleyi,GTDB_only
Pantoea_piersonii,GTDB_only
Pantoea_sp018842675,GTDB_only
Pantoea_stewartii,GTDB_only
Parabacteroides_chinchillae,GTDB_only
Parabacteroides_distasonis_A,GTDB_only
Parabacteroides_faecis,GTDB_only
Parabacteroides_goldsteinii,GTDB_only
Parabacteroides_gordonii,GTDB_only
Parabacteroides_johnsonii,GTDB_only
Parabacteroides_massiliensis,GTDB_only
Parabacteroides_merdae,GTDB_only
Parabacteroides_sp014287585,GTDB_only
Parabacteroides_sp900760525,GTDB_only
Parabacteroides_sp910577325,GTDB_only
Paraburkholderia_caledonica,GTDB_only
Paraburkholderia_phenoliruptrix,GTDB_only
Paraburkholderia_sp001931485,GTDB_only
Paraburkholderia_terrae,GTDB_only
Paracoccus_acridae,GTDB_only
Paracoccus_aeridis,GTDB_only
Paracoccus_aerius,GTDB_only
Paracoccus_chinensis,GTDB_only
Paracoccus_contaminans,GTDB_only
Paracoccus_endophyticus,GTDB_only
Paracoccus_jeotgali,GTDB_only
Paracoccus_laeviglucosivorans,GTDB_only
Paracoccus_marcusii,GTDB_only
Paracoccus_marinus,GTDB_only
Paracoccus_mutanolyticus,GTDB_only
Paracoccus_salipaludis,GTDB_only
Paracoccus_saliphilus_A,GTDB_only
Paracoccus_sanguinis,GTDB_only
Paracoccus_sediminis,GTDB_only
Paracoccus_sp001447385,GTDB_only
Paracoccus_sp007096355,GTDB_only
Paracoccus_sp013868135,GTDB_only
Paracoccus_sp014164625,GTDB_only
Paracoccus_sp016869875,GTDB_only
Paracoccus_sp021491915,GTDB_only
Paracoccus_sphaerophysae,GTDB_only
Paracoccus_suum,GTDB_only
Paracoccus_tibetensis,GTDB_only
Paracoccus_versutus,GTDB_only
Paracoccus_yeei,GTDB_only
Paracoccus_zhejiangensis,GTDB_only
Paracraurococcus_ruber_A,GTDB_only
Paramesorhizobium_salinisoli,GTDB_only
Paramuribaculum_intestinale,GTDB_only
Paramuribaculum_sp001689535,GTDB_only
Paramuribaculum_sp001689565,GTDB_only
Paramuribaculum_sp009775605,GTDB_only
Paramuribaculum_sp910579675,GTDB_only
Paramuribaculum_sp910587185,GTDB_only
Paramuribaculum_sp910588065,GTDB_only
Paraprevotella_sp910586505,GTDB_only
Pararhizobium_B_mangrovi,GTDB_only
Pararhodobacter_sp001691415,GTDB_only
Parasutterella_excrementihominis,GTDB_only
Parasutterella_sp009767915,GTDB_only
Parvibaculum_sp013823365,GTDB_only
Parvimonas_micra,GTDB_only
Pasteurella_multocida,GTDB_only
Pauljensenia_hongkongensis,GTDB_only
Pauljensenia_marseillensis,GTDB_only
Pauljensenia_odontolytica,GTDB_only
Pauljensenia_odontolytica_B,GTDB_only
Pauljensenia_odontolytica_C,GTDB_only
Pauljensenia_radingae_A,GTDB_only
Pauljensenia_sp000411415,GTDB_only
Pauljensenia_sp001064145,GTDB_only
Pauljensenia_sp001838165,GTDB_only
Pauljensenia_sp019425105,GTDB_only
Pauljensenia_sp900541895,GTDB_only
Pauljensenia_sp900556405,GTDB_only
Pauljensenia_sp902373435,GTDB_only
Pauljensenia_sp916438365,GTDB_only
Pauljensenia_sp916438945,GTDB_only
Pauljensenia_sp916439125,GTDB_only
PeH17_sp000435055,GTDB_only
Pediococcus_acidilactici,GTDB_only
Pelagibacterium_sediminicola,GTDB_only
Pelethenecus_sp910584005,GTDB_only
Pelethomonas_sp009774055,GTDB_only
Pelethomonas_sp014237695,GTDB_only
Pelethomonas_sp910577915,GTDB_only
Pelethomonas_sp910579965,GTDB_only
Pelethomonas_sp910587645,GTDB_only
Pelethomonas_sp910587785,GTDB_only
Pelomonas_depolymerans_A,GTDB_only
Pelomonas_puraquae,GTDB_only
Pelomonas_saccharophila,GTDB_only
Pelomonas_sp001425055,GTDB_only
Pelomonas_sp001425165,GTDB_only
Pelomonas_sp001425705,GTDB_only
Pelomonas_sp001426885,GTDB_only
Pelomonas_sp003963005,GTDB_only
Pelomonas_sp004211235,GTDB_only
Pelomonas_sp009996515,GTDB_only
Pelomonas_sp016195825,GTDB_only
Pelomonas_sp016790285,GTDB_only
Pelomonas_sp021353235,GTDB_only
Pelomonas_sp021353265,GTDB_only
Pelomonas_sp021738245,GTDB_only
Pelomonas_sp913777145,GTDB_only
Peptidiphaga_gingivicola,GTDB_only
Peptidiphaga_sp000466165,GTDB_only
Peptidiphaga_sp905373325,GTDB_only
Peptococcus_niger,GTDB_only
Peptoniphilus_A_grossensis,GTDB_only
Peptoniphilus_A_harei_A,GTDB_only
Peptoniphilus_A_vaginalis,GTDB_only
Peptoniphilus_B_sp000478985,GTDB_only
Peptoniphilus_C_coxii,GTDB_only
Peptoniphilus_C_sp902363535,GTDB_only
Peptoniphilus_C_sp943913915,GTDB_only
Peptoniphilus_C_urinimassiliensis,GTDB_only
Peptostreptococcus_anaerobius,GTDB_only
Peribacillus_loiseleuriae,GTDB_only
Perlucidibaca_sp023265995,GTDB_only
Phascolarctobacterium_A_sp900757795,GTDB_only
Phascolarctobacterium_sp900545535,GTDB_only
Phenylobacterium_sp001425305,GTDB_only
Phenylobacterium_sp001429025,GTDB_only
Phocaeicola_barnesiae,GTDB_only
Phocaeicola_faecicola,GTDB_only
Phocaeicola_intestinalis,GTDB_only
Phocaeicola_sartorii,GTDB_only
Phocaeicola_vulgatus,GTDB_only
Photobacterium_damselae,GTDB_only
Phreatobacter_cathodiphilus,GTDB_only
Phreatobacter_oligotrophus,GTDB_only
Phreatobacter_sp000751295,GTDB_only
Phreatobacter_sp005160265,GTDB_only
Phreatobacter_sp016793595,GTDB_only
Phreatobacter_sp022843985,GTDB_only
Phreatobacter_stygius,GTDB_only
Phytoactinopolyspora_mesophila,GTDB_only
Phytobacter_diazotrophicus,GTDB_only
Phytobacter_ursingii,GTDB_only
Pichia_kudriavzevii,GTDB_only
Pigmentiphaga_sp001898625,GTDB_only
Pigmentiphaga_sp002188635,GTDB_only
Piscicoccus_intestinalis,GTDB_only
Planctomonas_deserti,GTDB_only
Planifilum_fulgidum,GTDB_only
Planobacterium_sp023393915,GTDB_only
Planobacterium_taklimakanense,GTDB_only
Planococcus_sp002833405,GTDB_only
Plantactinospora_sp003762835,GTDB_only
Polyangium_A_brevitalea,GTDB_only
Polyangium_aurulentum,GTDB_only
Polymorphum_gilvum,GTDB_only
Polynucleobacter_acidiphobus,GTDB_only
Polynucleobacter_sp023254115,GTDB_only
Porcincola_sp902767335,GTDB_only
Porphyromonas_A_bennonis,GTDB_only
Porphyromonas_A_sp001808555,GTDB_only
Porphyromonas_A_sp900541275,GTDB_only
Porphyromonas_A_sp900554935,GTDB_only
Porphyromonas_A_sp934359325,GTDB_only
Porphyromonas_gulae,GTDB_only
Porphyromonas_macacae,GTDB_only
Porphyromonas_sp001552775,GTDB_only
Porphyromonas_sp900539155,GTDB_only
Porphyromonas_sp900539765,GTDB_only
Porphyromonas_sp900546675,GTDB_only
Porphyromonas_sp900548415,GTDB_only
Porphyromonas_sp905372525,GTDB_only
Porphyromonas_sp915070105,GTDB_only
Porphyromonas_sp927910985,GTDB_only
Porphyromonas_sp945875135,GTDB_only
Prauserella_A_endophytica,GTDB_only
Prauserella_alba,GTDB_only
Prauserella_rugosa,GTDB_only
Prauserella_sp001942305,GTDB_only
Prevotella_amnii,GTDB_only
Prevotella_bergensis,GTDB_only
Prevotella_bivia,GTDB_only
Prevotella_brunnea,GTDB_only
Prevotella_buccae,GTDB_only
Prevotella_buccalis,GTDB_only
Prevotella_colorans,GTDB_only
Prevotella_copri_A,GTDB_only
Prevotella_copri_C,GTDB_only
Prevotella_corporis,GTDB_only
Prevotella_ihumii,GTDB_only
Prevotella_melaninogenica_B,GTDB_only
Prevotella_micans,GTDB_only
Prevotella_rodentium,GTDB_only
Prevotella_sp000479005,GTDB_only
Prevotella_sp000758925,GTDB_only
Prevotella_sp001552765,GTDB_only
Prevotella_sp002305235,GTDB_only
Prevotella_sp002350805,GTDB_only
Prevotella_sp002480935,GTDB_only
Prevotella_sp002933775,GTDB_only
Prevotella_sp013166515,GTDB_only
Prevotella_sp013333935,GTDB_only
Prevotella_sp023425865,GTDB_only
Prevotella_sp900290275,GTDB_only
Prevotella_sp900313615,GTDB_only
Prevotella_sp900315095,GTDB_only
Prevotella_sp900318625,GTDB_only
Prevotella_sp900545525,GTDB_only
Prevotella_sp900547085,GTDB_only
Prevotella_sp900548585,GTDB_only
Prevotella_sp900770395,GTDB_only
Prevotella_sp902760345,GTDB_only
Prevotella_sp902800495,GTDB_only
Prevotella_sp905373605,GTDB_only
Prevotella_sp927910885,GTDB_only
Prevotella_stercorea,GTDB_only
Prevotella_timonensis_A,GTDB_only
Prevotella_vespertina,GTDB_only
Propionicimonas_sp023432725,GTDB_only
Propionimicrobium_lymphophilum,GTDB_only
Propionivibrio_sp017990155,GTDB_only
Pseudoalteromonas_lipolytica_A,GTDB_only
Pseudoalteromonas_nigrifaciens,GTDB_only
Pseudobutyricicoccus_sp910579575,GTDB_only
Pseudochelatococcus_lubricantis,GTDB_only
Pseudoclavibacter_B_triregionum,GTDB_only
Pseudoglutamicibacter_albus,GTDB_only
Pseudokineococcus_lusitanus,GTDB_only
Pseudomonas_B_luteola,GTDB_only
Pseudomonas_B_oryzihabitans,GTDB_only
Pseudomonas_B_oryzihabitans_B,GTDB_only
Pseudomonas_B_sp913774235,GTDB_only
Pseudomonas_E_alcaligenes,GTDB_only
Pseudomonas_E_alliivorans,GTDB_only
Pseudomonas_E_alloputida,GTDB_only
Pseudomonas_E_asiatica,GTDB_only
Pseudomonas_E_bharatica,GTDB_only
Pseudomonas_E_capeferrum,GTDB_only
Pseudomonas_E_chlororaphis,GTDB_only
Pseudomonas_E_deceptionensis,GTDB_only
Pseudomonas_E_edaphica,GTDB_only
Pseudomonas_E_faucium,GTDB_only
Pseudomonas_E_fluorescens,GTDB_only
Pseudomonas_E_fluorescens_E,GTDB_only
Pseudomonas_E_frederiksbergensis_J,GTDB_only
Pseudomonas_E_fulva,GTDB_only
Pseudomonas_E_helleri,GTDB_only
Pseudomonas_E_iridis,GTDB_only
Pseudomonas_E_japonica,GTDB_only
Pseudomonas_E_mandelii,GTDB_only
Pseudomonas_E_palmensis,GTDB_only
Pseudomonas_E_paracarnis,GTDB_only
Pseudomonas_E_paraglycinae,GTDB_only
Pseudomonas_E_parakoreensis,GTDB_only
Pseudomonas_E_peradeniyensis,GTDB_only
Pseudomonas_E_piscis,GTDB_only
Pseudomonas_E_psychrophila,GTDB_only
Pseudomonas_E_putida,GTDB_only
Pseudomonas_E_putida_A,GTDB_only
Pseudomonas_E_putida_H,GTDB_only
Pseudomonas_E_putida_N,GTDB_only
Pseudomonas_E_putida_T,GTDB_only
Pseudomonas_E_quercus,GTDB_only
Pseudomonas_E_shahriarae,GTDB_only
Pseudomonas_E_soli,GTDB_only
Pseudomonas_E_sp002304225,GTDB_only
Pseudomonas_E_sp002338065,GTDB_only
Pseudomonas_E_sp002874965,GTDB_only
Pseudomonas_E_sp016648105,GTDB_only
Pseudomonas_E_sp900573885,GTDB_only
Pseudomonas_E_versuta,GTDB_only
Pseudomonas_E_viridiflava,GTDB_only
Pseudomonas_F_sp014700075,GTDB_only
Pseudomonas_O_kuykendallii,GTDB_only
Pseudonocardia_abyssalis,GTDB_only
Pseudonocardia_alni,GTDB_only
Pseudonocardia_ammonioxydans,GTDB_only
Pseudonocardia_asaccharolytica,GTDB_only
Pseudonocardia_autotrophica_A,GTDB_only
Pseudonocardia_cypriaca,GTDB_only
Pseudonocardia_oceani,GTDB_only
Pseudonocardia_parietis,GTDB_only
Pseudonocardia_sp001294645,GTDB_only
Pseudooceanicola_sediminis,GTDB_only
Pseudorhizobium_flavum,GTDB_only
Pseudorhizobium_pelagicum,GTDB_only
Pseudorhodoferax_sp913776795,GTDB_only
Pseudorhodoplanes_sp019187085,GTDB_only
Pseudoxanthomonas_A_mexicana,GTDB_only
Pseudoxanthomonas_A_spadix,GTDB_only
Pseudoxanthomonas_kaohsiungensis,GTDB_only
