species,category
g__Nanoperiomorbus_HROM_Genome_3235,HROM_only
g__Nanoperiomorbus_HROM_Genome_3244,HROM_only
g__Nanoperiomorbus_HROM_Genome_3245,HROM_only
g__Nanoperiomorbus_HROM_Genome_3246,HROM_only
g__Nanoperiomorbus_HROM_Genome_3248,HROM_only
g__Nanoperiomorbus_HROM_Genome_3254,HROM_only
g__Nanoperiomorbus_HROM_Genome_3256,HROM_only
g__Nanoperiomorbus_HROM_Genome_3257,HROM_only
g__Nanosynbacter_HROM_Genome_3426,HROM_only
g__Nanosynbacter_HROM_Genome_3427,HROM_only
g__Nanosynbacter_HROM_Genome_3428,HROM_only
g__Nanosynbacter_HROM_Genome_3432,HROM_only
g__Nanosynbacter_HROM_Genome_3433,HROM_only
g__Nanosynbacter_HROM_Genome_3434,HROM_only
g__Nanosynbacter_HROM_Genome_3435,HROM_only
g__Nanosynbacter_HROM_Genome_3436,HROM_only
g__Nanosynbacter_HROM_Genome_3437,HROM_only
g__Nanosynbacter_HROM_Genome_3438,HROM_only
g__Nanosynbacter_HROM_Genome_3440,HROM_only
g__Nanosynbacter_HROM_Genome_3441,HROM_only
g__Nanosynbacter_HROM_Genome_3442,HROM_only
g__Nanosynbacter_HROM_Genome_3444,HROM_only
g__Nanosynbacter_HROM_Genome_3445,HROM_only
g__Nanosynbacter_HROM_Genome_3447,HROM_only
g__Nanosynbacter_HROM_Genome_3448,HROM_only
g__Nanosynbacter_HROM_Genome_3449,HROM_only
g__Nanosynbacter_HROM_Genome_3450,HROM_only
g__Nanosynbacter_HROM_Genome_3451,HROM_only
g__Nanosynbacter_HROM_Genome_3454,HROM_only
g__Nanosynbacter_HROM_Genome_3455,HROM_only
g__Nanosynbacter_HROM_Genome_3457,HROM_only
g__Nanosynbacter_HROM_Genome_3458,HROM_only
g__Nanosynbacter_HROM_Genome_3459,HROM_only
g__Nanosynbacter_HROM_Genome_3460,HROM_only
g__Nanosynbacter_HROM_Genome_3461,HROM_only
g__Nanosynbacter_HROM_Genome_3462,HROM_only
g__Nanosynbacter_HROM_Genome_3464,HROM_only
g__Nanosynbacter_HROM_Genome_3465,HROM_only
g__Nanosynbacter_HROM_Genome_3466,HROM_only
g__Nanosynbacter_HROM_Genome_3467,HROM_only
g__Nanosynbacter_HROM_Genome_3468,HROM_only
g__Nanosynbacter_HROM_Genome_3469,HROM_only
g__Nanosynbacter_HROM_Genome_3470,HROM_only
g__Nanosynbacter_HROM_Genome_3471,HROM_only
g__Nanosynbacter_HROM_Genome_3472,HROM_only
g__Nanosynbacter_HROM_Genome_3473,HROM_only
g__Nanosynbacter_HROM_Genome_3474,HROM_only
g__Nanosynbacter_HROM_Genome_3475,HROM_only
g__Nanosynbacter_HROM_Genome_3476,HROM_only
g__Nanosynbacter_HROM_Genome_3477,HROM_only
g__Nanosynbacter_HROM_Genome_3479,HROM_only
g__Nanosynbacter_HROM_Genome_3480,HROM_only
g__Nanosynbacter_HROM_Genome_3481,HROM_only
g__Nanosynbacter_HROM_Genome_3483,HROM_only
g__Nanosynbacter_HROM_Genome_3484,HROM_only
g__Nanosynbacter_HROM_Genome_3485,HROM_only
g__Nanosynbacter_HROM_Genome_3486,HROM_only
g__Nanosynbacter_HROM_Genome_3487,HROM_only
g__Nanosynbacter_HROM_Genome_3488,HROM_only
g__Nanosynbacter_HROM_Genome_3489,HROM_only
g__Nanosynbacter_HROM_Genome_3490,HROM_only
g__Nanosynbacter_HROM_Genome_3492,HROM_only
g__Nanosynbacter_HROM_Genome_3493,HROM_only
g__Nanosynbacter_HROM_Genome_3494,HROM_only
g__Nanosynbacter_HROM_Genome_3497,HROM_only
g__Nanosynbacter_HROM_Genome_3498,HROM_only
g__Nanosynbacter_HROM_Genome_3499,HROM_only
g__Nanosynbacter_HROM_Genome_3500,HROM_only
g__Nanosynbacter_HROM_Genome_3501,HROM_only
g__Nanosynbacter_HROM_Genome_3502,HROM_only
g__Nanosynbacter_HROM_Genome_3503,HROM_only
g__Nanosynbacter_HROM_Genome_3504,HROM_only
g__Nanosynbacter_HROM_Genome_3505,HROM_only
g__Nanosynbacter_HROM_Genome_3506,HROM_only
g__Nanosynbacter_HROM_Genome_3507,HROM_only
g__Nanosynbacter_HROM_Genome_3508,HROM_only
g__Nanosynbacter_HROM_Genome_3509,HROM_only
g__Nanosynbacter_HROM_Genome_3510,HROM_only
g__Nanosynbacter_HROM_Genome_3511,HROM_only
g__Nanosynbacter_HROM_Genome_3512,HROM_only
g__Nanosynbacter_HROM_Genome_3513,HROM_only
g__Nanosynbacter_HROM_Genome_3514,HROM_only
g__Nanosynbacter_HROM_Genome_3515,HROM_only
g__Nanosynbacter_HROM_Genome_3516,HROM_only
g__Nanosynbacter_HROM_Genome_3517,HROM_only
g__Nanosynbacter_HROM_Genome_3518,HROM_only
g__Nanosynbacter_HROM_Genome_3520,HROM_only
g__Nanosynbacter_HROM_Genome_3521,HROM_only
g__Nanosynbacter_HROM_Genome_3522,HROM_only
g__Nanosynbacter_HROM_Genome_3523,HROM_only
g__Nanosynbacter_HROM_Genome_3524,HROM_only
g__Nanosynbacter_HROM_Genome_3525,HROM_only
g__Nanosynbacter_HROM_Genome_3526,HROM_only
g__Nanosynbacter_HROM_Genome_3527,HROM_only
g__Nanosynbacter_HROM_Genome_3528,HROM_only
g__Nanosynbacter_HROM_Genome_3529,HROM_only
g__Nanosynbacter_HROM_Genome_3531,HROM_only
g__Nanosynbacter_HROM_Genome_3532,HROM_only
g__Nanosynbacter_HROM_Genome_3533,HROM_only
g__Nanosynbacter_HROM_Genome_3534,HROM_only
g__Nanosynbacter_HROM_Genome_3535,HROM_only
g__Nanosynbacter_HROM_Genome_3537,HROM_only
g__Nanosynbacter_HROM_Genome_3538,HROM_only
g__Nanosynbacter_HROM_Genome_3539,HROM_only
g__Nanosynbacter_HROM_Genome_3540,HROM_only
g__Nanosynbacter_HROM_Genome_3541,HROM_only
g__Nanosynbacter_HROM_Genome_3542,HROM_only
g__Nanosynbacter_HROM_Genome_3543,HROM_only
g__Nanosynbacter_HROM_Genome_3544,HROM_only
g__Nanosynbacter_HROM_Genome_3545,HROM_only
g__Nanosynbacter_HROM_Genome_3546,HROM_only
g__Nanosynbacter_HROM_Genome_3547,HROM_only
g__Nanosynbacter_HROM_Genome_3548,HROM_only
g__Nanosynbacter_HROM_Genome_3549,HROM_only
g__Nanosynbacter_HROM_Genome_3550,HROM_only
g__Nanosynbacter_HROM_Genome_3551,HROM_only
g__Nanosynbacter_HROM_Genome_3552,HROM_only
g__Nanosynbacter_HROM_Genome_3553,HROM_only
g__Nanosynbacter_HROM_Genome_3555,HROM_only
g__Nanosynbacter_HROM_Genome_3556,HROM_only
g__Nanosynbacter_HROM_Genome_3557,HROM_only
g__Nanosynbacter_HROM_Genome_3558,HROM_only
g__Nanosynbacter_HROM_Genome_3559,HROM_only
g__Nanosynbacter_HROM_Genome_3560,HROM_only
g__Nanosynbacter_HROM_Genome_3561,HROM_only
g__Nanosynbacter_HROM_Genome_3562,HROM_only
g__Nanosynbacter_HROM_Genome_3563,HROM_only
g__Nanosynbacter_HROM_Genome_3564,HROM_only
g__Nanosynbacter_HROM_Genome_3565,HROM_only
g__Nanosynbacter_HROM_Genome_3566,HROM_only
g__Nanosynbacter_HROM_Genome_3567,HROM_only
g__Nanosynbacter_HROM_Genome_3568,HROM_only
g__Nanosynbacter_HROM_Genome_3569,HROM_only
g__Nanosynbacter_HROM_Genome_3570,HROM_only
g__Nanosynbacter_HROM_Genome_3571,HROM_only
g__Nanosynbacter_HROM_Genome_3654,HROM_only
g__Nanosynbacter_HROM_Genome_3655,HROM_only
g__Nanosynbacter_HROM_Genome_3657,HROM_only
g__Nanosynbacter_HROM_Genome_3660,HROM_only
g__Nanosynbacter_HROM_Genome_3662,HROM_only
g__Nanosynbacter_HROM_Genome_3663,HROM_only
g__Nanosynbacter_HROM_Genome_3665,HROM_only
g__Nanosynbacter_HROM_Genome_3667,HROM_only
g__Nanosynbacter_HROM_Genome_3668,HROM_only
g__Nanosynbacter_HROM_Genome_3670,HROM_only
g__Nanosynbacter_HROM_Genome_3671,HROM_only
g__Nanosynbacter_HROM_Genome_3672,HROM_only
g__Nanosynbacter_HROM_Genome_3673,HROM_only
g__Nanosynbacter_HROM_Genome_3677,HROM_only
g__Nanosynbacter_HROM_Genome_3678,HROM_only
g__Nanosynbacter_HROM_Genome_3679,HROM_only
g__Nanosynbacter_HROM_Genome_3681,HROM_only
g__Nanosynbacter_HROM_Genome_3684,HROM_only
g__Nanosynbacter_HROM_Genome_3685,HROM_only
g__Nanosynbacter_HROM_Genome_3686,HROM_only
g__Nanosynbacter_HROM_Genome_3687,HROM_only
g__Nanosynbacter_HROM_Genome_3688,HROM_only
g__Nanosynbacter_HROM_Genome_3689,HROM_only
g__Nanosynbacter_HROM_Genome_3691,HROM_only
g__Nanosynbacter_HROM_Genome_3693,HROM_only
g__Nanosynbacter_HROM_Genome_3694,HROM_only
g__Nanosynbacter_HROM_Genome_3697,HROM_only
g__Nanosynbacter_HROM_Genome_3698,HROM_only
g__Nanosynbacter_HROM_Genome_3699,HROM_only
g__Nanosynbacter_HROM_Genome_3700,HROM_only
g__Nanosynbacter_HROM_Genome_3702,HROM_only
g__Nanosynbacter_HROM_Genome_3703,HROM_only
g__Nanosynbacter_HROM_Genome_3707,HROM_only
g__Nanosynbacter_HROM_Genome_3708,HROM_only
g__Nanosynbacter_HROM_Genome_3709,HROM_only
g__Nanosynbacter_HROM_Genome_3712,HROM_only
g__Nanosynbacter_HROM_Genome_3713,HROM_only
g__Nanosynbacter_HROM_Genome_3714,HROM_only
g__Nanosynbacter_HROM_Genome_3715,HROM_only
g__Nanosynbacter_HROM_Genome_3716,HROM_only
g__Nanosynbacter_HROM_Genome_3717,HROM_only
g__Nanosynbacter_HROM_Genome_3718,HROM_only
g__Nanosynbacter_HROM_Genome_3721,HROM_only
g__Nanosynbacter_HROM_Genome_3722,HROM_only
g__Nanosynbacter_HROM_Genome_3723,HROM_only
g__Nanosynbacter_HROM_Genome_3724,HROM_only
g__Nanosynbacter_HROM_Genome_3725,HROM_only
g__Nanosynbacter_HROM_Genome_3727,HROM_only
g__Nanosynbacter_HROM_Genome_3728,HROM_only
g__Nanosynbacter_HROM_Genome_3729,HROM_only
g__Nanosynbacter_HROM_Genome_3730,HROM_only
g__Nanosynbacter_HROM_Genome_3731,HROM_only
g__Nanosynbacter_HROM_Genome_3732,HROM_only
g__Nanosynbacter_HROM_Genome_3733,HROM_only
g__Nanosynbacter_HROM_Genome_3735,HROM_only
g__Nanosynbacter_HROM_Genome_3736,HROM_only
g__Nanosynbacter_HROM_Genome_3737,HROM_only
g__Nanosynbacter_HROM_Genome_3738,HROM_only
g__Nanosynbacter_HROM_Genome_3739,HROM_only
g__Nanosynbacter_HROM_Genome_3740,HROM_only
g__Nanosynbacter_HROM_Genome_3741,HROM_only
g__Nanosynbacter_HROM_Genome_3742,HROM_only
g__Nanosynbacter_HROM_Genome_3743,HROM_only
g__Nanosynbacter_HROM_Genome_3744,HROM_only
g__Nanosynbacter_HROM_Genome_3745,HROM_only
g__Nanosynbacter_HROM_Genome_3746,HROM_only
g__Nanosynbacter_HROM_Genome_3747,HROM_only
g__Nanosynbacter_HROM_Genome_3748,HROM_only
g__Nanosynbacter_HROM_Genome_3749,HROM_only
g__Nanosynbacter_HROM_Genome_3750,HROM_only
g__Nanosynbacter_HROM_Genome_3751,HROM_only
g__Nanosynbacter_HROM_Genome_3752,HROM_only
g__Nanosynbacter_HROM_Genome_3753,HROM_only
g__Nanosynbacter_HROM_Genome_3754,HROM_only
g__Nanosynbacter_HROM_Genome_3755,HROM_only
g__Nanosynbacter_HROM_Genome_3756,HROM_only
g__Nanosynbacter_HROM_Genome_3757,HROM_only
g__Nanosynbacter_HROM_Genome_3758,HROM_only
g__Nanosynbacter_HROM_Genome_3759,HROM_only
g__Nanosynbacter_HROM_Genome_3761,HROM_only
g__Nanosynbacter_HROM_Genome_3762,HROM_only
g__Nanosynbacter_HROM_Genome_3764,HROM_only
g__Nanosynbacter_HROM_Genome_3768,HROM_only
g__Nanosynbacter_HROM_Genome_3769,HROM_only
g__Nanosynbacter_HROM_Genome_3770,HROM_only
g__Nanosynbacter_HROM_Genome_3771,HROM_only
g__Nanosynbacter_HROM_Genome_3772,HROM_only
g__Nanosynbacter_HROM_Genome_3773,HROM_only
g__Nanosynbacter_HROM_Genome_3774,HROM_only
g__Nanosynbacter_HROM_Genome_3777,HROM_only
g__Nanosynbacter_HROM_Genome_3779,HROM_only
g__Nanosynbacter_HROM_Genome_3780,HROM_only
g__Nanosynbacter_HROM_Genome_3781,HROM_only
g__Nanosynbacter_HROM_Genome_3782,HROM_only
g__Nanosynbacter_HROM_Genome_3783,HROM_only
g__Nanosynbacter_HROM_Genome_3784,HROM_only
g__Nanosynbacter_HROM_Genome_3785,HROM_only
g__Nanosynbacter_HROM_Genome_3786,HROM_only
g__Nanosynbacter_HROM_Genome_3787,HROM_only
g__Nanosynbacter_HROM_Genome_3788,HROM_only
g__Nanosynbacter_HROM_Genome_3789,HROM_only
g__Nanosynbacter_HROM_Genome_3790,HROM_only
g__Nanosynbacter_HROM_Genome_3791,HROM_only
g__Nanosynbacter_HROM_Genome_3792,HROM_only
g__Nanosynbacter_HROM_Genome_3793,HROM_only
g__Nanosynbacter_HROM_Genome_3795,HROM_only
g__Nanosynbacter_HROM_Genome_3796,HROM_only
g__Nanosynbacter_HROM_Genome_3798,HROM_only
g__Nanosynbacter_HROM_Genome_3799,HROM_only
g__Nanosynbacter_HROM_Genome_3800,HROM_only
g__Nanosynbacter_HROM_Genome_3801,HROM_only
g__Nanosynbacter_HROM_Genome_3802,HROM_only
g__Nanosynbacter_HROM_Genome_3803,HROM_only
g__Nanosynbacter_HROM_Genome_3804,HROM_only
g__Nanosynbacter_HROM_Genome_3805,HROM_only
g__Nanosynbacter_HROM_Genome_3806,HROM_only
g__Nanosynbacter_HROM_Genome_3807,HROM_only
g__Nanosynbacter_HROM_Genome_3808,HROM_only
g__Nanosynbacter_HROM_Genome_3809,HROM_only
g__Nanosynbacter_HROM_Genome_3810,HROM_only
g__Nanosynbacter_HROM_Genome_3811,HROM_only
g__Nanosynbacter_HROM_Genome_3812,HROM_only
g__Nanosynbacter_HROM_Genome_3813,HROM_only
g__Nanosynbacter_HROM_Genome_3814,HROM_only
g__Nanosynbacter_HROM_Genome_3816,HROM_only
g__Nanosynbacter_HROM_Genome_3817,HROM_only
g__Nanosynbacter_HROM_Genome_3818,HROM_only
g__Nanosyncoccus_HROM_Genome_2937,HROM_only
g__Nanosyncoccus_HROM_Genome_2938,HROM_only
g__Nanosyncoccus_HROM_Genome_2939,HROM_only
g__Nanosyncoccus_HROM_Genome_2940,HROM_only
g__Nanosyncoccus_HROM_Genome_3425,HROM_only
g__Nanosyncoccus_HROM_Genome_3885,HROM_only
g__Nanosyncoccus_HROM_Genome_3886,HROM_only
g__Nanosyncoccus_HROM_Genome_3888,HROM_only
g__Nanosyncoccus_HROM_Genome_3889,HROM_only
g__Nanosyncoccus_HROM_Genome_3891,HROM_only
g__Nanosyncoccus_HROM_Genome_3892,HROM_only
g__Nanosyncoccus_HROM_Genome_3897,HROM_only
g__Nanosyncoccus_HROM_Genome_3941,HROM_only
g__Nanosyncoccus_HROM_Genome_3945,HROM_only
g__Nanosyncoccus_HROM_Genome_3963,HROM_only
g__Nanosyncoccus_HROM_Genome_3964,HROM_only
g__Nanosyncoccus_HROM_Genome_3967,HROM_only
g__Nanosyncoccus_HROM_Genome_3970,HROM_only
g__Nanosyncoccus_HROM_Genome_3987,HROM_only
g__Nanosyncoccus_HROM_Genome_3996,HROM_only
g__Nanosyncoccus_HROM_Genome_4010,HROM_only
g__Nanosyncoccus_HROM_Genome_4014,HROM_only
g__Nanosyncoccus_HROM_Genome_4015,HROM_only
g__Nanosyncoccus_HROM_Genome_4024,HROM_only
g__Nanosyncoccus_HROM_Genome_4057,HROM_only
g__Nanosyncoccus_HROM_Genome_4067,HROM_only
g__Nanosyncoccus_HROM_Genome_4086,HROM_only
g__Nanosyncoccus_HROM_Genome_4090,HROM_only
g__Nanosyncoccus_HROM_Genome_4100,HROM_only
g__Nanosyncoccus_HROM_Genome_4103,HROM_only
g__Nanosyncoccus_HROM_Genome_4123,HROM_only
g__Nanosyncoccus_HROM_Genome_4134,HROM_only
g__Nanosyncoccus_HROM_Genome_4135,HROM_only
g__Nanosyncoccus_HROM_Genome_4148,HROM_only
g__Nanosyncoccus_HROM_Genome_4182,HROM_only
g__Nanosyncoccus_HROM_Genome_4204,HROM_only
g__Nanosyncoccus_HROM_Genome_4223,HROM_only
g__Nanosyncoccus_HROM_Genome_4250,HROM_only
g__Nanosyncoccus_HROM_Genome_4260,HROM_only
g__Nanosyncoccus_HROM_Genome_4280,HROM_only
g__Nanosyncoccus_HROM_Genome_4283,HROM_only
g__Nanosyncoccus_HROM_Genome_4291,HROM_only
g__Nanosyncoccus_HROM_Genome_4297,HROM_only
g__Nanosyncoccus_HROM_Genome_4315,HROM_only
g__Nanosyncoccus_HROM_Genome_4344,HROM_only
g__Nanosyncoccus_HROM_Genome_4349,HROM_only
g__Nanosyncoccus_HROM_Genome_4350,HROM_only
g__Nanosyncoccus_HROM_Genome_4356,HROM_only
g__Nanosyncoccus_HROM_Genome_4357,HROM_only
g__Nanosyncoccus_HROM_Genome_4358,HROM_only
g__Nanosyncoccus_HROM_Genome_4360,HROM_only
g__Nanosyncoccus_HROM_Genome_4361,HROM_only
g__Nanosyncoccus_HROM_Genome_4365,HROM_only
g__Nanosyncoccus_HROM_Genome_4389,HROM_only
g__Nanosyncoccus_HROM_Genome_4390,HROM_only
g__Nanosyncoccus_HROM_Genome_4391,HROM_only
g__Nanosyncoccus_HROM_Genome_4396,HROM_only
g__Nanosyncoccus_HROM_Genome_4400,HROM_only
g__Nanosyncoccus_HROM_Genome_4405,HROM_only
g__Nanosyncoccus_HROM_Genome_4412,HROM_only
g__Nanosyncoccus_HROM_Genome_4413,HROM_only
g__Nanosyncoccus_HROM_Genome_4416,HROM_only
g__Nanosyncoccus_HROM_Genome_4417,HROM_only
g__Nanosyncoccus_HROM_Genome_4421,HROM_only
g__Nanosyncoccus_HROM_Genome_4428,HROM_only
g__Nanosyncoccus_HROM_Genome_4429,HROM_only
g__Nanosyncoccus_HROM_Genome_4432,HROM_only
g__Nanosyncoccus_HROM_Genome_4436,HROM_only
g__Nanosyncoccus_HROM_Genome_4437,HROM_only
g__Nanosyncoccus_HROM_Genome_4440,HROM_only
g__Nanosyncoccus_HROM_Genome_4451,HROM_only
g__Nanosyncoccus_HROM_Genome_4454,HROM_only
g__Nanosyncoccus_HROM_Genome_4455,HROM_only
g__Nanosyncoccus_HROM_Genome_4457,HROM_only
g__Nanosyncoccus_HROM_Genome_4459,HROM_only
g__Nanosyncoccus_HROM_Genome_4460,HROM_only
g__Nanosyncoccus_HROM_Genome_4463,HROM_only
g__Nanosyncoccus_HROM_Genome_4464,HROM_only
g__Nanosyncoccus_HROM_Genome_4465,HROM_only
g__Nanosyncoccus_HROM_Genome_4466,HROM_only
g__Nanosyncoccus_HROM_Genome_4468,HROM_only
g__Nanosyncoccus_HROM_Genome_4472,HROM_only
g__Nanosyncoccus_HROM_Genome_4474,HROM_only
g__Nanosyncoccus_HROM_Genome_4476,HROM_only
g__Nanosyncoccus_HROM_Genome_4477,HROM_only
g__Nanosyncoccus_HROM_Genome_4481,HROM_only
g__Nanosyncoccus_HROM_Genome_4482,HROM_only
g__Nanosyncoccus_HROM_Genome_4483,HROM_only
g__Nanosyncoccus_HROM_Genome_4484,HROM_only
g__Nanosyncoccus_HROM_Genome_4485,HROM_only
g__Nanosyncoccus_HROM_Genome_4486,HROM_only
g__Nanosyncoccus_HROM_Genome_4488,HROM_only
g__Nanosyncoccus_HROM_Genome_4489,HROM_only
g__Nanosyncoccus_HROM_Genome_4492,HROM_only
g__Nanosyncoccus_HROM_Genome_4495,HROM_only
g__Nanosyncoccus_HROM_Genome_4498,HROM_only
g__Nanosyncoccus_HROM_Genome_4502,HROM_only
g__Nanosyncoccus_HROM_Genome_4507,HROM_only
g__Nanosyncoccus_HROM_Genome_4518,HROM_only
g__Nanosyncoccus_HROM_Genome_4521,HROM_only
g__Nanosyncoccus_HROM_Genome_4533,HROM_only
g__Nanosyncoccus_HROM_Genome_4584,HROM_only
g__Nanosyncoccus_HROM_Genome_4588,HROM_only
g__Nanosyncoccus_HROM_Genome_4600,HROM_only
g__Nanosyncoccus_HROM_Genome_4619,HROM_only
g__Nanosyncoccus_HROM_Genome_4627,HROM_only
g__Nanosyncoccus_HROM_Genome_4635,HROM_only
g__Nanosyncoccus_HROM_Genome_4639,HROM_only
g__Nanosyncoccus_HROM_Genome_4647,HROM_only
g__Nanosyncoccus_HROM_Genome_4649,HROM_only
g__Nanosyncoccus_HROM_Genome_4679,HROM_only
g__Nanosyncoccus_HROM_Genome_4703,HROM_only
g__Nanosyncoccus_HROM_Genome_4707,HROM_only
g__Nanosyncoccus_HROM_Genome_4711,HROM_only
g__Nanosyncoccus_HROM_Genome_4713,HROM_only
g__Nanosyncoccus_HROM_Genome_4714,HROM_only
g__Nanosyncoccus_HROM_Genome_4726,HROM_only
g__Nanosyncoccus_HROM_Genome_4732,HROM_only
g__Nanosyncoccus_HROM_Genome_4735,HROM_only
g__Nanosyncoccus_HROM_Genome_4738,HROM_only
g__Nanosyncoccus_HROM_Genome_4743,HROM_only
g__Nanosyncoccus_HROM_Genome_4744,HROM_only
g__Nanosyncoccus_HROM_Genome_4745,HROM_only
g__Nanosyncoccus_HROM_Genome_4746,HROM_only
g__Nanosyncoccus_HROM_Genome_4747,HROM_only
g__Nanosyncoccus_HROM_Genome_4753,HROM_only
g__Nanosyncoccus_HROM_Genome_4754,HROM_only
g__Nanosyncoccus_HROM_Genome_4755,HROM_only
g__Nanosyncoccus_HROM_Genome_4763,HROM_only
g__Nanosyncoccus_HROM_Genome_4764,HROM_only
g__Nanosyncoccus_HROM_Genome_4767,HROM_only
g__Nanosyncoccus_HROM_Genome_4779,HROM_only
g__Nanosyncoccus_HROM_Genome_4780,HROM_only
g__Nanosyncoccus_HROM_Genome_4781,HROM_only
g__Nanosyncoccus_HROM_Genome_4782,HROM_only
g__Nanosyncoccus_HROM_Genome_4784,HROM_only
g__Nanosyncoccus_HROM_Genome_4785,HROM_only
g__Nanosyncoccus_HROM_Genome_4786,HROM_only
g__Nanosyncoccus_HROM_Genome_4787,HROM_only
g__Nanosyncoccus_HROM_Genome_4788,HROM_only
g__Nanosyncoccus_HROM_Genome_4790,HROM_only
g__Nanosyncoccus_HROM_Genome_4793,HROM_only
g__Neisseria_HROM_Genome_4825,HROM_only
g__Neisseria_HROM_Genome_4833,HROM_only
g__Neisseria_HROM_Genome_4835,HROM_only
g__Neisseria_HROM_Genome_4837,HROM_only
g__Neisseria_HROM_Genome_4852,HROM_only
g__Olsenella_F_HROM_Genome_0958,HROM_only
g__Olsenella_F_HROM_Genome_0959,HROM_only
g__Oribacterium_HROM_Genome_1742,HROM_only
g__Oribacterium_HROM_Genome_1746,HROM_only
g__Oribacterium_HROM_Genome_1749,HROM_only
g__Oribacterium_HROM_Genome_1750,HROM_only
g__Oribacterium_HROM_Genome_1753,HROM_only
g__Oribacterium_HROM_Genome_1754,HROM_only
g__Oribacterium_HROM_Genome_1755,HROM_only
g__Oribacterium_HROM_Genome_1757,HROM_only
g__Oribacterium_HROM_Genome_1758,HROM_only
g__Oribacterium_HROM_Genome_1759,HROM_only
g__Oribacterium_HROM_Genome_1762,HROM_only
g__Oribacterium_HROM_Genome_1763,HROM_only
g__Oribacterium_HROM_Genome_1765,HROM_only
g__Oribacterium_HROM_Genome_1766,HROM_only
g__Oribacterium_HROM_Genome_1768,HROM_only
g__Oribacterium_HROM_Genome_1769,HROM_only
g__Oribacterium_HROM_Genome_1770,HROM_only
g__Oribacterium_HROM_Genome_1771,HROM_only
g__Oribacterium_HROM_Genome_1774,HROM_only
g__Oribacterium_HROM_Genome_1775,HROM_only
g__Oribacterium_HROM_Genome_1777,HROM_only
g__Oribacterium_HROM_Genome_1778,HROM_only
g__Oribacterium_HROM_Genome_1782,HROM_only
g__Oribacterium_HROM_Genome_1788,HROM_only
g__Oribacterium_HROM_Genome_1795,HROM_only
g__Oribacterium_HROM_Genome_1799,HROM_only
g__Oribacterium_HROM_Genome_1804,HROM_only
g__Oribacterium_HROM_Genome_1810,HROM_only
g__Oribacterium_HROM_Genome_1814,HROM_only
g__Oribacterium_HROM_Genome_1815,HROM_only
g__Oribacterium_HROM_Genome_1821,HROM_only
g__Oribacterium_HROM_Genome_1825,HROM_only
g__Oribacterium_HROM_Genome_1827,HROM_only
g__Oribacterium_HROM_Genome_1828,HROM_only
g__Oribacterium_HROM_Genome_1829,HROM_only
g__Oribacterium_HROM_Genome_1832,HROM_only
g__Oribacterium_HROM_Genome_1833,HROM_only
g__Oribacterium_HROM_Genome_1835,HROM_only
g__Oribacterium_HROM_Genome_1836,HROM_only
g__Oribacterium_HROM_Genome_1837,HROM_only
g__Oribacterium_HROM_Genome_1841,HROM_only
g__Oribacterium_HROM_Genome_1843,HROM_only
g__Oribacterium_HROM_Genome_1848,HROM_only
g__Oribacterium_HROM_Genome_1849,HROM_only
g__Oribacterium_HROM_Genome_1850,HROM_only
g__Oribacterium_HROM_Genome_1852,HROM_only
g__Oribacterium_HROM_Genome_1853,HROM_only
g__Oribacterium_HROM_Genome_1855,HROM_only
g__Oribacterium_HROM_Genome_1857,HROM_only
g__Oribacterium_HROM_Genome_1858,HROM_only
g__Oribacterium_HROM_Genome_1859,HROM_only
g__Oribacterium_HROM_Genome_1860,HROM_only
g__Oribacterium_HROM_Genome_1861,HROM_only
g__Oribacterium_HROM_Genome_1862,HROM_only
g__Oribacterium_HROM_Genome_1863,HROM_only
g__Oribacterium_HROM_Genome_1865,HROM_only
g__Oribacterium_HROM_Genome_1866,HROM_only
g__Oribacterium_HROM_Genome_1869,HROM_only
g__Oribacterium_HROM_Genome_1885,HROM_only
g__Ottowia_HROM_Genome_4903,HROM_only
g__Ottowia_HROM_Genome_4904,HROM_only
g__Ottowia_HROM_Genome_4905,HROM_only
g__Parvimonas_HROM_Genome_1967,HROM_only
g__Parvimonas_HROM_Genome_1968,HROM_only
g__Pauljensenia_HROM_Genome_0213,HROM_only
g__Pauljensenia_HROM_Genome_0217,HROM_only
g__Pauljensenia_HROM_Genome_0220,HROM_only
g__Pauljensenia_HROM_Genome_0222,HROM_only
g__Pauljensenia_HROM_Genome_0223,HROM_only
g__Pauljensenia_HROM_Genome_0224,HROM_only
g__Pauljensenia_HROM_Genome_0225,HROM_only
g__Pauljensenia_HROM_Genome_0227,HROM_only
g__Pauljensenia_HROM_Genome_0229,HROM_only
g__Pauljensenia_HROM_Genome_0230,HROM_only
g__Pauljensenia_HROM_Genome_0231,HROM_only
g__Pauljensenia_HROM_Genome_0232,HROM_only
g__Pauljensenia_HROM_Genome_0235,HROM_only
g__Pauljensenia_HROM_Genome_0236,HROM_only
g__Pauljensenia_HROM_Genome_0237,HROM_only
g__Pauljensenia_HROM_Genome_0238,HROM_only
g__Pauljensenia_HROM_Genome_0239,HROM_only
g__Pauljensenia_HROM_Genome_0243,HROM_only
g__Pauljensenia_HROM_Genome_0247,HROM_only
g__Pauljensenia_HROM_Genome_0252,HROM_only
g__Pauljensenia_HROM_Genome_0253,HROM_only
g__Pauljensenia_HROM_Genome_0255,HROM_only
g__Pauljensenia_HROM_Genome_0257,HROM_only
g__Pauljensenia_HROM_Genome_0258,HROM_only
g__Pauljensenia_HROM_Genome_0259,HROM_only
