feature	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	F22	F23	F24	F25	F26	F27	F28	F29	F30	F31	F32	F33	F34	F35	F36	F37	F38	F39	F40	F41	F42	F43	F44	F45	F46	F47	F48	F49	F50	F51	F52	F53	F54	F55	F56	F57	F58	F59	F60	F61	F62	F63	F64	F65	F66	F67	F68	F69	F70	F71	F72	F73	F74	F75	F76	F77	F78	F79	F80	F81	F82	F83	F84	F85	F86	F87	F88	F89	F90	F91	F92	F93	F94	F95	F96	F97	F98	F99	F100	F101	F102	F103	F104	F105	F106	F107	F108	F109	F110	F111	F112	F113	F114	F115	F116	F117	F118	F119	F120	F121	F122	F123	F124	F125	F126	F127	F128	F129	F130	F131	F132	F133	F134	F135	F136	F137	F138	F139	F140	F141	F142	F143	F144	F145	F146	F147	F148	F149	F150	F151	F152	F153	F154	F155	F156	F157	F158	F159	F160	F161	F162	F163	F164	F165	F166	F167	F168	F169	F170	F171	F172	F173	F174	F175	F176	F177	F178	F179	F180	F181	F182	F183	F184	F185	F186	F187	F188	F189	F190	F191	F192	F193	F194	F195	F196	F197	F198	F199	F200	F201	F202	F203	F204	F205	F206	F207	F208	F209	F210	F211	F212	F213	F214	F215	F216	F217	F218	F219	F220	F221	F222	F223	F224	F225	F226	F227	F228	F229
U68	0	0	0	0.009767442	0	0.001956441	0	0	0	0	1.32e-05	0.003442481	0	0	6.11e-05	5.91e-05	5.8e-05	0.000142037	6.01e-05	0	0	0	0	0	0	0	0.017642079	0	0	0.005927869	0	0	0	0	0	0.000551347	0	0	0	0	0.000884802	0.000134909	0	2.24e-05	0	0	0	0	0	0	0.016778149	0	0	0	2.24e-05	0	0	0.001976296	0	0	0	0	0.001425458	0.17214034	0	0	0	0	0.001360294	0.007472454	0	0.001967641	0	0.077190585	0.00103753	0	0	0	0	0	0	0	0.001049748	0	0	0.00614576	0	0.004509538	0	0	0.004097173	0	0	0	0	0	0	0.000387419	0.000305964	0	1.17e-05	1.48e-05	0	0	0.000606329	0	0	0	0	0	0	0.014083016	0.006709834	0	0	0	8.15e-06	4.43e-05	0.000208219	0	0.006832525	0	0	0.002763861	0.000807929	0.002729243	0.001579713	0.001363858	0	0.021087105	0.03210335	0	0	0.002937462	0.353334884	0	0	0	0	5.24e-05	1.37e-05	8.15e-06	0	0	6.41e-05	0.00137964	0	0	5.14e-05	0.018724409	0.000610401	0.000266764	0.005906487	0	0	0	0.003952591	0	0.011503955	0	5.55e-05	0.006865107	4.28e-05	0.000421019	0	0.000102328	0	0.000136946	0.000750911	2.24e-05	0	0	0	0	0	0	0	0	0	0.000993748	0.000199055	0	0	0.000240291	0.003632372	0.056059698	0	0.009537841	0.000484147	0.000268292	0.00058342	0	0	0.000634838	0	0	5.35e-05	0	7.28e-05	0	0.000497383	0	0	1.63e-05	0	0	0.000491783	0.001979859	0	0.005991505	0.000407783	0.001365894	0	0	1.68e-05	1.83e-05	0	0	2.24e-05	0.037569472	0.000368074	0.000518765	0.00165964	1.17e-05	0	0	0.000172073	0.0001176	0
U69	0	0.003282168	0	0.008327937	0	0	0.004230984	0	0	0	0.001138119	0	0	0	0.000231216	0.003950945	0.000137256	0.000252864	2.72e-05	0	0	0.003737692	0	0	0	0	0.011821976	0	0	0.002317691	0	0	0	0	0	0	0	5.71e-05	0	0.000299844	0.002382174	2.9e-05	0	2.07e-05	0	0	0	0	0	0	0.002890205	0	0	0	0.000611204	0	0.000482238	0	0	0	0	0.001290114	0	0.061918562	5.02e-05	0	6.45e-06	0	0	1.11e-05	0	0	0	0.063199004	0.001175427	0	0	0	4.05e-05	2.16e-05	0	0	0	0	0	0.013259019	0	0.01744118	0.020808557	0	0.01706672	0	0.001902239	0	0	0	0	0	0	0	2.44e-05	1.93e-05	0	0	0	0.001510737	0	0	0	0	6.22e-05	0.00056975	0	0	0	0	1.06e-05	0.000150153	0.00044447	0.002705048	0.000155219	0.011846388	0	0.003893832	0.004743622	0.001400195	0	0.001978697	0.001125223	0.007921696	0.027287684	0	0	0.003438308	0.310099921	0	0	2.16e-05	0	0.000128044	4.33e-05	0	0	0	0.000128044	2.95e-05	0	0	9.76e-05	0.010769988	0	0.000350049	0.005415162	0	0.002476595	0	0.023273177	3.82e-05	0.008924862	0	9.35e-05	3.18e-05	7.78e-05	0.000708388	7e-05	0.002269329	0.00904047	0.000212793	8.01e-05	9.03e-05	5.16e-05	0	0	0	0	0	0	1.47e-05	1.75e-05	0	0	0	0	0.001005469	0.002104899	0.028865206	0	0.018451716	0.000403938	0	0	0	0	0.000695952	0	0	7.19e-05	0.002483504	0.028372375	0.012492135	0	0.001145028	0	1.47e-05	0	0	0.000325637	0	0	0.004930161	0	0.000695031	0	0	2.99e-05	0.000910587	0	0	1.8e-05	0.010917377	0	0	0.001543439	1.61e-05	0	0.000170879	0	8.75e-05	0
U70	0	0.000174338	0	0.000376775	0	0	0	0	0	0	0	0	0	0	1.2e-05	0	0	9e-06	0	0	0	0	0	0	0	0	0.001628656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001299696	0	0.000100908	0	2.48e-06	0	6.74e-05	0	0	0	0	6.61e-05	0	0.930990062	0	0	0	0	0	0.000301327	0	0	0	0.005733441	0	0.00013118	0	0	0	0	0	0	0	0	0	0.004518818	0	0	0.001758595	0	0.002579986	8.34e-05	0	0	0	0	0	0	0	0	0	0	5.37e-05	0	0	0	0	0.000167973	8.91e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000329116	0.000137701	0.000291081	0.000180237	0	0	0.000629045	0.002315297	3.73e-05	0	0.000310331	0.024913114	0	6.83e-06	0.000375223	0	0.000133354	0.000157882	2.93e-05	0	5.91e-05	0	0	0	0	0	0.000607311	7.09e-05	1.07e-05	1.41e-05	0	0	0	6.86e-05	0	0.000864084	0	0	3.03e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137545	0.0071179	0.000202437	0.001290847	0	1.83e-05	0.000189707	4.64e-05	3.62e-05	0	0	0	4.04e-06	0	0	0	0	0	3.1e-05	0	0.00056167	0	7.64e-05	0.000143134	0	0.000311573	0	0.000126213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U71	0	0.001236188	0	0.006108174	0	0.001196498	0	0.001600429	0.002148238	0	0.000113696	0	0	0	5.13e-05	0	4.26e-05	7.36e-05	0	7.44e-05	0	0.000389461	0	0	0	0	0.045175022	0	1.41e-05	0.00135898	0	0	0	0	0.000211268	0	0	0	0	0	0	0.000226152	0.000597009	0	0	0	0	0	0	0	0.002610879	0.000181914	0	0	2.48e-05	0	0.000823161	0.000838871	0	0	0	0	0.000279486	0.061399266	0	0.034218014	0	0	0.001031948	0.002533152	0.00029561	0.000663572	0.000571375	0.052512356	0	0.000582125	0.000171164	0.000215403	0	0	0.000124859	0	0	0	0	0.012174178	0	0	0.018584991	0.307732252	0.006095358	0.000317523	0	0.001760017	0.000931896	0	0	0.000107495	0.000343156	0.010853648	0	0	0	9.14e-05	0	0.000778096	0	0.000548222	0.002164776	0	0	0.002151132	0	0	0	0	4.55e-06	0	0	0	0.001170451	0	0	0.003147525	0.001689319	0.002290875	0.000692927	0.000622642	0	0.009981288	0.027610403	7.19e-05	0	0.00175671	0.206210625	0	5.83e-05	0	0	2.73e-05	1.32e-05	4.96e-05	0	0	9.76e-05	1.7e-05	0	0	3.89e-05	0.010570854	0.000675149	0.000774788	0.001877021	0	0	0	8.27e-05	0	0.019846812	2.69e-05	0.000647862	0	0	0	0	0.00062967	0	9.76e-05	0	1.41e-05	0	0	0.00448666	0	0	0	0	0	0	0	0	0	0	0.000160415	0.000961663	0.041792249	0.000580057	0.008576829	0	6.74e-05	0.000850861	0.000418816	0.000302639	0.000538713	0	0	1.74e-05	0	0	0	0	0	0.000365068	0	0	0	0.000593288	0.000762798	0	0.004915811	0	0.00025592	9.51e-05	0	9.1e-06	0	0	0.000102533	0	0.031541812	0.00010336	0	0	0	6.9e-05	0.000158761	0	0	0
U72	0.000207497	0.00698104	0	0.026065127	0	0	0	0	0	0	0	2.74e-05	0	0	0.000126608	0	4.71e-05	3.52e-05	0	0.000329182	1.9e-05	0	0	0	0	0	0.007414321	0	0	0.009010992	0	0	0	0	0	0	0	0	0	0	0	8.65e-05	0	0	0	0	0	0	0	0	0.004352511	0	0	9.85e-06	0	0	0.001041001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005272531	0.001306175	0.094129034	0	0	0	0	0	0	0	0.000128015	0	0.000395299	0.001773923	0	0	0	0	0	0	0	1.55e-05	0	0	0	0	0	7.24e-05	0	4.5e-05	3.02e-05	0.000590135	0	0	0.001851998	0	0	0	0	0.004974299	0.002478709	0	0	0	0	1.27e-05	0	0.001840744	0	0	0	0	0.007856044	0.003004836	0.0018942	0	0.000424138	0	0.011771053	0.0307426	0	0	0.003542218	0.446810456	0	0	1.48e-05	0	1.62e-05	4.36e-05	0	0	0	4.08e-05	0	0	0	0	0.04467162	0.001151432	0.000843352	0.005064331	3.02e-05	3.24e-05	0	0.000123091	0	0.013027992	0	6.33e-05	0	0	0.006955718	0	0.000164591	0	7.24e-05	0	0	4.5e-05	3.09e-05	0	0	0	0	0	5.06e-05	9.85e-06	0	0	0	0	0.00213757	0.009824802	0.059017745	0.001361742	0.053703011	0	0.000422028	0.009891623	0.002258551	0.001012163	0.003021014	0.000885555	0	3.94e-05	0	0	0	0.000683685	0	6.61e-05	0	0	0	0.003131445	0.000338325	0	0.016711589	0.000948155	0.002219162	0.002841652	0.000413587	0	0.005820464	0	0	0	0.010865804	0	0.001025527	0	0.001069137	0.000269394	0.000245479	0	0	0
U73	0.000199984	0.002738505	0	0.009788118	0	0.002584645	0.005206997	0	0.001552403	0.00124906	0	0	0.000356874	0	2.29e-05	0	0	9.09e-06	0	0	1.04e-05	0	0.000168674	0	0	0.00016699	0.013577045	0.000436329	0	0.004714443	0	0	0	0	0	0.000378758	0	0	0	0	0.003697688	2.32e-05	0.000249139	0	0	0	0	9.6e-05	0	0	0.003883532	0	0	0.000232305	0	0	8.69e-05	0.001825445	0.000564602	0	0	0	0.000595576	0.036728083	0	0	0	0	0	0.006253716	0	0.000887472	0.00218232	0.109424375	2.56e-05	0.000231632	0.000424546	0.000242742	0	0	0	0	0	0	0.004635325	0	0	0	0.01350769	0	0	0.00078243	0	0	0.000505684	0	0	0	8.11e-05	0	1.25e-05	0.000229948	0	0.000213115	0	0.001277677	0.000807007	0	0.000900266	0	0	0.000104032	0	0	0	0	0	3.2e-05	0	0	0	0	0	0.005002636	0.002205213	0.003582883	0.000576386	0.001921734	0.000555848	0.019164483	0.047851449	0.000105042	0.000508377	0.003743476	0.471602237	0	0.000156553	0	0.000752803	0.000285499	1.58e-05	0	0	0	9.33e-05	0	0	0	0	0.009659845	0.00048279	0.00064776	0.002165149	0	0	0	0.0007794	0	0.018467569	0.000246445	0	0	0	0	0	4.78e-05	0	2.76e-05	0	0	0	0	7.54e-05	0	0	0.000658197	0	9.76e-06	0	0.000542382	0	0	0	0.000227928	0.001594487	0.068134026	0.000681091	0.008894249	0	0	0.001065236	0.000341387	0.000226245	0.000848755	0.00029863	0.001626471	1.14e-05	0	0	0	0.000366638	0.002587675	0	0	0	0	0.00125815	0.001895474	0.000167664	0.007295721	0	0.001386423	0	0	0	0	0	0	0	0.022263566	0.000179784	0	0	0	0	0.000103696	0	0	0.002756012
U74	0.000213194	0.004252312	0	0.014469711	0	0.003432419	0	0	0	0	0	0.00185334	0	0	3.83e-05	0	0	0	0	0.001256398	0	0	0.080784885	0	0	0	0.007293755	0	0	0.001838164	0	0	0	0	0	0	0	0	0	0	0.010799166	0.001046095	0	0	0	0	0	0	0	0.000443732	0.024432363	0.000185731	0	0.000405068	0	0	0	0.003171528	0.000714741	0	0	2.13e-05	0.000654396	0	0	0	0	0	0.001871407	0.001290003	0	0	0.000540211	0.102184838	0	0	0	0	0	0	0	0	0	0.002375484	0.003549134	0.008518354	0.000714741	0	0.014200509	0	0.013192356	0.000764968	0	0.00457969	0	0	0	0	0.00041085	0	1.34e-05	1.37e-05	0.001124507	0.000675354	0	0.002640711	0.000304614	0	0.000760993	0	0	0.012740674	0	0	0	0	4.7e-06	0	0.000780506	0	0	0	0	0.004613295	0.002894015	0.005339238	0	0.001613407	0	0.024992087	0.035950606	0	0	0.001336255	0.362730701	0	0	0.000841935	0	0.005959668	0.002516047	0.000992977	0	0.000110572	0	0.000525035	0.000887464	0	0	0.032742221	0.002276114	0.005282868	0.000271732	9.76e-06	0	0	0.0021435	0	0.013640424	0	0	0	0	0	0	9e-05	0	0	4.91e-05	0	0	0	0	0	0	0.000650783	0	1.52e-05	0.000553581	0	0	0	0	0.001485852	0.00572913	0.045328239	0	0.022524098	0.000336774	0.000153572	0.003135393	0.000229454	0	0	0.00040832	0	0.000737506	0	0	0.002110257	0	0	0.000653312	0	0	0	0.001529575	0.001855147	0	0.009349087	0	0.001978004	0	0	0	0	0	0.000789901	0	0.013412054	0	0.000307144	0	0	0.000194404	0	0	0	0.001113305
U75	0	0.003968821	0.00065177	0.004847997	0	0.000865676	1.95e-05	0	0	0	3.9e-06	7.65e-06	0	0	4.19e-05	1.83e-05	0	0.001217737	0	0	7.8e-06	0	3.27e-05	0	0	0	0.003451305	0.000375761	6.65e-05	0.000829375	0	0	0	0	0	0	0	0	0	0	7.73e-05	2.69e-05	0.00360851	0	0	6.45e-06	0	0	0	0.000395262	0.020306117	3e-06	0	2.31e-05	0	0	0	0	0	0	0	0	4.53e-05	0	0	0	0	0.000744773	0	0.003578509	0.001365642	0	0.00065087	0.09277752	0	0.000484665	0	0	0	0	0	0	0	9.6e-06	0.016316146	0.02698987	0	0	0	0	0.004747944	0	0	0.002984941	0	0.000141454	0	0	0.003896818	0	1.64e-05	9.89e-05	0	0	0	0.001115134	8.85e-05	1.92e-05	0	5.7e-06	0	0.015081608	0	0	0	0	3.9e-06	0	0	0	0	0	0	0.003465855	0	9.6e-06	0.001483545	0.001484295	0	0.021194444	0.041490811	0	0	4.8e-06	0.471560335	0	0	1.25e-05	0.000698121	1.23e-05	0.000680871	0	0	0	1.32e-05	0	0	0	6.3e-06	0.011890711	0.0032791	0.00264338	0.001397592	5.7e-06	0	0.001161335	3.56e-05	0	0.00788454	0	0	0	0	0.003575209	0	4.37e-05	0	1.65e-05	0	4.35e-06	0	0	0	0	2.16e-05	0.001005931	0	1.8e-05	0.001088133	0	0	0	0	6.29e-05	0.004576489	0.072769762	0.001882857	0.017316526	0.00033406	0	0.002372922	0.000545567	0.000451214	0.000302109	0	0	1.43e-05	0	0	0	0	0	0.000695871	0	0	2.4e-06	0.001174686	0.002895238	0	0.012288074	0	0.000711172	0.000376061	4.8e-06	0	0	0	0.000496365	0	0.001597549	0	0.000477465	0	0	0.000386562	0.000631819	0	0	0
U76	0	0	0	0.0066255	0	0	0	0	0	0.003045707	3.53e-05	0.000571732	0	0	0.000188224	0.000129404	0	0	0	0	2.82e-05	0	0.00415976	0	0	0	0.004999712	0	0	0.003723315	0	0	0	0	0	0	0	0	0	0	0.002873952	0.000121169	0	0	0	0	0	0	0	0	0.009964131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003493916	0	0	0.002473975	0.144064636	0	0	0	0	0	0	0	0	0	0	0.00283866	0	0	0	0	0	0	0	0	0	6.47e-05	0.000541145	0	0	0	0	0.001196402	5.88e-05	0.000604671	0	0	0.000552909	0	0	0	5.06e-05	0	0.00863362	0	0	0	0	2.35e-05	0	0	0	0	0	0	3.41e-05	0	0.006244346	0.002812779	0.002908068	0	0.013706269	0.035334434	0	0	0.004689141	0.535079742	0	0	0	0.006259639	3.53e-05	6.12e-05	0	0	0	5.06e-05	0	0	0	0	0.018417762	0	0	0.007177233	3.41e-05	0	0	0.000138816	0	0.000154109	0	0	0	0	0	0	0.00349274	0	0.003831544	0	9.06e-05	0	0	0	0	0	0	0.000292924	4.82e-05	3.41e-05	0	0	0	0	0	0.004345632	0.097966117	0	0.017894263	0	0	0.003219814	0.000690548	0.001061115	0	0	0	6.47e-05	0	0	0	0	0.002625731	0.001823424	0	0	0	0.002123407	0.001022294	0.002088115	0.010391166	0	0	0	0	0	0	0	0.000982296	0	0	0	0	0	0	0.000707018	0	0	0	0
U77	0	0.003357605	0	0.013491841	0.001510467	0.008323495	0.000207007	0	0	0	0	0.004113977	0	0	0.002270251	0	0	4.55e-05	0	0	3.41e-05	0	0.000752959	0	0	0	0.016666325	0.000868974	0	0.004836226	0	0	0	0	0	0	0	0	0	0	0	0.0001399	0	0	0	0	0	0	0	0	0.006538914	0	0	0	0.001091904	0	0.004371029	0	0	0	0	0	0.001921069	0	0	0	0	0	0	0.004008198	0	0	0.004547326	0.090034327	0	0	0	0	0	0	0	0	0	0	0.005061431	0	0	0	0.031014629	0	0.018750043	0	0	0	0.000605097	0	0	0.000834852	0.002588723	0.051689153	6.94e-05	5.57e-05	0	0	0	0	0	0.00418677	0	0	0	0.011128324	0	0	0	0	1.48e-05	0	0	0	0	0	0	0.003093729	0.007024584	0	0	0	0	0.026634501	0.05183929	0	0.003118751	0.014969324	0.376421466	0	0	4.09e-05	0.009111713	0	8.3e-05	0	0	0	0	0	0	0	0	0.029416582	0	0	0.002899233	2.73e-05	0	0	0.000204732	0.000131938	0.015896305	0.000292312	0	0	0	0	0	0.000340083	8.53e-05	0.000131938	0	3.3e-05	0	0	0	0	0.012092839	0	0	5.69e-05	2.73e-05	0.002728623	0	0	0	0	0.000535716	0.0473113	0	0.046893874	0	0	0.01045612	0.002412426	0	0	0	0.002411288	5.69e-05	0	0	0	0	0.001890359	0.003764795	0	0	0	0.001105553	2.16e-05	0	0.005898558	0	0.005429949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U78	0	0	0	0.001551103	0	0.001181513	0	0.002070455	0.010010499	0	0	0.002204706	0	0	7.81e-05	0	0	7.76e-05	0	0	2.19e-05	0	0.14388301	0	0	0.000219294	0.029154857	0	0	0	0.002818729	0	0	0	0.000201643	0	0	0	0	0	0	5.46e-05	0	0	0.001678401	0	0	0	0	0.000208062	0.00574871	0	0.001105562	0	0	0	0.001051006	0.002567343	0	0	0	0.000385101	0.000640766	0	0	0	0	0.000520422	0.00078304	0.003036418	0	0	0	0.101207882	0	0	0	0	0	0	0	0	0	0	4.33e-05	0.008281822	0	0	0.0480259	0.009642513	0	0.000816736	0	0	0.003160507	0.000143878	0	0	0	0.025878285	2.94e-05	2.94e-05	0	0	0	0	0	0.002264611	0	0	0	0.000178109	0.016287654	0	0	0	6.95e-06	0	0.002574831	2.94e-05	0	0	0	0.008298402	0.001502431	0.00437946	0	0.007009382	0	0.008467954	0.044423062	0.000555188	0	0.005618203	0.285741564	0	0	2.25e-05	0.001176164	0	3.64e-05	0	0	0.001755421	2.57e-05	0	0	0	0	0.006846784	0	0.000873966	0	1.93e-05	0	0	8.83e-05	0.004114168	0.031051482	0.000290966	0	0	0	0.000174365	0	0.000126228	0	0.005792568	0	0.001756491	0	2.73e-05	0	0	0	0.000876641	0	3.8e-05	0	0	0	0	0	0	0.001502966	0.033800679	0	0.018063399	0	0	0.001140863	0	0	0	0	0	2.14e-05	0	0.000640231	0	0.000649324	0	0.000806574	0	0	0	0.000839735	0.002559855	0	0.001875765	0	0.001044053	0	1.44e-05	0	0	0	0	0	0.026038744	0	0.000592628	0	0.000827968	0.00080283	0	0	0	0
U79	0	0	0	0	0	0	0	0	0	0	0	0	0.002661606	0	1.11e-05	0	0	0	0	0	0	0.000498104	0	0	0	0.081596329	0.002264266	0	0	0	0.001878789	0	0	0	0	0	0	0	0	0	0	1e-05	0.000524546	0	0	0	0	0	0	0	0.028723961	0	0	2.29e-06	0	0.001902658	0	0	0	0	0	0	0	0.03011165	0.000205673	0	0	0.000144786	0	0.001534904	0.000372042	0	0.000534122	0.023107747	0.000390194	0.000266847	0.000204673	0	0	0	0	0.000159079	0	8.83e-05	0	0.003947529	0	0	0.029321115	0	0	0	4.56e-05	0.004817532	0.25840231	3.23e-05	0	0	0.001442287	0	1.72e-05	1.86e-06	0.000162366	0.000199242	0	0	0	0	0	0	0	0	0	0	0	0	2e-06	0	0	0	0	0	0	0.00138726	0	0.000578573	0	0.000133638	0	0.002623873	0.006225516	0	0	0.000903734	0.083240144	0	0	0	0	0	4e-06	0	0	0	0.000227399	0	0	0	0	0.000932177	5.87e-05	2.86e-05	0.001095115	0	0	0.001023079	3.02e-05	0	0.001887222	0.097822091	0	0	0	0	0	2.67e-05	0	1.3e-05	0	0	0	0	0.041309632	0.009996387	0	0	0	5.86e-06	2.86e-06	0	0	0	0.000146501	0	0.001119984	0.026942792	0	0.004650021	0.000128064	0	0.000433501	0	0	0.000248695	0	0	0	0	0	0	0	0	0	0	0.000373757	0.000152218	0.00019381	0.000743797	0	0.002046158	0	0.000165654	0	0	0	0	0.001689124	0	0	0.002030579	0	0.000189666	0	0	0.000130636	0	0	0	0
U80	0	0	0	0.012851125	0	0.001824782	0.001002983	0	0	0	0.000265305	0.000368839	0	0	0.002154796	0.000504727	0	0.000297659	0	0	0.000265305	0	0.000588848	0	0	0.003345434	0.006891464	0	0	0.001837724	0	0	0	0	0	0	0	0	0	0	0	0.002005966	0	0	0	0	0	0	0	0	0.016002433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000362368	0.117543144	0	0	0	0	0	0	0	0	0	0	0.021457367	0	0	0	0	0	0	0	0	0	0.009660992	0	0	0	0.001384764	0	0.000892978	0.00052414	0	0	0	0	0	0.000446489	0	0.000330014	0	0.014604728	0	0	0	0	0.000220009	0	0	0	0	0	0.001954199	0	0.00557788	0	0.004290179	0.000672969	0	0.02117912	0.032237817	0	0	0.003494264	0.423647105	0	0	0.00022648	0	0.000174713	0.000705324	0.000161771	0	0	0.00060179	0	0	0	0	0.013815283	0	0.003351905	0.000569436	0.000278247	0	0.000446489	0.001235934	0	0	0.005558467	0.000990041	0	0.000446489	0.004199587	0	0.001999495	0.000491785	0.001061221	0	0.000342955	0	0	0.001436531	0	0	0.000446489	0	0.000608261	0.000174713	0	0	0	0	0	0	0.140767056	0	0.025482241	0	0	0.001572419	0	0	0.001307113	0	0	0.000465902	0	0	0.001895962	0	0	0	0	0	0.000142359	0.007202065	0.004833731	0	0.012106976	0	0.00022648	0	0.000310601	0	0	0	0.001378293	0	0	0	0.002361863	0	0	0	0	0	0	0
U81	0	0	0	0.010003409	0	0	8.02e-05	0.019573564	0	0	2.33e-05	0	0.002830866	0	0.000256706	0.000103494	0.000152197	0.000232354	0	0.000529646	0	0	0.001256134	0	0	0.000287145	0.006990921	0	0	0	0	0	0	0	0.00115264	0	0	0	0	0	0.002075969	0.000421079	0	8.52e-05	0	0	0	0	0	0	0.013057498	0	0	0	4.97e-05	0.000106538	0	0.003265135	0	0	0	0	0	0	0.000647345	0	0	0.000614876	0	0.00503671	0	0	0.002933346	0.083705371	0	0.000363244	0	0	0	2.03e-05	0	0	0	0	0	0.016286106	0.001319042	0	0.005238625	0.005476052	0	0.002034368	1.62e-05	0	7.51e-05	0.000170461	0	0	0	0	2.94e-05	2.54e-05	0	0	0	0.001415433	0	0	0.006865105	0	6.8e-05	0.009404767	0	6.8e-05	0	0	1.83e-05	0	0.000737649	0	0	0.000337878	0.003457919	0.008592035	0.006744362	0.003192081	0	0.002104379	0	0.010858757	0.040696495	7.41e-05	0	0.001913625	0.526456932	0	0	0	0	0.000146109	0.000127846	0	0	0	0.00018568	0	0	0	0.000111611	0.021103652	0.000164373	0.00178375	0.000885787	0	0	0	0.000323673	0.000114655	0.003738976	0.000224237	0.000300336	4.57e-05	0.00010045	0.004057575	0	0.000323673	0	0.000354112	0.000124802	7.91e-05	0	0	0.00077722	0.000428181	0	0.002843042	0	0	1.52e-05	0	2.03e-05	0	0	5.17e-05	0.003516768	0.079887252	0	0.024036998	0	0	0.002192653	0	0	0	0	0	0.000101465	0	0	0	0.000799542	0	0.000217135	0	0	0	0.001258163	0.003038869	0	0.006941203	0.001205401	0.001802014	0	0	3.25e-05	0	0	0	0	0.000367302	0.001317012	0	0	0	0	0	0.000452533	0	0
U82	0	0.000882619	0.000884365	0.004710405	0	0.001058329	0	0	0.000624292	0	0	0	0	0	0.000840146	5.35e-05	8.03e-05	0.000290909	8.96e-05	0.000364219	0	0	0	0	0	0.007892955	0.004728442	0.000417746	0	0.00348975	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038691	0	2.21e-05	0	0	0	0	0.004029096	0	0.000381673	0	1.8e-05	0	0.00103971	0	0	0	0	0	0.002112584	0	0.000466619	0	0	0	0	0.001179929	0	0.002010766	0.000442182	0.096619167	0	0	0	0	0	0	0	0	0	0.001662256	0.003766113	0.018007876	0	0.156330655	0	0.001515638	0	0	0	0	0	0.000132073	0	0	0	0	1.51e-05	0	0.000584146	0.000560292	0	0	0	0	0	0	0.000180364	0.000357819	0	0	0.001293965	0	6.4e-06	5.64e-05	0.002971349	0	0.002873022	0.000247273	0	0.00084131	0	0.006075934	0	0.001288729	0	0.024099519	0.043591614	0.000202473	0	0.004704005	0.387343578	0	0	0	0	5.64e-05	3.03e-05	0	0	0	0.000898328	7.21e-05	0.000181527	0	0.000229237	0.015872018	0.001408583	0.001363202	0.001243929	0	0	0	0.001319565	0	0.020192023	6.87e-05	0.00075811	5.18e-05	0.000184437	0.003589822	0	0.000958837	0	0.000899492	0.000123927	7.68e-05	9.31e-05	0	0.000255418	0.000106473	0.000663273	5.35e-05	0	0	0	0	0	0.000244364	0	0	0.001908948	0.036845425	0	0.009253247	0	0	0.000385164	0.000617892	0	0	0	0	0.000212946	0	4.54e-05	0	0	0.001088001	0	0	0	0	0.000360728	0.002089893	0	0.00707899	0	0.00074531	0	0	9.89e-06	0	0	0	2.44e-05	0.013613979	0.000382837	0	0	0	0	0.000462546	0.000440437	8.9e-05	0.00312204
