feature	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	F22	F23	F24	F25	F26	F27	F28	F29	F30	F31	F32	F33	F34	F35	F36	F37	F38	F39	F40	F41	F42	F43	F44	F45	F46	F47	F48	F49	F50	F51	F52	F53	F54	F55	F56	F57	F58	F59	F60	F61	F62	F63	F64	F65	F66	F67	F68	F69	F70	F71	F72	F73	F74	F75	F76
U38	-14.8338492352103	-16.0493680001435	-10.7255204365771	-12.3455894857237	-15.0957649283838	-12.3849342803866	-15.6953083185588	-10.2981683723354	-16.4824142884841	-10.9803718355641	-16.8574228740114	-10.8491120283668	-16.2843426216359	-15.9202681288458	-17.7310694602423	-17.6076965920634	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-12.9955271262696	-15.9834592143757	-15.264861678251	-16.1539552065063	-12.8061292201241	-12.3246604680614	-10.0791573808797	-14.670512549717	-1.71041353469128	-8.41854267363686	-0.578643430572533	-16.0880227886323	-12.071513834774	-5.97111442553164	-18.9721165880977	-20.0227426611677	-12.6458034817792	-20.7092972235172	-13.5158489880219	-18.6605305707761	-15.277531760686	-14.4920832210945	-19.6231124496757	-10.447973911976	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-13.3126471674147	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-12.4730196350188	-11.2784741614095	-12.3489468318444	-19.4522548386583	-19.4451697174657	-18.7338988770539
U39	-14.8338492352103	-16.0493680001435	-3.66972244253165	-4.34366023268738	-15.0957649283838	-10.6934413952265	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-4.82184938844729	-7.76268985017761	-16.2843426216359	-5.07221386971761	-17.7310694602423	-13.7424335001957	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-14.7025958074958	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-6.09985928247201	-15.264861678251	-16.1539552065063	-18.5113006779358	-12.3246604680614	-6.80038324336763	-5.17604250173891	-4.30463355668912	-12.5434596870288	-9.14012047787191	-16.0880227886323	-8.66744400603589	-1.32347225068822	-17.3877526927917	-17.3388442252407	-9.50189834072883	-17.6216409342347	-16.1377163698495	-9.52877096490982	-17.6071291412597	-12.4989252175876	-19.6231124496757	-6.17058310980378	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-10.3918453584126	-13.9448886344144	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-14.1227195795387	-10.9848773300765	-11.2784741614095	-13.8659345312438	-19.4522548386583	-17.5143118172213	-10.9788415320856
U40	-14.8338492352103	-16.0493680001435	-5.82521855207867	-8.86961267143712	-15.0957649283838	-16.3289637683133	-15.6953083185588	-10.8094041577626	-16.4824142884841	-16.3949151054918	-15.8574228740114	-10.1727094634415	-16.2843426216359	-15.9202681288458	-17.7310694602423	-15.4263319361227	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-17.5113006779358	-12.3246604680614	-8.68927105903144	-13.670512549717	-2.54309803024754	-12.5434596870288	-0.567640229433757	-16.0880227886323	-9.51672212945925	-3.06646908171849	-17.9721165880977	-19.0227426611677	-9.49753489993404	-13.1736863994094	-14.9790167477967	-12.0191819085932	-13.9607750517534	-17.0984328046288	-19.6231124496757	-8.05191580356815	-16.7157974840359	-15.6606162768645	-16.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-15.1067711144721	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-15.636693799691	-11.2764584197328	-11.2784741614095	-8.936673976317	-12.2529500926373	-19.4451697174657	-18.7338988770539
U41	-14.8338492352103	-10.7169343473104	-13.0898077494806	-4.26859075361615	-15.0957649283838	-16.3289637683133	-15.6953083185588	-9.03938673244035	-16.4824142884841	-7.25857413616968	-6.83210567200166	-7.03906778049693	-16.2843426216359	-6.31202385659649	-17.7310694602423	-9.99114898601765	-14.7627331213061	-18.341700093418	-17.8029787529643	-14.205062244109	-7.45679434479889	-15.723196489232	-7.27505070588129	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-4.96714500783073	-15.264861678251	-16.1539552065063	-9.93889795193019	-12.3246604680614	-5.49754012453824	-14.670512549717	-2.24391974911232	-6.45275595215002	-9.14012047787191	-16.0880227886323	-7.31212797806835	-1.12753540044978	-18.9721165880977	-13.7105415702462	-8.31230720678673	-14.2303270877844	-11.5456676192259	-18.6605305707761	-17.6071291412597	-11.6215014714687	-19.6231124496757	-5.47910866793127	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-18.031593003745	-19.4522548386583	-11.1676746285012	-9.8260864438869
U42	-14.8338492352103	-16.0493680001435	-8.53644607467262	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-6.31224639152352	-16.2843426216359	-15.9202681288458	-17.7310694602423	-13.7585775035156	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-8.63312140854018	-14.8819465519187	-13.4518016408061	-13.0209608429286	-14.8249389495087	-9.13870338157931	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-9.96503666126291	-9.17655301455747	-16.1539552065063	-18.5113006779358	-12.3246604680614	-3.95286633863615	-14.670512549717	-1.42915182168972	-4.74749197203862	-9.14012047787191	-16.0880227886323	-8.28204459297203	-1.10589154697	-16.2950790268019	-20.0227426611677	-7.61072050483019	-20.7092972235172	-16.1377163698495	-18.6605305707761	-17.6071291412597	-15.2149484135141	-19.6231124496757	-5.3590391726096	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-10.0641846945022	-14.270267055359	-16.5870198976351	-13.631372527973	-8.71345570173247	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-8.42042249062673	-10.7946321592922	-19.4451697174657	-18.7338988770539
U43	-14.8338492352103	-16.0493680001435	-13.0898077494806	-14.2895054523875	-15.0957649283838	-14.8018447289033	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-7.09688396740615	-16.2843426216359	-15.9202681288458	-17.7310694602423	-12.6206831440424	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-13.5559716616061	-13.9994868789829	-15.4083742936213	-17.2472495550717	-14.7429065642885	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-14.5421531249149	-12.3246604680614	-15.8771778154292	-14.670512549717	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-6.0565651161249	-0.10381119314664	-18.9721165880977	-16.2812246789027	-7.26540637609048	-16.8535280050917	-11.1661241079843	-18.6605305707761	-17.6071291412597	-8.32667945902418	-11.9501314409875	-4.87566534996907	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-13.0083962203305	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-13.1066795091104	-16.9245579389906	-11.2784741614095	-8.96637115130577	-16.2166787144329	-19.4451697174657	-18.7338988770539
U44	-14.8338492352103	-16.0493680001435	-6.78534554706885	-9.6127148997329	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-13.6403959291313	-16.8574228740114	-8.7315509480939	-16.2843426216359	-15.9202681288458	-17.7310694602423	-13.8030561702974	-14.6759319099999	-18.341700093418	-14.1723669107559	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-14.5526520720105	-14.2246446501755	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-14.5932819215744	-12.3246604680614	-5.32252117211679	-14.670512549717	-2.48706969389775	-4.77439345076073	-1.90648767880551	-16.0880227886323	-7.11465426579988	-1.99971193113806	-18.9721165880977	-8.63270193217976	-9.3785613633414	-6.86065092574892	-9.82268478369124	-18.6605305707761	-17.6071291412597	-10.6772001238837	-12.0672901153406	-5.98155318423286	-16.7157974840359	-15.6606162768645	-13.9620396135371	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-9.38433792098238	-17.6907208158969	-8.42238137061862	-17.4210571739312	-16.9245579389906	-11.2784741614095	-13.4195985523312	-2.52677690585456	-19.4451697174657	-18.7338988770539
U45	-14.8338492352103	-16.0493680001435	-13.0898077494806	-8.2877673988889	-15.0957649283838	-16.3289637683133	-15.6953083185588	-10.6912747580561	-16.4824142884841	-11.3419905236276	-14.1702020248418	-6.04844193599452	-16.2843426216359	-15.9202681288458	-17.7310694602423	-14.8569302679057	-14.6790997342175	-18.341700093418	-14.8218989818381	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-14.8733020449366	-15.3977374338647	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-14.2490711958026	-15.264861678251	-16.1539552065063	-15.1914649422457	-12.3246604680614	-6.97108948080849	-9.23448822943031	-1.93027344607286	-7.54071176489625	-1.70377464350687	-16.0880227886323	-8.81854682713003	-1.49219176731559	-18.9721165880977	-20.0227426611677	-8.86798205328673	-16.6224280916908	-10.6840051970657	-18.6605305707761	-12.6391379122815	-14.2720815596887	-19.6231124496757	-5.73130100135519	-12.9575720975581	-14.6606162768645	-10.9633869037536	-10.0629641006214	-14.7643960503136	-14.270267055359	-16.5870198976351	-9.73343611253654	-14.4635181752755	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-8.58066512143577	-12.4185340005307	-19.4451697174657	-18.7338988770539
U46	-14.8338492352103	-16.0493680001435	-13.0898077494806	-8.09906120539953	-14.0957649283838	-16.3289637683133	-15.6953083185588	-5.90649093055655	-16.4824142884841	-6.67024980100442	-9.6570793708552	-10.3572781814162	-14.1289143574307	-15.9202681288458	-17.7310694602423	-16.6076965920634	-11.2171529324894	-17.341700093418	-16.8029787529643	-14.205062244109	-10.1162695565326	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-16.7902520967782	-13.3260027390821	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-9.4439461227885	-15.264861678251	-16.1539552065063	-14.5234535914534	-12.3246604680614	-8.57132334760077	-4.49983457756683	-2.47774209124784	-11.5434596870288	-0.629576953357068	-16.0880227886323	-10.992609496613	-4.15973173149438	-18.9721165880977	-20.0227426611677	-10.138834973794	-19.7092972235172	-13.090509977747	-16.1208548924584	-16.500510894854	-14.2382443955293	-15.0226094068489	-8.41115443279047	-8.59529861967996	-15.6606162768645	-6.23624425713324	-14.5735947615788	-10.9564536045243	-8.42157892312662	-10.4577081871011	-16.1067711144721	-12.3199672208496	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-17.031593003745	-13.6489835751022	-13.9498886341445	-13.8274906200246
U47	-14.8338492352103	-16.0493680001435	-7.04831405519127	-0.475684367795878	-10.5020611081036	-16.3289637683133	-15.6953083185588	-13.6458258837399	-16.4824142884841	-14.5252821766204	-16.8574228740114	-8.93564467057117	-16.2843426216359	-15.9202681288458	-17.7310694602423	-15.5884070003165	-15.9783356009776	-15.6145912146923	-15.6702296035931	-14.205062244109	-13.6960461644594	-15.723196489232	-15.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-15.5200008807559	-14.9519892082131	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-15.8152030601669	-12.3246604680614	-14.8771778154292	-12.0670528675478	-7.01597984610705	-5.57802562286423	-3.99478151175784	-16.0880227886323	-8.28847626136579	-2.61782659820856	-18.9721165880977	-13.350241104277	-9.42388525307294	-11.8165667202723	-12.1244833421987	-17.6605305707761	-12.7001046438219	-16.0645869031493	-18.6231124496757	-6.67372202370913	-15.1474127331559	-15.6606162768645	-14.1978326159085	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-13.9245111489454	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-14.6968017862651	-18.4522548386583	-18.4451697174657	-18.7338988770539
U49	-14.8338492352103	-16.0493680001435	-13.0898077494806	-4.74291037754838	-15.0957649283838	-9.6555903029706	-15.6953083185588	-12.5001523408861	-16.4824142884841	-17.3949151054918	-16.8574228740114	-8.18944954502874	-16.2843426216359	-15.9202681288458	-14.9545038579605	-12.5444784608095	-15.9783356009776	-13.3971264848324	-13.1006058744332	-14.205062244109	-13.6960461644594	-14.153982622301	-12.3681993820064	-16.6706124525133	-13.8819465519187	-8.43607996509489	-13.0209608429286	-13.3196094537891	-12.8591515748733	-13.256346803426	-14.5265598568221	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-10.6878137089098	-12.3246604680614	-6.07099863989683	-11.2816995503415	-11.7484510339182	-5.24672526880514	-9.14012047787191	-16.0880227886323	-9.27976569504507	-0.298901978458859	-18.9721165880977	-20.0227426611677	-6.4301146222914	-10.1507535102485	-8.20974679075516	-10.2468341425371	-16.0753111596005	-8.58325263357269	-10.5460960508734	-4.25975408685162	-16.7157974840359	-15.6606162768645	-12.7961112588904	-12.7609904262074	-15.7643960503136	-14.270267055359	-16.5870198976351	-11.6565569080123	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-7.23235898327492	-15.6424494288933	-19.4451697174657	-18.7338988770539
U50	-14.8338492352103	-16.0493680001435	-13.0898077494806	-8.74775456566174	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-14.8721311928411	-7.18697711756099	-16.8574228740114	-7.70994489565486	-16.2843426216359	-15.9202681288458	-15.0733439148632	-13.3262833224902	-15.9783356009776	-13.4899715544841	-13.8781857509546	-14.205062244109	-13.6960461644594	-14.5396095470814	-16.351198745392	-16.6706124525133	-9.75285823454075	-13.4518016408061	-13.0209608429286	-14.4828428960794	-14.2259192422046	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-9.13437979266308	-12.3246604680614	-4.26070502939616	-14.670512549717	-11.7484510339182	-4.16711462354852	-9.14012047787191	-16.0880227886323	-6.81118498425129	-0.28493585688518	-18.9721165880977	-20.0227426611677	-6.40231246904498	-12.2726092529044	-10.7383314103873	-8.93321344117405	-10.1823949232953	-10.4951817679498	-12.7691398847606	-5.21147640280559	-16.7157974840359	-15.6606162768645	-15.1817363246554	-9.39674744245225	-15.7643960503136	-14.270267055359	-16.5870198976351	-12.4978629893861	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-14.6308243028876	-11.2784741614095	-13.8717419123708	-19.4522548386583	-19.4451697174657	-18.7338988770539
U51	-14.8338492352103	-16.0493680001435	-13.0898077494806	-7.72899879312418	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-14.2934623938785	-17.3949151054918	-16.8574228740114	-8.16388850203826	-16.2843426216359	-15.9202681288458	-15.0916102582878	-13.0715318527058	-15.9783356009776	-10.1191957247188	-13.0219833384727	-14.205062244109	-13.6960461644594	-15.723196489232	-13.0078056167882	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-13.8717528640813	-12.8518678118571	-15.4083742936213	-13.7461272213189	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-8.57848234312083	-12.3246604680614	-7.22393001923908	-11.1292993009767	-11.7484510339182	-4.0290389391018	-9.14012047787191	-16.0880227886323	-5.72510587865869	-0.252199788451208	-18.9721165880977	-20.0227426611677	-6.86567354931496	-20.7092972235172	-9.26619242242942	-9.02596872716876	-9.95314465871987	-8.60725866642838	-19.6231124496757	-5.57084264647931	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-8.02891457281622	-16.4096969784398	-12.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-6.18903250796588	-11.2784741614095	-7.31563331388302	-19.4522548386583	-19.4451697174657	-18.7338988770539
U52	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-8.68078923933578	-6.1133668781284	-16.2843426216359	-15.9202681288458	-17.7310694602423	-13.2664442235412	-15.9783356009776	-18.341700093418	-13.3361950580737	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-13.3884726164629	-15.4083742936213	-14.9778759782181	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-9.45762242834293	-12.4321793275493	-12.3246604680614	-15.8771778154292	-2.18974451792944	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-6.86746117448146	-0.491782662987997	-18.9721165880977	-20.0227426611677	-7.18692661241457	-20.7092972235172	-11.9531667231049	-18.6605305707761	-11.3585087843923	-9.06866021916139	-19.6231124496757	-4.96158591645293	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-14.6965163682327	-11.2784741614095	-13.2753035263732	-19.4522548386583	-19.4451697174657	-18.7338988770539
U53	-13.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-8.31992549092281	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-6.68721684199441	-16.2843426216359	-15.9202681288458	-17.7310694602423	-13.0954366941412	-13.4208251995569	-14.39337958103	-12.8432594337864	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-13.5555263345241	-12.4101098030435	-14.2598163266472	-15.2219084896437	-16.2500243696286	-14.4255589537659	-15.9834592143757	-15.264861678251	-16.1539552065063	-6.34198647136105	-12.3246604680614	-15.8771778154292	-14.670512549717	-11.7484510339182	-4.69134978794026	-9.14012047787191	-16.0880227886323	-8.50380855334443	-0.221834674456557	-18.9721165880977	-20.0227426611677	-7.11082271368216	-20.7092972235172	-9.1038642224366	-18.6605305707761	-17.6071291412597	-15.2794373772571	-19.6231124496757	-5.09029322295379	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-12.0299774459465	-10.5159982083821	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-6.3729773104446	-16.5601923191404	-19.4451697174657	-18.7338988770539
U54	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-9.28465148059552	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-6.63518112616936	-16.2843426216359	-15.9202681288458	-17.7310694602423	-12.4988950178465	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-8.63376873962975	-12.3246604680614	-15.8771778154292	-14.670512549717	-11.7484510339182	-12.5434596870288	-3.39620760214811	-16.0880227886323	-8.10031688472667	-0.238489581755464	-18.9721165880977	-20.0227426611677	-7.14520714815702	-20.7092972235172	-8.39724148841702	-18.6605305707761	-17.6071291412597	-12.8066775550518	-19.6231124496757	-6.38787256204849	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-11.589367831123	-19.4522548386583	-19.4451697174657	-18.7338988770539
U55	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-14.3550244051265	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-6.69863786349631	-16.2843426216359	-6.00141693825427	-17.7310694602423	-13.559919451791	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-8.41041857074773	-14.3340247529501	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-18.5113006779358	-12.3246604680614	-5.2629604486424	-5.74193225173212	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-6.51179481305049	-0.232030169760075	-18.9721165880977	-20.0227426611677	-7.06157173588459	-11.6148963649817	-16.1377163698495	-18.6605305707761	-17.6071291412597	-10.0922148887953	-19.6231124496757	-4.85129406564769	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-8.55552010917837	-19.4522548386583	-10.1203184565233	-18.7338988770539
U56	-10.2857808124329	-10.6764447881504	-13.0898077494806	-12.1172007415887	-15.0957649283838	-9.84956101406776	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-6.57562226304671	-16.2843426216359	-15.9202681288458	-11.3707388039617	-9.13107863634949	-10.1816961854105	-9.76281164307842	-9.01160364799389	-9.50071747839997	-13.6960461644594	-10.9964807235666	-9.9762324809064	-13.5492283444885	-10.4765166683154	-7.57625895565241	-9.75133596281796	-9.20017597802055	-7.96089263678662	-11.8450884130215	-9.77079830906093	-11.8643320697826	-13.250780264256	-15.9834592143757	-10.8835862555439	-14.0309720445984	-10.0030652263301	-12.3246604680614	-15.8771778154292	-14.670512549717	-5.69675631336875	-12.5434596870288	-9.14012047787191	-11.3145622753773	-7.22917929651655	-0.24456230645041	-15.9176509695154	-20.0227426611677	-7.36789189468896	-20.7092972235172	-10.633324343031	-18.6605305707761	-17.6071291412597	-10.4706667642202	-19.6231124496757	-5.16964942688021	-12.4698836450631	-12.2795702051155	-13.9865324337287	-12.7961340749783	-14.3162376333117	-14.270267055359	-14.1457091065143	-9.87023861276538	-11.4649217411504	-10.9859661844827	-17.0089602737891	-15.0482373749957	-16.523352293244	-13.5233381430388	-8.56512968489923	-8.40254642002151	-13.2514454021707	-19.4522548386583	-19.4451697174657	-18.7338988770539
U57	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-14.5180641933767	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-6.77986323222258	-6.55635152181285	-16.2843426216359	-15.9202681288458	-17.7310694602423	-13.7900736475575	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-9.42031645564377	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-13.6963215026658	-15.264861678251	-16.1539552065063	-18.5113006779358	-8.02544332131727	-10.0724189253464	-11.8416099592877	-11.7484510339182	-12.5434596870288	-3.5315948956347	-16.0880227886323	-7.61310766245583	-0.256880249604126	-18.9721165880977	-20.0227426611677	-7.08132466115486	-11.499360662881	-9.83274958042148	-11.1044521496358	-17.6071291412597	-9.26237404834347	-10.3078349769707	-4.95411066761405	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-13.7989325599603	-14.2852004604601	-19.4451697174657	-10.9382552244118
U58	-14.8338492352103	-15.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-7.5050150941456	-16.2843426216359	-15.9202681288458	-17.7310694602423	-14.0420425029052	-13.727833093332	-14.2906199146959	-14.3893277572512	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-15.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-13.8911743577773	-13.9010364899932	-15.4083742936213	-14.7534757825097	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-14.5692338483484	-5.29921655060651	-15.8771778154292	-14.670512549717	-11.7484510339182	-12.5434596870288	-9.14012047787191	-15.0880227886323	-13.071513834774	-0.0690638237931541	-18.9721165880977	-20.0227426611677	-8.67246690387149	-20.7092972235172	-16.1377163698495	-18.6605305707761	-17.6071291412597	-10.9153784777649	-19.6231124496757	-6.46589365479805	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-18.031593003745	-19.4522548386583	-19.4451697174657	-18.7338988770539
